Index,0 [STRING] [0x0],1 [BYTE] [0xC],2 [STRING] [0x4],3 [BYTE] [0xD],4 [BYTE] [0xE],5 [BYTE] [0xF],6 [BYTE] [0x10],7 [BYTE] [0x11],8 [STRING] [0x8],9 [UBYTE] [0x14],10 [BBOOL] [0x15]
1007555,"",0,"",0,0,1,0,0,"",5,false
1007556,"",0,"",0,0,1,0,0,"",5,false
1007557,"",0,"",0,0,1,0,0,"",5,false
1007558,"",0,"",0,0,1,0,0,"",5,false
1007559,"×市民B",0,"",0,0,1,0,0,"",3,false
1007560,"×市民C",0,"",0,0,1,0,0,"",3,false
1007561,"",0,"",0,0,1,0,0,"",5,false
1007562,"異端者の死体",0,"",0,0,1,0,0,"",5,false
1007563,"利螯陆蟹的空壳",0,"",0,0,1,0,0,"",3,false
1007564,"洛热当雷尔",0,"",0,0,1,0,0,"",3,false
1007565,"图阿克",0,"",0,0,1,0,0,"",3,false
1007566,"冻死的遗体",0,"",0,0,1,0,0,"",5,false
1007567,"塞诺塔",0,"",0,0,1,0,0,"",3,false
1007568,"紧张的青年",0,"",0,0,1,0,0,"",3,false
1007569,"",0,"",0,0,1,0,0,"",5,false
1007570,"",0,"",0,0,1,0,0,"",5,false
1007571,"塞巴斯蒂安",0,"",0,0,1,0,0,"",3,false
1007572,"",0,"",0,0,1,0,0,"",3,false
1007573,"提吉",0,"",0,0,1,0,0,"",3,false
1007574,"马克西娜",0,"",0,0,1,0,0,"",3,false
1007575,"",0,"",0,0,1,0,0,"",5,false
1007576,"",0,"",0,0,1,0,0,"",5,false
1007577,"",0,"",0,0,1,0,0,"",5,false
1007578,"",0,"",0,0,1,0,0,"",5,false
1007579,"",0,"",0,0,1,0,0,"",5,false
1007580,"",0,"",0,0,1,0,0,"",5,false
1007581,"",0,"",0,0,1,0,0,"",5,false
1007582,"",0,"",0,0,1,0,0,"",5,false
1007583,"",0,"",0,0,1,0,0,"",5,false
1007584,"",0,"",0,0,1,0,0,"",5,false
1007585,"帕特里克",0,"",0,0,1,0,0,"",3,false
1007586,"",0,"",0,0,1,0,0,"",5,false
1007587,"",0,"",0,0,1,0,0,"",5,false
1007588,"",0,"",0,0,1,0,0,"",5,false
1007589,"",0,"",0,0,1,0,0,"",5,false
1007590,"",0,"",0,0,1,0,0,"",5,false
1007591,"",0,"",0,0,1,0,0,"",5,false
1007592,"",0,"",0,0,1,0,0,"",5,false
1007593,"",0,"",0,0,1,0,0,"",5,false
1007594,"",0,"",0,0,1,0,0,"",5,false
1007595,"",0,"",0,0,1,0,0,"",5,false
1007596,"",0,"",0,0,1,0,0,"",5,false
1007597,"",0,"",0,0,1,0,0,"",5,false
1007598,"",0,"",0,0,1,0,0,"",5,false
1007599,"",0,"",0,0,1,0,0,"",5,false
1007600,"",0,"",0,0,1,0,0,"",5,false
1007601,"",0,"",0,0,1,0,0,"",5,false
1007602,"西德",0,"",0,0,1,0,0,"",3,true
1007603,"福尔唐家的卫兵",0,"",0,0,1,0,0,"守门人",3,false
1007604,"斯派拉凌·帕斯",0,"",0,0,1,0,0,"恒辉队副耀士",3,false
1007605,"",0,"",0,0,1,0,0,"",5,false
1007606,"×アンモナイト化石_001",0,"",0,0,1,0,0,"",3,false
1007607,"×アンモナイト化石_002",0,"",0,0,1,0,0,"",3,false
1007608,"×アンモナイト化石_003",0,"",0,0,1,0,0,"",3,false
1007609,"×アンモナイト化石_004",0,"",0,0,1,0,0,"",3,false
1007610,"×アンモナイト化石_005",0,"",0,0,1,0,0,"",3,false
1007611,"帝国军百夫长",0,"",0,0,1,0,0,"",3,false
1007612,"緊張した市民",0,"",0,0,1,0,0,"",5,false
1007613,"心配そうな市民",0,"",0,0,1,0,0,"",5,false
1007614,"",0,"",0,0,1,0,0,"",5,false
1007615,"",0,"",0,0,1,0,0,"",5,false
1007616,"气得发抖的少女",0,"",0,0,1,0,0,"",3,false
1007617,"气势汹汹的年轻人",0,"",0,0,1,0,0,"",3,false
1007618,"",0,"",0,0,1,0,0,"",5,false
1007619,"",0,"",0,0,1,0,0,"",5,false
1007620,"",0,"",0,0,1,0,0,"",5,false
1007621,"茱莉安娜",0,"",0,0,1,0,0,"",3,false
1007622,"帝国军军团兵",0,"",0,0,1,0,0,"",4,false
1007623,"",0,"",0,0,1,0,0,"",4,false
1007624,"",0,"",0,0,1,0,0,"",4,false
1007625,"威廉姆斯",0,"",0,0,1,0,0,"",3,false
1007626,"鮟鱇的尸体",0,"",0,0,1,0,0,"",5,false
1007627,"嘉·布萝嘉",0,"",0,0,1,0,0,"黑涡团一等漩兵",3,false
1007628,"比格斯",0,"",0,0,1,0,0,"",4,false
1007629,"西德",0,"",0,0,1,0,0,"",3,false
1007630,"阿尔菲诺",0,"",0,0,1,0,0,"",3,false
1007631,"×ギイェーム死体（仮）",0,"",0,0,1,0,0,"",5,false
1007632,"仙人掌1号",0,"",0,0,1,0,0,"",3,false
1007633,"仙人掌2号",0,"",0,0,1,0,0,"",3,false
1007634,"仙人掌3号",0,"",0,0,1,0,0,"",3,false
1007635,"博特里阿娜",0,"",0,0,1,0,0,"",3,false
1007636,"迷路的医师",0,"",0,0,1,0,0,"",3,false
1007637,"犯愁的调查员",0,"",0,0,1,0,0,"",3,false
1007638,"凯特古斯特",0,"",0,0,1,0,0,"黑涡团漩士长",3,false
1007639,"路易斯",0,"",0,0,1,0,0,"",3,false
1007640,"船头",0,"",0,0,1,0,0,"",3,false
1007641,"塞诺塔",0,"",0,0,1,0,0,"",4,false
1007642,"阿斯蒂迪安",0,"",0,0,1,0,0,"",4,false
1007643,"",0,"",0,0,1,0,0,"",4,false
1007644,"惊慌失措的商人",0,"",0,0,1,0,0,"",4,false
1007645,"",0,"",0,0,1,0,0,"",5,false
1007646,"",0,"",0,0,1,0,0,"",5,false
1007647,"被绑住的塞巴斯蒂安",0,"",0,0,1,0,0,"",3,false
1007648,"帕帕力莫",0,"",0,0,1,0,0,"",3,false
1007649,"伊达",0,"",0,0,1,0,0,"",3,false
1007650,"魏吉",0,"",0,0,1,0,0,"",3,false
1007651,"",0,"",0,0,1,0,0,"",5,false
1007652,"",0,"",0,0,1,0,0,"",5,false
1007653,"",0,"",0,0,1,0,0,"",5,false
1007654,"動物の死体",0,"",0,0,1,0,0,"",5,false
1007655,"",0,"",0,0,1,0,0,"",4,false
1007656,"",0,"",0,0,1,0,0,"",4,false
1007657,"",0,"",0,0,1,0,0,"",4,false
1007658,"寄生蜂团的武者头领",0,"",0,0,1,0,0,"",4,false
1007659,"",0,"",0,0,1,0,0,"",4,false
1007660,"惊慌的阿拉米格人",0,"",0,0,1,0,0,"",4,false
1007661,"",0,"",0,0,1,0,0,"",4,false
1007662,"",0,"",0,0,1,0,0,"",4,false
1007663,"",0,"",0,0,1,0,0,"",4,false
1007664,"被袭击的运货人",0,"",0,0,1,0,0,"",4,false
1007665,"",0,"",0,0,1,0,0,"",4,false
1007666,"",0,"",0,0,1,0,0,"",4,false
1007667,"",0,"",0,0,1,0,0,"",4,false
1007668,"帝国军百夫长",0,"",0,0,1,0,0,"",4,false
1007669,"帝国军警备兵",0,"",0,0,1,0,0,"",4,false
1007670,"",0,"",0,0,1,0,0,"",5,false
1007671,"",0,"",0,0,1,0,0,"",5,false
1007672,"",0,"",0,0,1,0,0,"",5,false
1007673,"",0,"",0,0,1,0,0,"",5,false
1007674,"",0,"",0,0,1,0,0,"",5,false
1007675,"弗朗塞尔",0,"",0,0,1,0,0,"",4,false
1007676,"",0,"",0,0,1,0,0,"",5,false
1007677,"",0,"",0,0,1,0,0,"",5,false
1007678,"",0,"",0,0,1,0,0,"",5,false
1007679,"",0,"",0,0,1,0,0,"",5,false
1007680,"",0,"",0,0,1,0,0,"",5,false
1007681,"乌尔利内",0,"",0,0,1,0,0,"",4,false
1007682,"敏菲利亚",0,"",0,0,1,0,0,"",3,false
1007683,"阿尔菲诺",0,"",0,0,1,0,0,"",3,false
1007684,"阿莉塞",0,"",0,0,1,0,0,"",3,false
1007685,"阿莉塞",0,"",0,0,1,0,0,"",3,false
1007686,"紧张的居民",0,"",0,0,1,0,0,"",3,false
1007687,"担心的居民",0,"",0,0,1,0,0,"",3,false
1007688,"",0,"",0,0,1,0,0,"",5,false
1007689,"",0,"",0,0,1,0,0,"",5,false
1007690,"阿尔菲诺",0,"",0,0,1,0,0,"",3,false
1007691,"伊达",0,"",0,0,1,0,0,"",3,false
1007692,"帕帕力莫",0,"",0,0,1,0,0,"",3,false
1007693,"于里昂热",0,"",0,0,1,0,0,"",3,false
1007694,"",0,"",0,0,1,0,0,"",5,false
1007695,"",0,"",0,0,1,0,0,"",5,false
1007696,"",0,"",0,0,1,0,0,"",5,false
1007697,"格拉乌蒙特",0,"",0,0,1,0,0,"",4,false
1007698,"",0,"",0,0,1,0,0,"",5,false
1007699,"奥尔什方",0,"",0,0,1,0,0,"",4,false
1007700,"",0,"",0,0,1,0,0,"",4,false
1007701,"×GaiUsb708にぎやかし死体01",0,"",0,0,1,0,0,"",5,false
1007702,"×GaiUsb708にぎやかし死体02",0,"",0,0,1,0,0,"",5,false
1007703,"",0,"",0,0,1,0,0,"",5,false
1007704,"",0,"",0,0,1,0,0,"",5,false
1007705,"",0,"",0,0,1,0,0,"",5,false
1007706,"",0,"",0,0,1,0,0,"",5,false
1007707,"",0,"",0,0,1,0,0,"",5,false
1007708,"",0,"",0,0,1,0,0,"",5,false
1007709,"",0,"",0,0,1,0,0,"",5,false
1007710,"×GaiUsa706にぎやかし死体01",0,"",0,0,1,0,0,"",5,false
1007711,"",0,"",0,0,1,0,0,"",5,false
1007712,"雅·修特拉",0,"",0,0,1,0,0,"",3,false
1007713,"",0,"",0,0,1,0,0,"",5,false
1007714,"",0,"",0,0,1,0,0,"",5,false
1007715,"身经百战的骑士",0,"",0,0,1,0,0,"",3,false
1007716,"弥弥德亚",0,"",0,0,1,0,0,"",3,false
1007717,"比格斯",0,"",0,0,1,0,0,"",3,false
1007718,"魏吉",0,"",0,0,1,0,0,"",3,false
1007719,"",0,"",0,0,1,0,0,"",5,false
1007720,"",0,"",0,0,1,0,0,"",5,false
1007721,"维恩伯格",0,"",0,0,1,0,0,"",3,false
1007722,"阿尔菲诺",0,"",0,0,1,0,0,"",3,false
1007723,"芙·拉敏",0,"",0,0,1,0,0,"",3,false
1007724,"敏菲利亚",0,"",0,0,1,0,0,"",3,false
1007725,"桑克瑞德",0,"",0,0,1,0,0,"",3,false
1007726,"雅·修特拉",0,"",0,0,1,0,0,"",3,false
1007727,"帕帕力莫",0,"",0,0,1,0,0,"",3,false
1007728,"伊达",0,"",0,0,1,0,0,"",3,false
1007729,"阿尔菲诺",0,"",0,0,1,0,0,"",3,false
1007730,"芙·拉敏",0,"",0,0,1,0,0,"",3,false
1007731,"塔塔露",0,"",0,0,1,0,0,"",3,false
1007732,"哈奈可·布恩奈可",0,"",0,0,1,0,0,"个体商人",3,true
1007733,"塔吉·缪里拉",0,"",0,0,1,0,0,"修理工",3,true
1007734,"赫利·博尔达",0,"",0,0,1,0,0,"",3,false
1007735,"库尔特内",0,"",0,0,1,0,0,"",3,false
1007736,"行会总部的使者",0,"",0,0,1,0,0,"",5,false
1007737,"行会总部的冒险者",0,"",0,0,1,0,0,"",5,false
1007738,"芙·拉敏",0,"",0,0,1,0,0,"",3,false
1007739,"芙·拉敏",0,"",0,0,1,0,0,"",3,false
1007740,"扫墓的男子",0,"",0,0,1,0,0,"",3,false
1007741,"鬼哭队队员",0,"",0,0,1,0,0,"",3,false
1007742,"鬼哭队队员",0,"",0,0,1,0,0,"",3,false
1007743,"陆行鸟篷车",0,"",0,0,1,0,0,"",5,false
1007744,"×牽引チョコボA",0,"",0,0,1,0,0,"",5,false
1007745,"×牽引チョコボB",0,"",0,0,1,0,0,"",5,false
1007746,"精灵族车夫",0,"",0,0,1,0,0,"",3,false
1007747,"人族车夫",0,"",0,0,1,0,0,"",3,false
1007748,"精灵族车夫",0,"",0,0,1,0,0,"",3,false
1007749,"人族车夫",0,"",0,0,1,0,0,"",3,false
1007750,"白袍无影",0,"",0,0,1,0,0,"",5,false
1007751,"白袍无影",0,"",0,0,1,0,0,"",3,false
1007752,"阿尔菲诺",0,"",0,0,1,0,0,"",3,false
1007753,"异国装扮的男人",0,"",0,0,1,0,0,"",3,false
1007754,"西德",0,"",0,0,1,0,0,"",3,false
1007755,"比格斯",0,"",0,0,1,0,0,"",3,false
1007756,"老练的冒险者",0,"",0,0,1,0,0,"",3,false
1007757,"×にぎやかしA",0,"",0,0,1,0,0,"",5,false
1007758,"×にぎやかしB",0,"",0,0,1,0,0,"",5,false
1007759,"魏吉",0,"",0,0,1,0,0,"",3,false
1007760,"ホッグの死体",0,"",0,0,1,0,0,"",5,false
1007761,"比格斯",0,"",0,0,1,0,0,"",3,false
1007762,"魏吉",0,"",0,0,1,0,0,"",3,false
1007763,"古·拉哈·提亚",0,"",0,0,1,0,0,"",3,false
1007764,"",0,"",0,0,1,0,0,"",5,false
1007765,"塔塔露",0,"",0,0,1,0,0,"",3,false
1007766,"行会总部的使者",0,"",0,0,1,0,0,"",4,false
1007767,"行会总部的冒险者",0,"",0,0,1,0,0,"",4,false
1007768,"阿尔菲诺",0,"",0,0,1,0,0,"",4,false
1007769,"白袍无影",0,"",0,0,1,0,0,"",4,false
1007770,"",0,"",0,0,1,0,0,"",5,false
1007771,"",0,"",0,0,1,0,0,"",5,false
1007772,"",0,"",0,0,1,0,0,"",5,false
1007773,"",0,"",0,0,1,0,0,"",5,false
1007774,"",0,"",0,0,1,0,0,"",5,false
1007775,"",0,"",0,0,1,0,0,"",5,false
1007776,"",0,"",0,0,1,0,0,"",5,false
1007777,"",0,"",0,0,1,0,0,"",5,false
1007778,"",0,"",0,0,1,0,0,"",5,false
1007779,"",0,"",0,0,1,0,0,"",5,false
1007780,"",0,"",0,0,1,0,0,"",5,false
1007781,"",0,"",0,0,1,0,0,"",5,false
1007782,"",0,"",0,0,1,0,0,"",5,false
1007783,"",0,"",0,0,1,0,0,"",5,false
1007784,"",0,"",0,0,1,0,0,"",5,false
1007785,"",0,"",0,0,1,0,0,"",5,false
1007786,"",0,"",0,0,1,0,0,"",5,false
1007787,"",0,"",0,0,1,0,0,"",5,false
1007788,"",0,"",0,0,1,0,0,"",5,false
1007789,"",0,"",0,0,1,0,0,"",5,false
1007790,"",0,"",0,0,1,0,0,"",5,false
1007791,"",0,"",0,0,1,0,0,"",5,false
1007792,"耶蒂斯",0,"",0,0,1,0,0,"",3,false
1007793,"开心的少年",0,"",0,0,1,0,0,"",3,false
1007794,"快乐的少女",0,"",0,0,1,0,0,"",3,false
1007795,"文静的少年",0,"",0,0,1,0,0,"",3,false
1007796,"",0,"",0,0,1,0,0,"",5,false
1007797,"年轻的断罪党成员",0,"",0,0,1,0,0,"",3,false
1007798,"吉约诺",0,"",0,0,1,0,0,"",3,false
1007799,"佩·莫尔敏",0,"",0,0,1,0,0,"",3,false
1007800,"婀娜的妇人",0,"",0,0,1,0,0,"",3,false
1007801,"美丽的妇人",0,"",0,0,1,0,0,"",3,false
1007802,"夕雾",0,"",0,0,1,0,0,"",3,false
1007803,"莉维亚",0,"",0,0,1,0,0,"",4,false
1007804,"拉哈布雷亚",0,"",0,0,1,0,0,"",3,false
1007805,"×エオルゼア同盟軍A",0,"",0,0,1,0,0,"",3,false
1007806,"×エオルゼア同盟軍B",0,"",0,0,1,0,0,"",3,false
1007807,"×エオルゼア同盟軍C",0,"",0,0,1,0,0,"",3,false
1007808,"×エオルゼア同盟軍D",0,"",0,0,1,0,0,"",3,false
1007809,"×エオルゼア同盟軍E",0,"",0,0,1,0,0,"",3,false
1007810,"×エオルゼア同盟軍F",0,"",0,0,1,0,0,"",3,false
1007811,"×エオルゼア同盟軍G",0,"",0,0,1,0,0,"",3,false
1007812,"×エオルゼア同盟軍H",0,"",0,0,1,0,0,"",3,false
1007813,"×エオルゼア同盟軍I",0,"",0,0,1,0,0,"",3,false
1007814,"×エオルゼア同盟軍J",0,"",0,0,1,0,0,"",3,false
1007815,"×エオルゼア同盟軍K",0,"",0,0,1,0,0,"",3,false
1007816,"×サンクレッド（病人ver）",0,"",0,0,1,0,0,"",3,false
1007817,"塔塔露",0,"",0,0,1,0,0,"",4,false
1007818,"诺曼",0,"",0,0,1,0,0,"恒辉队二等耀兵",3,false
1007819,"×F1F3ダンジョン入口（仮）",0,"",0,0,1,0,0,"",3,false
1007820,"海賊ヒューラン男",0,"",0,0,1,0,0,"",4,false
1007821,"海賊ミコッテ女",0,"",0,0,1,0,0,"",4,false
1007822,"海賊ヒューラン男",0,"",0,0,1,0,0,"",4,false
1007823,"海賊ルガディン女",0,"",0,0,1,0,0,"",4,false
1007824,"×踊り子A",0,"",0,0,1,0,0,"",4,false
1007825,"×踊り子B",0,"",0,0,1,0,0,"",4,false
1007826,"×踊り子C",0,"",0,0,1,0,0,"",4,false
1007827,"鲁加族海盗",0,"",0,0,1,0,0,"",4,false
1007828,"帝国军警备兵",0,"",0,0,1,0,0,"",4,false
1007829,"索尔克扎吉尔",0,"",0,0,1,0,0,"",3,false
1007830,"",0,"",0,0,1,0,0,"",5,false
1007831,"",0,"",0,0,1,0,0,"",5,false
1007832,"",0,"",0,0,1,0,0,"",5,false
1007833,"",0,"",0,0,1,0,0,"",5,false
1007834,"普库诺·珀奇",0,"",0,0,1,0,0,"",3,false
1007835,"阿尔卡·佐尔卡",0,"",0,0,1,0,0,"",3,false
1007836,"阿尔卡·佐尔卡",0,"",0,0,1,0,0,"",3,false
1007837,"阿尔卡·佐尔卡",0,"",0,0,1,0,0,"",3,false
1007838,"阿尔卡·佐尔卡",0,"",0,0,1,0,0,"",3,false
1007839,"奇怪的冬贝利",0,"",0,0,1,0,0,"",3,false
1007840,"脸色很差的伤兵",0,"",0,0,1,0,0,"",3,false
1007841,"困倦的伤兵",0,"",0,0,1,0,0,"",3,false
1007842,"阴森的伤兵",0,"",0,0,1,0,0,"",3,false
1007843,"痛苦的伤兵",0,"",0,0,1,0,0,"",3,false
1007844,"醉酒的伤兵",0,"",0,0,1,0,0,"",3,false
1007845,"阿尔卡·佐尔卡",0,"",0,0,1,0,0,"",3,false
1007846,"老练的斧术师",0,"",0,0,1,0,0,"",3,false
1007847,"气盛的斧术师",0,"",0,0,1,0,0,"",3,false
1007848,"奇怪的冬贝利",0,"",0,0,1,0,0,"",3,false
1007849,"斯里托·卡里托",0,"",0,0,1,0,0,"",3,false
1007850,"拉雅·奥·神纳",0,"",0,0,1,0,0,"",3,false
1007851,"阿·卢恩·神纳",0,"",0,0,1,0,0,"",5,false
1007852,"阿·卢恩·神纳",0,"",0,0,1,0,0,"",3,false
1007853,"普库诺·珀奇",0,"",0,0,1,0,0,"",3,false
1007854,"拉雅·奥·神纳",0,"",0,0,1,0,0,"",3,false
1007855,"阿·卢恩·神纳",0,"",0,0,1,0,0,"",3,false
1007856,"布吕斯蒙",0,"",0,0,1,0,0,"",3,false
1007857,"厄丝蒂安",0,"",0,0,1,0,0,"",3,false
1007858,"布吕斯蒙",0,"",0,0,1,0,0,"",3,false
1007859,"厄丝蒂安",0,"",0,0,1,0,0,"",3,false
1007860,"布吕斯蒙",0,"",0,0,1,0,0,"",3,false
1007861,"库普恰·库啪",0,"",0,0,1,0,0,"",3,false
1007862,"普库尼·啪库",0,"",0,0,1,0,0,"",3,false
1007863,"卡扎古·春",0,"",0,0,1,0,0,"",3,false
1007864,"德佐尔·梅罗克",0,"",0,0,1,0,0,"",3,false
1007865,"第269团募缘修士 鞑札",0,"",0,0,1,0,0,"",3,false
1007866,"第269团募缘修士 鞑札",0,"",0,0,1,0,0,"",3,false
1007867,"德佐尔·梅罗克",0,"",0,0,1,0,0,"",3,false
1007868,"卡扎古·春",0,"",0,0,1,0,0,"",5,false
1007869,"德佐尔·梅罗克",0,"",0,0,1,0,0,"",5,false
1007870,"第269团募缘修士 鞑札",0,"",0,0,1,0,0,"",5,false
1007871,"卡扎古·春",0,"",0,0,1,0,0,"",3,false
1007872,"德佐尔·梅罗克",0,"",0,0,1,0,0,"",3,false
1007873,"第269团募缘修士 鞑札",0,"",0,0,1,0,0,"",3,false
1007874,"维达盖尔特",0,"",0,0,1,0,0,"",3,false
1007875,"维达盖尔特",0,"",0,0,1,0,0,"",3,false
1007876,"放浪者の埋葬地商人",0,"",0,0,1,0,0,"",3,false
1007877,"卢恩族商人",0,"",0,0,1,0,0,"",3,false
1007878,"チョコボキャリッジ",0,"",0,0,1,0,0,"",5,false
1007879,"×牽引チョコボA",0,"",0,0,1,0,0,"",5,false
1007880,"×牽引チョコボB",0,"",0,0,1,0,0,"",5,false
1007881,"维达盖尔特",0,"",0,0,1,0,0,"",5,false
1007882,"×帝国兵の死体A",0,"",0,0,1,0,0,"",5,false
1007883,"×帝国兵の死体B",0,"",0,0,1,0,0,"",5,false
1007884,"×帝国兵の死体C",0,"",0,0,1,0,0,"",5,false
1007885,"×帝国兵の死体D",0,"",0,0,1,0,0,"",5,false
1007886,"维达盖尔特",0,"",0,0,1,0,0,"",4,false
1007887,"艾里克",0,"",0,0,1,0,0,"",3,false
1007888,"",0,"",0,0,1,0,0,"",5,false
1007889,"",0,"",0,0,1,0,0,"",5,false
1007890,"",0,"",0,0,1,0,0,"",5,false
1007891,"让泰尔",0,"",0,0,1,0,0,"",3,false
1007892,"ガルキマセラ",0,"",0,0,1,0,0,"",4,false
1007893,"ガルキマセラ",0,"",0,0,1,0,0,"",4,false
1007894,"ガルキマセラ",0,"",0,0,1,0,0,"",4,false
1007895,"",0,"",0,0,1,0,0,"",4,false
1007896,"×斧術傭兵A",0,"",0,0,1,0,0,"",5,false
1007897,"×斧術傭兵B",0,"",0,0,1,0,0,"",5,false
1007898,"第269团募缘修士 鞑札",0,"",0,0,1,0,0,"",4,false
1007899,"维达盖尔特",0,"",0,0,1,0,0,"",3,false
1007900,"吉莉·阿里亚珀",0,"",0,0,1,0,0,"",3,false
1007901,"奥斯卡莱",0,"",0,0,1,0,0,"",3,false
1007902,"奥塞尔福",0,"",0,0,1,0,0,"",3,false
1007903,"奥古斯蒂尼埃尔",0,"",0,0,1,0,0,"",3,false
1007904,"彩蛋预言师",0,"",0,0,1,0,0,"季节商铺",3,true
1007905,"彩蛋预言师",0,"",0,0,1,0,0,"季节商铺",3,true
1007906,"彩蛋预言师",0,"",0,0,1,0,0,"季节商铺",3,true
1007907,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007908,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007909,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007910,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007911,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007912,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007913,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007914,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007915,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007916,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007917,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007918,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007919,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007920,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007921,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007922,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007923,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007924,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007925,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007926,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007927,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007928,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007929,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007930,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007931,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007932,"捣蛋魔蛋精",0,"",0,0,1,0,0,"",3,true
1007933,"奥古斯蒂尼埃尔",0,"",0,0,1,0,0,"",3,false
1007934,"奥古斯蒂尼埃尔",0,"",0,0,1,0,0,"",3,false
1007935,"受伤的上等漩兵",0,"",0,0,1,0,0,"",3,false
1007936,"斯凯特希斯",0,"",0,0,1,0,0,"黑涡团协漩尉",3,false
1007937,"第789团辅祭 巴戈",0,"",0,0,1,0,0,"",3,false
1007938,"",0,"",0,0,1,0,0,"",5,false
1007939,"",0,"",0,0,1,0,0,"",5,false
1007940,"",0,"",0,0,1,0,0,"",5,false
1007941,"第175团炼金术士 比比",0,"",0,0,1,0,0,"",3,false
1007942,"斯凯特希斯",0,"",0,0,1,0,0,"黑涡团协漩尉",3,false
1007943,"斯凯特希斯",0,"",0,0,1,0,0,"黑涡团协漩尉",3,false
1007944,"斯凯特希斯",0,"",0,0,1,0,0,"黑涡团协漩尉",3,false
1007945,"",0,"",0,0,1,0,0,"",5,false
1007946,"第789团采集员 基古",0,"",0,0,1,0,0,"",3,false
1007947,"斯凯特希斯",0,"",0,0,1,0,0,"黑涡团协漩尉",3,false
1007948,"奥古斯蒂尼埃尔",0,"",0,0,1,0,0,"",3,false
1007949,"第175团炼金术士 比比",0,"",0,0,1,0,0,"",3,false
1007950,"斯凯特希斯",0,"",0,0,1,0,0,"黑涡团协漩尉",3,false
1007951,"",0,"",0,0,1,0,0,"",5,false
1007952,"",0,"",0,0,1,0,0,"",5,false
1007953,"",0,"",0,0,1,0,0,"",5,false
1007954,"",0,"",0,0,1,0,0,"",5,false
1007955,"",0,"",0,0,1,0,0,"",5,false
1007956,"",0,"",0,0,1,0,0,"",5,false
1007957,"黑涡团补给兵",0,"",0,0,1,0,0,"",3,false
1007958,"犯愁的二等漩兵",0,"",0,0,1,0,0,"",3,false
1007959,"",0,"",0,0,1,0,0,"",5,false
1007960,"矮小的商人",0,"",0,0,1,0,0,"",3,false
1007961,"繁忙的搬运工",0,"",0,0,1,0,0,"",3,false
1007962,"开朗的捕鱼人",0,"",0,0,1,0,0,"",3,false
1007963,"吉莉·阿里亚珀",0,"",0,0,1,0,0,"",4,false
1007964,"奥斯卡莱",0,"",0,0,1,0,0,"",4,false
1007965,"奥塞尔福",0,"",0,0,1,0,0,"",4,false
1007966,"奥古斯蒂尼埃尔",0,"",0,0,1,0,0,"",4,false
1007967,"麦森塔",0,"",0,0,1,0,0,"",4,false
1007968,"",0,"",0,0,1,0,0,"",4,false
1007969,"",0,"",0,0,1,0,0,"",5,false
1007970,"",0,"",0,0,1,0,0,"",5,false
1007971,"",0,"",0,0,1,0,0,"",5,false
1007972,"",0,"",0,0,1,0,0,"",5,false
1007973,"",0,"",0,0,1,0,0,"",5,false
1007974,"",0,"",0,0,1,0,0,"",5,false
1007975,"",0,"",0,0,1,0,0,"",5,false
1007976,"",0,"",0,0,1,0,0,"",5,false
1007977,"",0,"",0,0,1,0,0,"",5,false
1007978,"穆恩斯凯特",0,"",0,0,1,0,0,"",4,false
1007979,"第175团炼金术士 比比",0,"",0,0,1,0,0,"",4,false
1007980,"",0,"",0,0,1,0,0,"",3,false
1007981,"",0,"",0,0,1,0,0,"",3,false
1007982,"",0,"",0,0,1,0,0,"",3,false
1007983,"奈尔·神·达纳斯",0,"",0,0,1,0,0,"",3,false
1007984,"奥斯卡莱",0,"",0,0,1,0,0,"",4,false
1007985,"奥塞尔福",0,"",0,0,1,0,0,"",4,false
1007986,"",0,"",0,0,1,0,0,"",3,false
