Index,0 [STRING] [0x0],1 [UBYTE] [0x4],2 [BBOOL] [0x5],3 [BBOOL] [0x5],4 [BBOOL] [0x5]
1205,"cbbm_mgc_rdm_3",20,false,false,false
1206,"cbbm_mgc_rdm_3b",20,false,false,false
1207,"cbbm_mgc_rdm_3c",20,false,false,false
1208,"cbbm_mgc_rdm_3d",20,false,false,false
1209,"cbbm_mgc_rdm_3e",20,false,false,false
1210,"cbbm_mgc_rdm_3f",20,false,false,false
1211,"cbbm_mgc_rdm_3g",20,false,false,false
1212,"cbbm_mgc_rdm_3h",20,false,false,false
1213,"cbbm_abl163",20,false,false,false
1214,"cbbm_abl164",20,false,false,false
1215,"cbbm_lbk_rdm_1",20,false,false,false
1216,"cbbm_lbk_rdm_2lp",0,true,false,false
1217,"cbbm_lbk_rdm_3",20,false,false,false
1218,"cbbm_abl127",20,false,false,false
1219,"cbbm_abl128",20,false,false,false
1220,"cbbm_abl129",20,false,false,false
1221,"cbbm_abl130_2lp",0,true,false,false
1222,"cbbm_abl131",20,false,false,false
1223,"cbbm_abl132",20,false,false,false
1224,"cbbm_abl133",20,false,false,false
1225,"cbbm_abl134",20,false,false,false
1226,"cbbm_abl135",20,false,false,false
1227,"cbbm_abl136",20,false,false,false
1228,"cbbm_abl137",20,false,false,false
1229,"cbbm_abl138",20,false,false,false
1230,"cbbm_abl139",20,false,false,false
1231,"cbbm_abl140",20,false,false,false
1232,"cbbm_abl141",20,false,false,false
1233,"cbbm_abl142",20,false,false,false
1234,"cbbm_abl143",20,false,false,false
1235,"cbbm_abl144",20,false,false,false
1236,"cbbm_abl145",20,false,false,false
1237,"cbbm_abl146",20,false,false,false
1238,"cbbm_abl147",20,false,false,false
1239,"cbbm_abl148",20,false,false,false
1240,"cbbm_abl149",20,false,false,false
1241,"cbbm_abl150",20,false,false,false
1242,"cbbm_abl151_2lp",0,true,false,false
1243,"cbbm_abl152",20,false,false,false
1244,"cbbm_abl153",20,false,false,false
1245,"cbbm_abl154",20,false,false,false
1246,"cbbm_abl155",20,false,false,false
1247,"cbbm_abl156",20,false,false,false
1248,"cbbm_abl157",20,false,false,false
1249,"cbbm_abl158",20,false,false,false
1250,"cbbm_abl159",20,false,false,false
1251,"cbbm_abl160",20,false,false,false
1252,"cbbm_mgc_wht_3c",20,false,false,false
1253,"cbbm_mgc_sum_3c",20,false,false,false
1254,"cbbm_rol001",0,false,false,false
1255,"cbbm_rol002",0,false,false,false
1256,"cbbm_rol003",0,false,false,false
1257,"cbbm_rol004",60,false,false,false
1258,"cbbm_rol005_a",60,false,false,false
1259,"cbbm_rol006_a",59,false,false,false
1260,"cbbm_rol007_a",60,false,false,false
1261,"cbbm_rol008_a",60,false,false,false
1262,"cbbm_rol009_a",0,false,false,false
1263,"cbbm_rol010_a",0,false,false,false
1264,"cbbm_rol011",0,false,false,false
1265,"cbbm_rol012",60,false,false,false
1266,"cbbm_rol013",60,false,false,false
1267,"cbbm_rol014",0,false,false,false
1268,"cbbm_rol015",0,false,false,false
1269,"cbbm_rol016",0,false,false,false
1270,"cbbm_rol017",0,false,false,false
1271,"cbbm_rol018",0,false,false,false
1272,"cbbm_rol019_a",60,false,false,false
1273,"cbbp_u_rol020",60,false,false,false
1274,"cbbp_u_rol021",60,false,false,false
1275,"cbbp_u_rol022",60,false,false,false
1276,"cbbp_u_rol023",60,false,false,false
1277,"cbbp_u_rol024",60,false,false,false
1278,"cbbm_rol025_a",20,false,false,false
1279,"cbbm_rol026_a",20,false,false,false
1280,"cbbm_rol027_a",20,false,false,false
1281,"cbbm_mgc_rol028_3",60,false,false,false
1282,"cbbm_rol029_a",60,false,false,false
1283,"cbbm_rol030_a",60,false,false,false
1284,"cbbm_rol031_a",60,false,false,false
1285,"cbbm_rol032_a",60,false,false,false
1286,"cbbm_rol033_a",60,false,false,false
1287,"cbbm_mgc_rol034_3",60,false,false,false
1288,"cbbm_rol035",0,false,false,false
1289,"cbbm_rol036_a",60,false,false,false
1290,"cbbm_rol037_a",60,false,false,false
1291,"cbbm_mgc_rol038_3",60,false,false,false
1292,"cbbm_rol039",0,false,false,false
1293,"cbbm_rol040_a",60,false,false,false
1294,"cbbm_rol041_a",60,false,false,false
1295,"cbbm_rol042_a",60,false,false,false
1296,"cbbm_sp_g_2lp",0,true,false,false
1297,"cbbm_sp_h_2lp",0,true,false,false
1298,"cbem_swo_emot02_2lp",0,true,false,false
1299,"cbem_swu_emot02_2lp",0,true,false,false
1300,"cbnm_swo_out1",13,false,false,false
1301,"cbnm_swu_01b_lp0",0,true,false,false
1302,"cbnm_swu_01f_lp0",0,true,false,false
1303,"cbnm_swu_01l_lp0",0,true,false,false
1304,"cbnm_swu_01r_lp0",0,true,false,false
1305,"cbnm_swu_02f_f",13,false,false,false
1306,"cbnm_swu_02f_lp0",0,true,false,false
1307,"cbnm_swu_02l_lp0",12,true,false,false
1308,"cbnm_swu_02r_lp0",12,true,false,false
1309,"cbnm_swu_up",0,true,false,false
1310,"cbnm_swu_down",0,true,false,false
1311,"cbnm_swu_trn_l_lp",0,true,false,false
1312,"cbnm_swu_trn_r_lp",0,true,false,false
1313,"cbnm_swu_sprint_lp0",32,true,false,false
1314,"cbnm_swu_glide_lp",0,true,false,false
1315,"f_stmact05070_01a",21,false,false,true
1316,"f_stmact03110_04a",21,false,false,true
1317,"f_stmact03080_12a",21,false,false,true
1318,"f_stmact03080_13a",21,false,false,true
1319,"cbbw_katana_lbk_bm",38,false,false,false
1320,"f_stmact01140_37a",21,false,false,true
1321,"f_stmact07110_02a",21,false,false,true
1322,"f_stmact07060_19a",21,false,false,true
1323,"f_stmact07060_20a",21,false,false,true
1324,"f_stmact07060_21a",21,false,false,true
1325,"f_stmact05080_08a",21,false,false,true
1326,"f_stmact05080_10a",21,false,false,true
1327,"f_stmact05080_15a",21,false,false,true
1328,"f_stmact05100_04a",21,false,false,true
1329,"f_stmact07020_12a",21,false,false,true
1330,"f_clsbsm70010_04a",21,false,false,true
1331,"f_clsbsm70010_05a",21,false,false,true
1332,"f_clscul70010_03a",21,false,false,true
1333,"f_jobwar65010_07a",21,false,false,true
1334,"f_jobdrk70010_03a",21,false,false,true
1335,"cbbm_rol005_b",60,false,false,false
1336,"cbbm_rol007_b",60,false,false,false
1337,"cbbm_rol008_b",60,false,false,false
1338,"cbbm_rol009_b",0,false,false,false
1339,"cbbm_rol010_b",60,false,false,false
1340,"cbbm_rol019_b",60,false,false,false
1341,"cbbm_rol029_b",60,false,false,false
1342,"cbbm_rol030_b",60,false,false,false
1343,"cbbm_rol031_b",60,false,false,false
1344,"cbbm_rol032_b",60,false,false,false
1345,"cbbm_rol033_b",60,false,false,false
1346,"cbbm_rol036_b",60,false,false,false
1347,"cbbm_rol037_b",60,false,false,false
1348,"cbbm_rol040_b",60,false,false,false
1349,"cbbm_rol042_b",60,false,false,false
1350,"f_stmact07060_23a",21,false,false,true
1351,"f_stmact07060_24a",21,false,false,true
1352,"cbfm_base_samurai_stand1",0,true,false,false
1353,"cbfm_base_samurai_stand2",0,true,false,false
1354,"cbfm_base_katana_stand",0,true,false,false
1355,"cbfm_base_katana_chair_sit",0,true,false,false
1356,"cbfm_base_weapon_check_spear",0,true,false,false
1357,"cbfm_base_weapon_check_sword",0,true,false,false
1358,"cbfm_base_weapon_check_bow",0,true,false,false
1359,"cbfm_base_shop_call2",0,true,false,false
1360,"cbfm_base_practice_swing",0,true,false,false
1361,"cbfm_base_strategy_meeting2",0,true,false,false
1362,"cbfm_base_strategy_meeting3",0,true,false,false
1363,"cbfm_base_speech_walk",0,true,false,false
1364,"cbfm_base_therapy1",0,true,false,false
1365,"cbfm_base_therapy2",0,true,false,false
1366,"cbfm_base_peep_stand",0,true,false,false
1367,"cbfm_base_peep_sit",33,true,false,false
1368,"cbfm_base_lie_painful",0,true,false,false
1369,"cbfm_base_bandit",0,true,false,false
1370,"cbfm_base_look_for_basket",0,true,false,false
1371,"cbfm_base_care_field",0,true,false,false
1372,"cbfm_base_wield_hand_axe",0,true,false,false
1373,"cbfm_base_ken_ken_pa",0,true,false,false
1374,"cbfm_base_set_up_spear",0,true,false,false
1375,"cbfm_base_mongolian_sumo1",0,true,false,false
1376,"cbfm_base_mongolian_sumo2",0,true,false,false
1377,"cbfm_base_agura_arms",0,true,false,false
1378,"cbfm_base_stand_lantern",0,true,false,false
1379,"cbfm_base_morin_khuur",0,true,false,false
1380,"cbfm_base_smith_kugane",0,true,false,false
1381,"cbfm_base_eat_dumpling",0,true,false,false
1382,"cbfm_base_drink_tea",0,true,false,false
1383,"cbfm_base_carry_up_rice_bag",0,true,false,false
1384,"cbfm_base_back_wash",0,true,false,false
1385,"cbfm_base_carry_up_pot",0,true,false,false
1386,"cbfm_base_eat_sushi",0,true,false,false
1387,"cbfm_base_stand_read_scroll",0,true,false,false
1388,"cbfm_base_sharpen",0,true,false,false
1389,"cbfm_base_carry_up_material",0,true,false,false
1390,"cbfm_base_rubbing_hands",0,true,false,false
1391,"cbfm_base_mongorian_dance1",0,true,false,false
1392,"cbfm_base_eat_riceball",0,true,false,false
1393,"cbfm_base_chair_sake_drunk",0,true,false,false
1394,"cbfm_base_eat_rice",0,true,false,false
1395,"cbfm_base_swu_box_count",0,true,false,false
1396,"cbfm_base_swu_talk",0,true,false,false
1397,"cbfm_base_swu_rack_check",0,true,false,false
1398,"cbfm_base_swu_guard",0,true,false,false
1399,"cbfm_base_stand_sake_drunk",0,true,false,false
1400,"cbfm_base_cannon_clerning",0,true,false,false
1401,"cbfm_base_seiza_bothhand",0,true,false,false
1402,"cbfm_base_chair_cardgame",0,true,false,false
1403,"cbfm_base_wall_talk",0,true,false,false
1404,"cbfm_base_park_play4",0,true,false,false
1405,"cbfm_base_pinwheel",0,true,false,false
1406,"cbfm_base_milking",0,true,false,false
1407,"cbfm_base_swu_stab_harpoon",0,true,false,false
1408,"cbfm_base_harpoon_stand",0,true,false,false
1409,"cbfm_base_broom",0,true,false,false
1410,"cbfm_base_cute_stand",0,true,false,false
1411,"cbfm_base_get_on_handrail",0,true,false,false
1412,"cbfm_base_chair_think1",0,true,false,false
1413,"cbfm_base_chair_think2",0,true,false,false
1414,"cbfm_base_onlooker",0,true,false,false
1415,"cbfm_base_ground_farming",0,true,false,false
1416,"cbfm_base_try_to_katana",0,true,false,false
1417,"cbfm_base_skirmish1",0,true,false,false
1418,"cbfm_base_skirmish2",0,true,false,false
1419,"cbfm_base_stand_talk2",0,true,false,false
1420,"cbfm_base_stand_listen2",0,true,false,false
1421,"cbbm_rol006_b",0,false,false,false
1422,"cbbm_rol041_b",60,false,false,false
1423,"f_jobsam68010_08a",21,false,false,true
1424,"cbbm_rol029_c",60,false,false,false
1425,"cbbm_rol032_c",60,false,false,false
1426,"cbbm_abl166",20,false,false,false
1427,"f_stmact07070_32a",21,false,false,true
1428,"f_stmact07060_26a",21,false,false,true
1429,"f_stmact07060_27a",21,false,false,true
1430,"f_stmact03140_12a",21,false,false,true
1431,"cbbm_abl167",60,false,false,false
1432,"cbbm_abl168",60,false,false,false
1433,"cbbm_abl169",60,false,false,false
1434,"cbbm_abl170",60,false,false,false
1435,"cbbm_abl171",60,false,false,false
1436,"cbbm_abl172",60,false,false,false
1437,"f_stmact06130_05a",21,false,false,true
1438,"f_stmact07070_14a",21,false,true,false
1439,"f_stmact07070_18a",21,false,true,false
1440,"f_stmact07070_19a",21,false,true,false
1441,"f_stmact07070_20a",21,false,true,false
1442,"f_stmact07070_22a",21,false,true,false
1443,"f_stmact07070_25a",21,false,true,false
1444,"f_stmact07070_26a",21,false,true,false
1445,"cbbm_rol025_b",20,false,false,false
1446,"cbbm_rol026_b",20,false,false,false
1447,"cbbm_rol027_b",20,false,false,false
1448,"cbem_loop_emot08_2lp",0,true,false,false
1449,"cbem_loop_emot09_2lp",0,true,false,false
1450,"cbem_loop_emot10_2lp",0,true,false,false
1451,"cbem_loop_emot11_2lp",0,true,false,false
1452,"cbem_loop_emot12_2lp",0,true,false,false
1453,"cbem_loop_emot13_2lp",0,true,false,false
1454,"cbem_loop_emot14_2lp",0,true,false,false
1455,"cbep_u_act_emot12",40,false,false,false
1456,"cbbp_5_break_2lp",38,true,false,false
1457,"cbbm_lbk_plt_2lp",0,true,false,false
1458,"cbbm_lbk_plt_3b",0,false,false,false
1459,"cbbm_bnpc_lbk_plt",20,false,false,false
1460,"f_stmbdb10430_08a",21,false,false,true
1461,"cbem_sp07_2lp",0,true,false,false
1462,"f_stmbdb10430_07a",21,false,false,true
1463,"f_stmbdb10430_11a",21,false,false,true
1464,"cbep_u_act_emot13",40,false,false,false
1465,"cbep_u_act_emot14",40,false,false,false
1466,"cbnm_mini_pop",62,false,false,false
1467,"f_stmbdb11160_02a",21,false,false,true
1468,"cbnm_fmt_trn_l_lp",0,true,false,false
1469,"cbnm_fmt_trn_r_lp",0,true,false,false
1470,"cbnm_msc_harp01_ptn01",63,false,false,false
1471,"cbnm_msc_harp01_ptn02",63,false,false,false
1472,"f_stmbdb10440_07a",21,false,false,true
1473,"f_stmbdb10430_24a",21,false,false,true
1474,"f_stmbdb10430_29a",21,false,false,true
1475,"cbep_u_act_emot15",40,false,false,false
1476,"cbem_dance08_2lp",0,true,false,false
1477,"cbem_loop_emot15_2lp",0,true,false,false
1478,"cbem_loop_emot16_2lp",0,true,false,false
1479,"",0,false,false,false
1480,"",0,false,false,false
1481,"cbem_sp09_2lp",0,true,false,false
1482,"cbem_sp10_2lp",0,true,false,false
1483,"cbem_sp11_2lp",0,true,false,false
1484,"cbem_sp12_2lp",0,true,false,false
1485,"cbbm_pc_painter",20,false,false,false
1486,"cbnm_fmt_falling",15,false,false,false
1487,"f_banana00110_05a",21,false,false,true
1488,"f_stmbdc10810_09a",21,false,false,true
1489,"f_stmbdc10810_10a",21,false,false,true
1490,"f_stmbdc10820_02a",21,false,false,true
1491,"f_banana00130_08a",21,false,false,true
1492,"f_stmbdc10320_12a",21,false,false,true
1493,"f_stmbdc10410_05a",21,false,false,true
1494,"f_stmbdc10830_17a",21,false,false,true
1495,"cbbm_mgc_wht_1",20,false,false,false
1496,"f_stmbdc10840_01a",21,false,false,true
1497,"f_stmbdc10840_02a",21,false,false,true
1498,"cbnm_msc_inst01_id0_2lp",63,true,false,false
1499,"cbnm_msc_inst01_play01_2lp",63,true,false,false
1500,"cbnm_msc_inst01_play02_2lp",63,true,false,false
1501,"cbnm_msc_inst01_id0_1",63,false,false,false
1502,"cbnm_msc_inst01_id0_3",63,false,false,false
1503,"cbnm_msc_inst01_play01_1",63,false,false,false
1504,"cbnm_msc_inst01_play02_1",63,false,false,false
1505,"cbbm_pc_sky_ded_lp",64,true,false,false
1506,"",0,false,false,false
1507,"f_chrhdb72210_23a",21,false,false,true
1508,"f_stmbdc10840_08a",21,false,false,true
1509,"",0,false,false,false
1510,"",0,false,false,false
1511,"",0,false,false,false
1512,"",0,false,false,false
1513,"",0,false,false,false
1514,"",0,false,false,false
1515,"",0,false,false,false
1516,"",0,false,false,false
1517,"",0,false,false,false
1518,"",0,false,false,false
1519,"",0,false,false,false
1520,"",0,false,false,false
1521,"",0,false,false,false
1522,"cbem_dance09_2lp",0,true,false,false
1523,"cbem_dance10_2lp",0,true,false,false
1524,"cbnm_msc_inst02_id0_2lp",66,true,false,false
1525,"cbnm_msc_inst02_play01_2lp",65,true,false,false
1526,"cbnm_msc_inst02_play02_2lp",65,true,false,false
1527,"cbnm_msc_inst02_id0_1",66,false,false,false
1528,"cbnm_msc_inst02_id0_3",66,false,false,false
1529,"cbnm_msc_inst02_play01_1",67,false,false,false
1530,"cbnm_msc_inst02_play02_1",67,false,false,false
1531,"cfxf_wink_l",21,false,false,true
1532,"cfxf_prettyplease",21,false,true,true
1533,"f_stmbdd10550_06a",21,false,false,true
1534,"f_stmbdd10340_11a",21,false,false,true
1535,"f_stmbdd10340_14a",21,false,false,true
1536,"f_stmbdd10340_15a",21,false,false,true
1537,"f_stmbdd10340_17a",21,false,false,true
1538,"f_stmbdd10340_21a",21,false,false,true
1539,"",0,false,false,false
1540,"",0,false,false,false
1541,"",0,false,false,false
1542,"",0,false,false,false
1543,"cbfm_base_mongolian_sumo3",0,true,false,false
1544,"cbfm_base_mongolian_sumo4",0,true,false,false
1545,"f_stmbdd10110_09a",21,false,false,true
1546,"f_stmbdd10520_17a",21,false,false,true
1547,"f_stmbdd10520_18a",21,false,false,true
1548,"f_stmbdd10520_19a",21,false,false,true
1549,"f_stmbdd10520_20a",21,false,false,true
1550,"f_stmbdd10520_21a",21,false,false,true
1551,"f_stmbdd10520_22a",21,false,false,true
1552,"f_stmbdd10520_23a",21,false,false,true
1553,"f_stmbdd10520_26a",21,false,false,true
1554,"f_stmbdd10520_28a",21,false,false,true
1555,"f_stmbdd10520_31a",21,false,false,true
1556,"f_stmbdd10520_37a",21,false,false,true
1557,"f_stmbdd10520_40a",21,false,false,true
1558,"f_stmbdd10520_41a",21,false,false,true
1559,"f_stmbdd10540_05a",21,false,false,true
1560,"cbbm_partsbreak",20,false,false,false
1561,"",0,false,false,false
1562,"f_stmbdi01080_03a",21,false,false,true
1563,"f_stmbdd10340_24a",21,false,false,true
1564,"",0,false,false,false
1565,"",0,false,false,false
1566,"",0,false,false,false
1567,"",0,false,false,false
1568,"",0,false,false,false
1569,"",0,false,false,false
1570,"",0,false,false,false
1571,"",0,false,false,false
1572,"",0,false,false,false
1573,"",0,false,false,false
1574,"",0,false,false,false
1575,"",0,false,false,false
1576,"",0,false,false,false
1577,"",0,false,false,false
1578,"",0,false,false,false
1579,"",0,false,false,false
1580,"",0,false,false,false
1581,"",0,false,false,false
1582,"",0,false,false,false
1583,"",0,false,false,false
1584,"",0,false,false,false
1585,"",0,false,false,false
1586,"",0,false,false,false
1587,"",0,false,false,false
1588,"",0,false,false,false
1589,"",0,false,false,false
1590,"",0,false,false,false
1591,"",0,false,false,false
1592,"",0,false,false,false
1593,"",0,false,false,false
1594,"",0,false,false,false
1595,"",0,false,false,false
1596,"",0,false,false,false
1597,"",0,false,false,false
1598,"",0,false,false,false
1599,"",0,false,false,false
1600,"",0,false,false,false
1601,"",0,false,false,false
1602,"",0,false,false,false
1603,"",0,false,false,false
1604,"",0,false,false,false
1605,"",0,false,false,false
1606,"",0,false,false,false
1607,"",0,false,false,false
1608,"",0,false,false,false
1609,"",0,false,false,false
1610,"",0,false,false,false
1611,"",0,false,false,false
1612,"",0,false,false,false
1613,"",0,false,false,false
1614,"",0,false,false,false
1615,"",0,false,false,false
1616,"",0,false,false,false
1617,"",0,false,false,false
1618,"",0,false,false,false
1619,"",0,false,false,false
1620,"",0,false,false,false
1621,"",0,false,false,false
1622,"",0,false,false,false
1623,"",0,false,false,false
1624,"",0,false,false,false
1625,"",0,false,false,false
1626,"",0,false,false,false
1627,"",0,false,false,false
1628,"",0,false,false,false
1629,"",0,false,false,false
1630,"",0,false,false,false
1631,"",0,false,false,false
1632,"",0,false,false,false
1633,"",0,false,false,false
1634,"",0,false,false,false
1635,"",0,false,false,false
1636,"",0,false,false,false
1637,"",0,false,false,false
1638,"",0,false,false,false
1639,"",0,false,false,false
1640,"",0,false,false,false
1641,"",0,false,false,false
1642,"",0,false,false,false
1643,"",0,false,false,false
1644,"",0,false,false,false
1645,"",0,false,false,false
1646,"",0,false,false,false
1647,"",0,false,false,false
1648,"",0,false,false,false
1649,"",0,false,false,false
1650,"",0,false,false,false
1651,"",0,false,false,false
1652,"",0,false,false,false
1653,"",0,false,false,false
1654,"",0,false,false,false
1655,"",0,false,false,false
1656,"",0,false,false,false
1657,"",0,false,false,false
1658,"",0,false,false,false
1659,"",0,false,false,false
1660,"",0,false,false,false
1661,"",0,false,false,false
1662,"",0,false,false,false
1663,"",0,false,false,false
1664,"",0,false,false,false
1665,"",0,false,false,false
1666,"",0,false,false,false
1667,"",0,false,false,false
1668,"",0,false,false,false
1669,"",0,false,false,false
1670,"",0,false,false,false
1671,"",0,false,false,false
1672,"",0,false,false,false
1673,"",0,false,false,false
1674,"",0,false,false,false
1675,"",0,false,false,false
1676,"",0,false,false,false
1677,"",0,false,false,false
1678,"",0,false,false,false
1679,"",0,false,false,false
1680,"",0,false,false,false
1681,"",0,false,false,false
1682,"",0,false,false,false
1683,"",0,false,false,false
1684,"",0,false,false,false
1685,"",0,false,false,false
1686,"",0,false,false,false
1687,"",0,false,false,false
1688,"",0,false,false,false
1689,"",0,false,false,false
1690,"",0,false,false,false
1691,"",0,false,false,false
1692,"",0,false,false,false
1693,"",0,false,false,false
1694,"",0,false,false,false
1695,"",0,false,false,false
1696,"",0,false,false,false
1697,"",0,false,false,false
1698,"",0,false,false,false
1699,"",0,false,false,false
1700,"",0,false,false,false
1701,"",0,false,false,false
1702,"",0,false,false,false
1703,"",0,false,false,false
1704,"",0,false,false,false
1705,"",0,false,false,false
1706,"",0,false,false,false
1707,"",0,false,false,false
1708,"",0,false,false,false
1709,"",0,false,false,false
1710,"",0,false,false,false
1711,"",0,false,false,false
1712,"",0,false,false,false
1713,"",0,false,false,false
1714,"",0,false,false,false
1715,"",0,false,false,false
1716,"",0,false,false,false
1717,"",0,false,false,false
1718,"",0,false,false,false
1719,"",0,false,false,false
1720,"",0,false,false,false
1721,"",0,false,false,false
1722,"",0,false,false,false
1723,"",0,false,false,false
1724,"",0,false,false,false
1725,"",0,false,false,false
1726,"",0,false,false,false
1727,"",0,false,false,false
1728,"",0,false,false,false
1729,"",0,false,false,false
1730,"",0,false,false,false
1731,"",0,false,false,false
1732,"",0,false,false,false
1733,"",0,false,false,false
1734,"",0,false,false,false
1735,"",0,false,false,false
1736,"",0,false,false,false
1737,"",0,false,false,false
1738,"",0,false,false,false
1739,"",0,false,false,false
1740,"",0,false,false,false
1741,"",0,false,false,false
1742,"",0,false,false,false
1743,"",0,false,false,false
1744,"",0,false,false,false
1745,"",0,false,false,false
1746,"",0,false,false,false
1747,"",0,false,false,false
1748,"",0,false,false,false
1749,"",0,false,false,false
1750,"",0,false,false,false
1751,"",0,false,false,false
1752,"",0,false,false,false
1753,"",0,false,false,false
1754,"",0,false,false,false
1755,"",0,false,false,false
1756,"",0,false,false,false
1757,"",0,false,false,false
1758,"",0,false,false,false
1759,"",0,false,false,false
1760,"",0,false,false,false
1761,"",0,false,false,false
1762,"",0,false,false,false
1763,"",0,false,false,false
1764,"",0,false,false,false
1765,"",0,false,false,false
1766,"",0,false,false,false
1767,"",0,false,false,false
1768,"",0,false,false,false
1769,"",0,false,false,false
1770,"",0,false,false,false
1771,"",0,false,false,false
1772,"",0,false,false,false
1773,"",0,false,false,false
1774,"",0,false,false,false
1775,"",0,false,false,false
1776,"",0,false,false,false
1777,"",0,false,false,false
1778,"",0,false,false,false
1779,"",0,false,false,false
1780,"",0,false,false,false
1781,"",0,false,false,false
1782,"",0,false,false,false
1783,"",0,false,false,false
1784,"",0,false,false,false
1785,"",0,false,false,false
1786,"",0,false,false,false
1787,"",0,false,false,false
1788,"",0,false,false,false
1789,"",0,false,false,false
1790,"",0,false,false,false
1791,"",0,false,false,false
1792,"",0,false,false,false
1793,"",0,false,false,false
1794,"",0,false,false,false
1795,"",0,false,false,false
1796,"",0,false,false,false
1797,"",0,false,false,false
1798,"",0,false,false,false
1799,"",0,false,false,false
1800,"",0,false,false,false
1801,"",0,false,false,false
1802,"",0,false,false,false
1803,"",0,false,false,false
1804,"",0,false,false,false
1805,"",0,false,false,false
1806,"",0,false,false,false
1807,"",0,false,false,false
1808,"",0,false,false,false
1809,"",0,false,false,false
1810,"",0,false,false,false
1811,"",0,false,false,false
1812,"",0,false,false,false
1813,"",0,false,false,false
1814,"",0,false,false,false
1815,"",0,false,false,false
1816,"",0,false,false,false
1817,"",0,false,false,false
1818,"",0,false,false,false
1819,"",0,false,false,false
1820,"",0,false,false,false
1821,"",0,false,false,false
1822,"",0,false,false,false
1823,"",0,false,false,false
1824,"",0,false,false,false
1825,"",0,false,false,false
1826,"",0,false,false,false
1827,"",0,false,false,false
1828,"",0,false,false,false
1829,"",0,false,false,false
1830,"",0,false,false,false
1831,"",0,false,false,false
1832,"",0,false,false,false
1833,"",0,false,false,false
1834,"",0,false,false,false
1835,"",0,false,false,false
1836,"",0,false,false,false
1837,"",0,false,false,false
1838,"",0,false,false,false
1839,"",0,false,false,false
1840,"",0,false,false,false
1841,"",0,false,false,false
1842,"",0,false,false,false
1843,"",0,false,false,false
1844,"",0,false,false,false
1845,"",0,false,false,false
1846,"",0,false,false,false
1847,"",0,false,false,false
1848,"",0,false,false,false
1849,"",0,false,false,false
1850,"",0,false,false,false
1851,"",0,false,false,false
1852,"",0,false,false,false
1853,"",0,false,false,false
1854,"",0,false,false,false
1855,"",0,false,false,false
1856,"",0,false,false,false
1857,"",0,false,false,false
1858,"",0,false,false,false
1859,"",0,false,false,false
1860,"",0,false,false,false
1861,"",0,false,false,false
1862,"",0,false,false,false
1863,"",0,false,false,false
1864,"",0,false,false,false
1865,"",0,false,false,false
1866,"",0,false,false,false
1867,"",0,false,false,false
1868,"",0,false,false,false
1869,"",0,false,false,false
1870,"",0,false,false,false
1871,"",0,false,false,false
1872,"",0,false,false,false
1873,"",0,false,false,false
1874,"",0,false,false,false
1875,"",0,false,false,false
1876,"",0,false,false,false
1877,"",0,false,false,false
1878,"",0,false,false,false
1879,"",0,false,false,false
1880,"",0,false,false,false
1881,"",0,false,false,false
1882,"",0,false,false,false
1883,"",0,false,false,false
1884,"",0,false,false,false
1885,"",0,false,false,false
1886,"",0,false,false,false
1887,"",0,false,false,false
1888,"",0,false,false,false
1889,"",0,false,false,false
1890,"",0,false,false,false
1891,"",0,false,false,false
1892,"",0,false,false,false
1893,"",0,false,false,false
1894,"",0,false,false,false
1895,"",0,false,false,false
1896,"",0,false,false,false
1897,"",0,false,false,false
1898,"",0,false,false,false
1899,"",0,false,false,false
1900,"",0,false,false,false
1901,"",0,false,false,false
1902,"",0,false,false,false
1903,"",0,false,false,false
1904,"",0,false,false,false
1905,"",0,false,false,false
1906,"",0,false,false,false
1907,"",0,false,false,false
1908,"",0,false,false,false
1909,"",0,false,false,false
1910,"",0,false,false,false
1911,"",0,false,false,false
1912,"",0,false,false,false
1913,"",0,false,false,false
1914,"",0,false,false,false
1915,"",0,false,false,false
1916,"",0,false,false,false
1917,"",0,false,false,false
1918,"",0,false,false,false
1919,"",0,false,false,false
1920,"",0,false,false,false
1921,"",0,false,false,false
1922,"",0,false,false,false
1923,"",0,false,false,false
1924,"",0,false,false,false
1925,"",0,false,false,false
1926,"",0,false,false,false
1927,"",0,false,false,false
1928,"",0,false,false,false
1929,"",0,false,false,false
1930,"",0,false,false,false
1931,"",0,false,false,false
1932,"",0,false,false,false
1933,"",0,false,false,false
1934,"",0,false,false,false
1935,"",0,false,false,false
1936,"",0,false,false,false
1937,"",0,false,false,false
1938,"",0,false,false,false
1939,"",0,false,false,false
1940,"",0,false,false,false
1941,"",0,false,false,false
1942,"",0,false,false,false
1943,"",0,false,false,false
1944,"",0,false,false,false
1945,"",0,false,false,false
1946,"",0,false,false,false
1947,"",0,false,false,false
1948,"",0,false,false,false
1949,"",0,false,false,false
1950,"",0,false,false,false
1951,"",0,false,false,false
1952,"",0,false,false,false
1953,"",0,false,false,false
1954,"",0,false,false,false
1955,"",0,false,false,false
1956,"",0,false,false,false
1957,"",0,false,false,false
1958,"",0,false,false,false
1959,"",0,false,false,false
1960,"",0,false,false,false
1961,"",0,false,false,false
1962,"",0,false,false,false
1963,"",0,false,false,false
1964,"",0,false,false,false
1965,"",0,false,false,false
1966,"",0,false,false,false
1967,"",0,false,false,false
1968,"",0,false,false,false
1969,"",0,false,false,false
1970,"",0,false,false,false
1971,"",0,false,false,false
1972,"",0,false,false,false
1973,"",0,false,false,false
1974,"",0,false,false,false
