Index,0 [INT] [0x320],1 [UBYTE] [0x328],2 [USHORT] [0x324],3 [USHORT] [0x326],4 [STRING] [0x0],5 [STRING] [0x8],6 [STRING] [0x10],7 [STRING] [0x18],8 [STRING] [0x20],9 [STRING] [0x28],10 [STRING] [0x30],11 [STRING] [0x38],12 [STRING] [0x40],13 [STRING] [0x48],14 [STRING] [0x50],15 [STRING] [0x58],16 [STRING] [0x60],17 [STRING] [0x68],18 [STRING] [0x70],19 [STRING] [0x78],20 [STRING] [0x80],21 [STRING] [0x88],22 [STRING] [0x90],23 [STRING] [0x98],24 [STRING] [0xA0],25 [STRING] [0xA8],26 [STRING] [0xB0],27 [STRING] [0xB8],28 [STRING] [0xC0],29 [STRING] [0xC8],30 [STRING] [0xD0],31 [STRING] [0xD8],32 [STRING] [0xE0],33 [STRING] [0xE8],34 [STRING] [0xF0],35 [STRING] [0xF8],36 [STRING] [0x100],37 [STRING] [0x108],38 [STRING] [0x110],39 [STRING] [0x118],40 [STRING] [0x120],41 [STRING] [0x128],42 [STRING] [0x130],43 [STRING] [0x138],44 [STRING] [0x140],45 [STRING] [0x148],46 [STRING] [0x150],47 [STRING] [0x158],48 [STRING] [0x160],49 [STRING] [0x168],50 [STRING] [0x170],51 [STRING] [0x178],52 [STRING] [0x180],53 [STRING] [0x188],54 [STRING] [0x190],55 [STRING] [0x198],56 [STRING] [0x1A0],57 [STRING] [0x1A8],58 [STRING] [0x1B0],59 [STRING] [0x1B8],60 [STRING] [0x1C0],61 [STRING] [0x1C8],62 [STRING] [0x1D0],63 [STRING] [0x1D8],64 [STRING] [0x1E0],65 [STRING] [0x1E8],66 [STRING] [0x1F0],67 [STRING] [0x1F8],68 [STRING] [0x200],69 [STRING] [0x208],70 [STRING] [0x210],71 [STRING] [0x218],72 [STRING] [0x220],73 [STRING] [0x228],74 [STRING] [0x230],75 [STRING] [0x238],76 [STRING] [0x240],77 [STRING] [0x248],78 [STRING] [0x250],79 [STRING] [0x258],80 [STRING] [0x260],81 [STRING] [0x268],82 [STRING] [0x270],83 [STRING] [0x278],84 [STRING] [0x280],85 [STRING] [0x288],86 [STRING] [0x290],87 [STRING] [0x298],88 [STRING] [0x2A0],89 [STRING] [0x2A8],90 [STRING] [0x2B0],91 [STRING] [0x2B8],92 [STRING] [0x2C0],93 [STRING] [0x2C8],94 [STRING] [0x2D0],95 [STRING] [0x2D8],96 [STRING] [0x2E0],97 [STRING] [0x2E8],98 [STRING] [0x2F0],99 [STRING] [0x2F8],100 [STRING] [0x300],101 [STRING] [0x308],102 [STRING] [0x310],103 [STRING] [0x318],104 [UINT] [0x4],105 [UINT] [0xC],106 [UINT] [0x14],107 [UINT] [0x1C],108 [UINT] [0x24],109 [UINT] [0x2C],110 [UINT] [0x34],111 [UINT] [0x3C],112 [UINT] [0x44],113 [UINT] [0x4C],114 [UINT] [0x54],115 [UINT] [0x5C],116 [UINT] [0x64],117 [UINT] [0x6C],118 [UINT] [0x74],119 [UINT] [0x7C],120 [UINT] [0x84],121 [UINT] [0x8C],122 [UINT] [0x94],123 [UINT] [0x9C],124 [UINT] [0xA4],125 [UINT] [0xAC],126 [UINT] [0xB4],127 [UINT] [0xBC],128 [UINT] [0xC4],129 [UINT] [0xCC],130 [UINT] [0xD4],131 [UINT] [0xDC],132 [UINT] [0xE4],133 [UINT] [0xEC],134 [UINT] [0xF4],135 [UINT] [0xFC],136 [UINT] [0x104],137 [UINT] [0x10C],138 [UINT] [0x114],139 [UINT] [0x11C],140 [UINT] [0x124],141 [UINT] [0x12C],142 [UINT] [0x134],143 [UINT] [0x13C],144 [UINT] [0x144],145 [UINT] [0x14C],146 [UINT] [0x154],147 [UINT] [0x15C],148 [UINT] [0x164],149 [UINT] [0x16C],150 [UINT] [0x174],151 [UINT] [0x17C],152 [UINT] [0x184],153 [UINT] [0x18C],154 [UINT] [0x194],155 [UINT] [0x19C],156 [UINT] [0x1A4],157 [UINT] [0x1AC],158 [UINT] [0x1B4],159 [UINT] [0x1BC],160 [UINT] [0x1C4],161 [UINT] [0x1CC],162 [UINT] [0x1D4],163 [UINT] [0x1DC],164 [UINT] [0x1E4],165 [UINT] [0x1EC],166 [UINT] [0x1F4],167 [UINT] [0x1FC],168 [UINT] [0x204],169 [UINT] [0x20C],170 [UINT] [0x214],171 [UINT] [0x21C],172 [UINT] [0x224],173 [UINT] [0x22C],174 [UINT] [0x234],175 [UINT] [0x23C],176 [UINT] [0x244],177 [UINT] [0x24C],178 [UINT] [0x254],179 [UINT] [0x25C],180 [UINT] [0x264],181 [UINT] [0x26C],182 [UINT] [0x274],183 [UINT] [0x27C],184 [UINT] [0x284],185 [UINT] [0x28C],186 [UINT] [0x294],187 [UINT] [0x29C],188 [UINT] [0x2A4],189 [UINT] [0x2AC],190 [UINT] [0x2B4],191 [UINT] [0x2BC],192 [UINT] [0x2C4],193 [UINT] [0x2CC],194 [UINT] [0x2D4],195 [UINT] [0x2DC],196 [UINT] [0x2E4],197 [UINT] [0x2EC],198 [UINT] [0x2F4],199 [UINT] [0x2FC],200 [UINT] [0x304],201 [UINT] [0x30C],202 [UINT] [0x314],203 [UINT] [0x31C]
45,65879,1,30,24,"INIT_POP_BOSS","INIT_P_POP_A","INIT_P_POP_B","INIT_P_POP_C","INIT_P_POP_SER","INIT_POP_1ST_01","INIT_POP_1ST_02","INIT_POP_1ST_03","INIT_POP_1ST_04","INIT_POP_1ST_05","INIT_POP_1ST_06","INIT_POP_1ST_07","INIT_POP_2ND_01","INIT_POP_2ND_02","INIT_POP_2ND_03","INIT_POP_2ND_04","INIT_POP_2ND_05","INIT_POP_3RD_01","INIT_POP_3RD_02","INIT_POP_3RD_03","INIT_POP_1ST_08","INIT_POP_1ST_09","INIT_POP_3RD_04","INIT_POP_3RD_05","INIT_POP_3RD_06","INIT_POP_3RD_07","INIT_ENPC_POP_01","CUT_SCENE_01","CUT_SCENE_02","UNLOCK_IMAGE_DUNGEON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4098741,4098743,4098744,4098745,4098749,4098775,4098776,4098777,4098783,4098784,4098791,4098792,4098806,4098810,4098819,4098821,4098823,4098839,4098840,4098842,4098866,4098871,4098886,4098887,4098888,4098889,4100860,84,85,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,66216,1,30,24,"INIT_P_POP_A","INIT_P_POP_B","INIT_P_POP_C","INIT_POP_TOP","INIT_POP_THM1_1","INIT_POP_LNC1_2","INIT_POP_LNC1_3","INIT_POP_ARC1_4","INIT_POP_ARC1_5","INIT_POP_ARC2_1","INIT_POP_ARC2_2","INIT_POP_MAC2_3","DEF_ACTION_MONSTER_WHISTLE","CUT_SCENE_01","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_POS_ACTOR0","POP_RANGE_BOSS_01","POP_RANGE_BOSS_02","POP_RANGE_BOSS_03","DEF_ACTION_DRILL_ROCKET","LOC_ACTION1","LOC_ACTOR9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4103768,4103769,4103770,4103775,4103777,4103779,4103793,4103781,4103782,4103786,4103787,4103788,983,217,1003836,1003837,1005026,4161958,4165238,4165240,4165241,525,961,1006149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,66218,1,30,24,"INIT_P_POP_A","INIT_P_POP_B","INIT_P_POP_C","INIT_POP_TOP","INIT_POP_THM1_1","INIT_POP_LNC1_2","INIT_POP_LNC1_3","INIT_POP_ARC1_4","INIT_POP_ARC1_5","INIT_POP_ARC2_1","INIT_POP_ARC2_2","INIT_POP_MAC2_3","DEF_ACTION_MONSTER_WHISTLE","CUT_SCENE_01","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_POS_ACTOR0","POP_RANGE_BOSS_01","POP_RANGE_BOSS_02","POP_RANGE_BOSS_03","DEF_ACTION_DRILL_ROCKET","LOC_ACTION1","LOC_ACTOR9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4105366,4105365,4105364,4105369,4105370,4105373,4105375,4105371,4105372,4105390,4105392,4105368,983,219,1003836,1003837,1005027,4163972,4165244,4165245,4165246,525,961,1006150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,66217,1,30,24,"INIT_P_POP_A","INIT_P_POP_B","INIT_P_POP_C","INIT_POP_TOP","INIT_POP_THM1_1","INIT_POP_LNC1_2","INIT_POP_LNC1_3","INIT_POP_ARC1_4","INIT_POP_ARC1_5","INIT_POP_ARC2_1","INIT_POP_ARC2_2","INIT_POP_MAC2_3","DEF_ACTION_MONSTER_WHISTLE","CUT_SCENE_01","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_POS_ACTOR0","POP_RANGE_BOSS_01","POP_RANGE_BOSS_02","POP_RANGE_BOSS_03","DEF_ACTION_DRILL_ROCKET","LOC_ACTION1","LOC_ACTOR9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4105799,4105800,4105801,4105802,4105803,4105805,4105804,4105807,4105806,4105863,4105864,4105862,983,218,1003836,1003837,1005028,4163777,4165248,4165249,4165250,525,961,1006151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,65824,1,30,14,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,852183,1,30,14,"INIT_P_POP_01","INIT_P_POP_PET","INIT_POP_1_NO_FIRE_01","INIT_POP_1_NO_FIRE_02","INIT_POP_1_NO_FIRE_03","INIT_POP_2_NO_FIRE_01","INIT_POP_2_NO_FIRE_02","INIT_POP_2_FIRE_01","INIT_POP_3_NO_FIRE_01","INIT_POP_3_FIRE_01","INIT_POP_3_FIRE_02","DEF_ACTION_SUMMON_PET_BNPC","DEF_ACTION_GOBLIN_FIRE","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_ACTOR3","LOC_POS_ACTOR0","LOC_POS_ACTOR1","LOC_POS_ACTOR2","LOC_POS_ACTOR3","BGM_MUSIC_BOSS_04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4255768,4255788,4255772,4255773,4255774,4255781,4255782,4255783,4255787,4255785,4255786,1307,405,1005190,1005246,1005247,1005248,4269958,4269993,4270168,4270174,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,65994,1,30,19,"INIT_P_POP_01","INIT_P_POP_02","INIT_P_POP_03","INIT_P_POP_PET","INIT_POP_A_01","INIT_POP_A_02","INIT_POP_A_03","INIT_POP_B_01","INIT_POP_B_02","INIT_POP_B_03","INIT_POP_B_04","INIT_POP_BOSS","INIT_POP_B_05","INIT_POP_B_06","INIT_POP_C_01","INIT_POP_C_02","INIT_POP_C_03","INIT_POP_B_07","INIT_POP_B_08","INIT_POP_D_01","INIT_POP_D_02","DEF_ACTION_SUMMON_PET_BNPC","YELL_QIB_01","YELL_QIB_02","YELL_QIB_03","CUT_START_NCUT","CUT_END_NCUT","PR_MEMBER_MOVE_01","PR_MEMBER_MOVE_02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4256134,4256136,4256137,4256201,4256144,4256145,4256146,4256162,4256163,4256164,4256167,4256168,4256170,4256171,4256182,4256183,4256184,4256187,4256188,4256194,4256195,1307,1170,1171,1172,45,46,4334919,4334920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,65995,1,30,24,"INIT_P_POP_01","INIT_P_POP_02","INIT_P_POP_03","INIT_P_POP_PET","INIT_POP_A_01","INIT_POP_A_02","INIT_POP_B_01","INIT_POP_B_02","INIT_POP_B_03","INIT_POP_A_03","INIT_POP_A_04","INIT_POP_A_05","INIT_POP_B_04","INIT_POP_B_05","INIT_POP_B_06","INIT_POP_C_01","INIT_POP_C_02","INIT_POP_A_06","INIT_POP_A_07","INIT_POP_B_07","INIT_POP_B_08","INIT_POP_D_01","INIT_POP_D_02","INIT_POP_E_01","INIT_POP_ENPC_01","LOC_FACE0","LOC_FACE1","LOC_ACTOR1","LOC_ACTOR2","LOC_ACTOR3","LOC_ACTOR4","LOC_ACTOR0","LOC_POS_ACTOR0","LOC_POS_ACTOR1","LOC_POS_ACTOR2","LOC_POS_ACTOR3","LOC_POS_ACTOR10","LOC_POS_ACTOR11","LOC_POS_ACTOR12","LOC_ACTOR10","LOC_ACTOR11","LOC_ACTOR12","LOC_ACTOR13","LOC_ACTOR14","LOC_ACTION0","DEF_ACTION_SUMMON_PET_BNPC","BGM_BOSSBATTLE","INIT_EOBJ_LUGGAGE","INIT_EOBJ_BOOK_CHARA","INIT_EOBJ_BOOK_TARGET","EVENT_QIB_CLSACN200_01","EVENT_ACTION_01","POP_RANGE_MOVE_AERSTHOTA","POP_RANGE_MOVE_THUBYRGEIM","POP_RANGE_MOVE_GEISSFRYN","LOC_ACTION1","LOC_ACTOR20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4256744,4256746,4256747,4256749,4256750,4256751,4256753,4256754,4256755,4256758,4256759,4256760,4256761,4256762,4256763,4256766,4256772,4256776,4256777,4256782,4256783,4256788,4304848,4256789,4257118,612,620,1005192,1005193,1005194,1005190,1005250,4273868,4273880,4273891,4277041,4278520,4278527,4278563,1008051,1008052,1008053,1008049,1008050,937,1307,39,4322719,4322716,4322717,3223,31,4323244,4323248,4323251,1006,1005267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,65997,1,30,34,"INIT_P_POP_01","INIT_P_POP_PET","INIT_POP_A_01","INIT_POP_A_02","INIT_POP_B_01","INIT_POP_BOSS_B","INIT_POP_C_01","INIT_POP_C_02","INIT_POP_BOSS_C","INIT_POP_D_01","INIT_POP_C_03","INIT_POP_C_04","INIT_POP_A_03","INIT_POP_A_04","INIT_POP_BOSS_A","INIT_POP_D_02","INIT_POP_A_05","INIT_POP_E_03","INIT_ENPC_POP_01","INIT_ENPC_POP_02","INIT_ENPC_POP_03","INIT_ENPC_POP_04","INIT_WARP_POINT","INIT_MAMONJIN","LOC_ACTOR0","LOC_ACTOR1","LOC_POS_ACTOR0","LOC_POS_ACTOR1","DEF_ACTION_SUMMON_PET_BNPC","STATUS_CUSTOM_BUFF_MAMONJIN","BGM_BOSSBATTLE","POS_MAMONJIN_POP","POS_MEMBER_MOVE_01","LOGMESSAGE_QIB01","CUT_START_NCUT","CUT_END_NCUT","LOC_ACTOR2","LOC_ACTOR3","LOC_ACTOR4","LOC_ACTION1","LOC_FACE0","LOC_FACE1","LOC_FACE2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4256368,4256369,4256381,4256382,4256383,4256387,4256530,4256531,4256540,4256706,4256707,4256708,4256711,4256712,4256716,4256717,4256718,4256719,4262403,4262405,4262408,4262411,4263463,4263912,1005198,1005190,4289721,4289778,1307,33,113,4317127,4335442,3225,48,49,1005365,1005366,1005367,827,604,617,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,852182,1,30,14,"INIT_POP_WIND_SPRIT_01","INIT_POP_WIND_SPRIT_02","INIT_POP_WIND_SPRIT_03","INIT_POP_WIND_PRIN","INIT_POP_YODOMI","INIT_P_POP_01","LOC_POS_ACTOR0","LOC_ACTOR0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4248510,4261181,4261182,4248516,4261180,4248519,4265718,1000767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,65592,2,30,24,"INIT_P_POP_01","INIT_POP_BOSS","INIT_POP_A_01","INIT_POP_A_02","INIT_POP_A_03","INIT_POP_A_04","INIT_POP_B_01","INIT_POP_C_01","INIT_POP_C_02","LOG_MSG_EVENT_QIB_LNC004_BTL_01","LOG_MSG_EVENT_QIB_LNC004_BTL_02","DEF_ACTION_BOA_WS_CRITICAL","CUT_SCENE_01","CUT_SCENE_02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4248895,4248927,4248928,4248929,4248938,4248939,4248948,4248944,4248945,3201,3202,335,21,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,65976,1,30,29,"INIT_POP_PRIN_1_01","INIT_POP_PRIN_1_02","INIT_POP_PRIN_1_03","INIT_POP_YODOMI","INIT_P_POP_WULFIUE","INIT_P_POP_NOLANEL","INIT_P_POP_JOACIN","INIT_POP_TREE_2_01","INIT_POP_TREE_2_02","INIT_POP_YAMANE_2_01","INIT_POP_YAMANE_2_02","INIT_POP_EARTH_SPRIT","INIT_POP_TREE_3_01","INIT_POP_TREE_3_02","INIT_P_POP_ELEMENTAL_THUNDER","INIT_P_POP_ELEMENTAL_WIND","INIT_P_POP_ELEMENTAL_WATER","INIT_P_POP_PRIN_BOSS","INIT_ENPC_POP_01","INIT_ENPC_POP_02","INIT_ENPC_POP_03","INIT_ENPC_POP_04","DEF_WEATHER_BOLT","DEF_WEATHER_FINE","YELL_QIB_WULFIUE_01","YELL_QIB_NOLANEL_01","YELL_QIB_JOACIN_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4249083,4249087,4249088,4250414,4249072,4249073,4249074,4249097,4249098,4249106,4249107,4249109,4250514,4250515,4249116,4249117,4249119,4249132,4249177,4249178,4249179,4249180,10,1,996,997,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,66260,1,30,26,"INIT_P_POP_IDA","INIT_P_POP_PAPARIMO","INIT_POP_BOSS","INIT_POP_1_THM_01","INIT_POP_1_THM_02","INIT_POP_1_THM_03","INIT_POP_2_CNJ_01","INIT_POP_2_GLA_01","INIT_POP_2_GLA_02","INIT_POP_2_MOL_01","INIT_POP_2_MOL_02","INIT_POP_3_MOL_01","INIT_POP_3_THM_01","INIT_ENPC_01","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_ACTOR3","LOC_ACTOR4","LOC_POS_ACTOR0","LOC_POS_ACTOR1","LOC_POS_ACTOR2","LOC_POS_ACTOR3","LOC_ACTION1","LOC_ACTION2","LOC_ACTION3","POP_RANGE_MONSTER_DEPOP","LOC_ACTOR5","LOC_BGM1","LOC_BGM2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4255892,4255894,4255868,4255869,4255870,4255871,4255896,4255897,4255898,4255903,4255904,4261134,4261155,4256371,1003005,1008117,1002275,1002276,1007007,4307105,4307106,4307107,4307108,956,954,962,4332127,1008173,39,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,66318,1,30,31,"INIT_P_POP_01","INIT_P_POP_02","INIT_P_POP_03","INIT_P_POP_04","INIT_P_POP_05","INIT_POP_1ST_01","INIT_POP_1ST_02","INIT_POP_1ST_03","INIT_POP_1ST_04","INIT_POP_1ST_05","INIT_POP_1ST_06","INIT_POP_2ST_01","INIT_POP_2ST_02","INIT_POP_2ST_03","INIT_POP_2ST_04","INIT_POP_2ST_05","INIT_POP_3ST_01","INIT_POP_3ST_02","INIT_POP_3ST_03","INIT_POP_3ST_04","INIT_POP_3ST_05","YELL_QIB_01","YELL_QIB_02","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_ACTOR3","LOC_ACTOR4","LOC_ACTOR5","LOC_ACTOR6","LOC_ACTOR7","LOC_POS_ACTOR0","LOC_POS_ACTOR1","LOC_POS_ACTOR2","LOC_POS_ACTOR3","LOC_POS_ACTOR4","LOC_ACTION1","LOC_ACTION2","LOC_BGM1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4251863,4251864,4251867,4251873,4251874,4252035,4252772,4252773,4252774,4252775,4252776,4252781,4252782,4252783,4252784,4252785,4252786,4252787,4252788,4252789,4252790,1127,1128,1006215,1008116,1007661,1007662,1007663,1003230,1003228,1003228,4316733,4316734,4316737,4316740,4316745,936,985,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,66347,1,30,34,"INIT_POP_1_KAI_01","INIT_POP_1_ROC_01","INIT_POP_1_ROC_02","INIT_POP_2_BOM_01","INIT_ENPC_MIL_01","DEF_PARALYSIS","POP_RANGE_ENEMY_MOVE_01","LOGMESSAGE_QIB_01","LOGMESSAGE_QIB_02","LOGMESSAGE_QIB_03","QIB_YELL_01","QIB_YELL_02","QIB_YELL_03","QIB_YELL_04","QIB_YELL_05","QIB_YELL_06","QIB_YELL_07","BGM_BATTLE","LOC_ACTOR0","LOC_ACTOR1","LOC_POS_ACTOR0","LOC_BGM1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4295469,4295470,4295472,4295473,4295474,17,4295504,3217,3218,3219,1274,1275,1276,1277,1278,1279,1285,37,1006264,1005259,4312558,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,66448,1,30,42,"INIT_ENPC_01","INIT_P_POP_PASCALERET","INIT_POP_1_EXC_01","INIT_POP_ALDLEC","INIT_POP_1_CNJ_01","INIT_POP_1_ARC_01","INIT_POP_1_PGL_01","INIT_P_POP_OLSHIFAN","INIT_POP_2_PGL_01","INIT_POP_2_LNC_01","INIT_POP_3_DRAGON_01","EVENT_ACTION_01","INIT_EO_POP_01","LOG_EVENT_QIB_GAIUSB803_01","LOG_EVENT_QIB_GAIUSB803_02","LOG_EVENT_QIB_GAIUSB803_03","YELL_QIB_GIEIM_01","YELL_QIB_PASCALERET_02","YELL_QIB_GIEIM_03","YELL_QIB_ALDLEC_04","YELL_QIB_OLSHIFAN_05","YELL_QIB_OLSHIFAN_06","INIT_POP_3_EXC_01","INIT_POP_3_CNJ_01","POP_RANGE_ALDLEC_01","POP_RANGE_PASCALERET_01","POP_RANGE_OLSHIFAN_01","POP_RANGE_OLSHIFAN_02","POP_RANGE_DRAGON_02","BGM_OLSHIFAN_AFTER_POP","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_ACTOR3","LOC_ACTOR4","LOC_ACTOR5","LOC_ACTOR6","LOC_ACTOR7","LOC_POS_ACTOR0","LOC_POS_ACTOR1","LOC_POS_ACTOR2","LOC_POS_ACTOR3","LOC_ACTION1","LOC_BGM1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4261248,4261257,4261259,4261262,4261275,4261276,4261278,4261300,4261302,4261303,4261305,22,4285063,3206,3208,3209,1030,1031,1032,1033,1034,1371,4287236,4287237,4321748,4321746,4287139,4321747,4287173,36,1007675,1006902,1007681,1007665,1007666,1006905,1006906,1007699,4323475,4323476,4323477,4323478,979,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
