Index,0 [INT] [0x0],1 [UBYTE] [0x40],2 [INT] [0x4],3 [UBYTE] [0x41],4 [INT] [0x8],5 [UBYTE] [0x42],6 [INT] [0xC],7 [UBYTE] [0x43],8 [INT] [0x10],9 [UBYTE] [0x44],10 [INT] [0x14],11 [UBYTE] [0x45],12 [INT] [0x18],13 [UBYTE] [0x46],14 [INT] [0x1C],15 [UBYTE] [0x47],16 [INT] [0x20],17 [UBYTE] [0x48],18 [INT] [0x24],19 [UBYTE] [0x49],20 [INT] [0x28],21 [UBYTE] [0x4A],22 [INT] [0x2C],23 [UBYTE] [0x4B],24 [UBYTE] [0x4C],25 [USHORT] [0x30],26 [BOOL] [0x4D],27 [USHORT] [0x32],28 [USHORT] [0x34],29 [USHORT] [0x36],30 [USHORT] [0x38],31 [USHORT] [0x3A],32 [USHORT] [0x3C],33 [USHORT] [0x3E],34 [BOOL] [0x4E],35 [BOOL] [0x4F]
1255,2,55,5075,1,5061,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,-1,0,0,0,true,50,100,50,0,275,0,0,false,true
1256,2,55,5095,1,5061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,-1,0,0,0,true,50,100,50,0,275,0,0,false,true
1257,2,55,5085,1,5061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,-1,0,0,0,false,50,100,50,0,275,0,0,false,true
1258,2,70,5060,1,5061,2,5530,9,0,0,0,0,0,0,0,0,0,0,0,0,13,1,-1,0,0,0,true,50,100,50,0,347,0,0,false,true
1259,2,70,5587,1,5060,1,5095,2,0,0,0,0,0,0,0,0,0,0,0,0,13,1,15,1,0,0,true,100,100,100,0,0,318,0,false,true
1260,2,70,5585,1,5060,1,5095,2,0,0,0,0,0,0,0,0,0,0,0,0,13,1,15,1,0,0,true,100,100,100,0,0,318,0,false,true
1261,2,70,5586,1,5060,1,5095,2,0,0,0,0,0,0,0,0,0,0,0,0,13,1,15,1,0,0,true,100,100,100,0,0,318,0,false,true
1262,2,55,2922,1,5075,1,5074,1,5288,1,5282,1,0,0,0,0,0,0,0,0,7,3,9,2,0,0,true,100,100,100,0,0,255,0,false,true
1263,2,55,2928,1,5061,2,5068,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,2,0,0,false,100,100,100,0,0,255,0,false,true
1264,2,55,2912,1,5075,1,5084,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,2,0,0,false,100,100,100,0,0,255,0,false,true
1265,2,55,3700,1,5075,1,5084,1,5288,1,0,0,0,0,0,0,0,0,0,0,7,3,9,2,0,0,false,100,100,100,0,0,255,0,false,true
1266,2,55,3241,1,5075,1,5084,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,2,0,0,false,100,100,100,0,0,255,0,false,true
1267,2,55,3921,1,5075,1,5084,1,5288,1,0,0,0,0,0,0,0,0,0,0,7,3,9,2,0,0,false,100,100,100,0,0,255,0,false,true
1268,2,55,2911,1,5075,1,5074,1,5094,1,5059,1,0,0,0,0,0,0,0,0,7,3,9,2,0,0,false,100,100,100,0,0,255,0,false,true
1269,2,55,3701,1,5075,1,5074,1,5094,1,5288,1,0,0,0,0,0,0,0,0,7,3,9,2,0,0,false,100,100,100,0,0,255,0,false,true
1270,2,55,3928,1,5061,1,5288,1,5321,1,0,0,0,0,0,0,0,0,0,0,7,3,9,2,0,0,false,100,100,100,0,0,255,0,false,true
1271,2,70,2940,1,5060,1,5075,1,5095,1,5085,1,0,0,0,0,0,0,0,0,13,1,15,1,0,0,true,100,100,100,0,0,318,0,false,true
1272,2,70,3724,1,5060,1,5075,1,5061,2,0,0,0,0,0,0,0,0,0,0,13,1,15,1,0,0,true,100,100,100,0,0,318,0,false,true
1273,2,70,3943,1,5060,1,5075,2,5085,1,0,0,0,0,0,0,0,0,0,0,13,1,15,1,0,0,true,100,100,100,0,0,318,0,false,true
1274,2,70,4075,1,5060,1,5075,2,5288,1,0,0,0,0,0,0,0,0,0,0,13,1,15,1,0,0,true,100,100,100,0,0,318,0,false,true
1275,2,70,3257,1,5105,1,5060,1,5288,1,5329,1,5085,1,0,0,0,0,0,0,13,1,15,1,0,0,true,100,100,100,0,0,318,0,false,true
1276,2,70,3256,1,5585,1,5075,2,5068,1,5064,1,0,0,0,0,0,0,0,0,13,1,15,1,0,0,true,100,100,100,0,0,318,0,false,true
1277,2,70,3723,1,5586,1,5075,1,5085,1,5068,1,5064,1,0,0,0,0,0,0,13,1,15,1,0,0,true,100,100,100,0,0,318,0,false,true
1278,2,70,3498,1,5587,1,5075,1,5085,1,5068,1,5064,1,0,0,0,0,0,0,13,1,15,1,0,0,true,100,100,100,0,0,318,0,false,true
1279,2,70,2302,1,5060,1,5075,2,5095,3,0,0,0,0,0,0,0,0,0,0,13,1,15,1,0,0,false,100,100,100,0,0,318,0,false,true
1280,2,70,2303,1,5060,1,5075,1,5061,1,5095,1,0,0,0,0,0,0,0,0,13,1,15,1,0,0,false,100,100,100,0,0,318,0,false,true
1281,4,35,4015,1,3971,1,5282,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,4,0,true,100,100,100,0,0,0,0,false,true
1282,4,36,4132,1,5282,1,5505,1,5461,2,0,0,0,0,0,0,0,0,0,0,3,4,2,4,0,0,true,100,100,100,0,0,0,0,true,true
1283,4,37,4032,1,5282,2,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,4,0,0,true,100,100,100,0,0,0,0,true,true
1284,4,37,4018,1,3964,1,5282,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,4,0,true,100,100,100,0,0,0,0,false,true
1285,4,38,3405,1,5282,2,5327,2,5336,1,0,0,0,0,0,0,0,0,0,0,3,4,2,4,0,0,true,100,100,100,0,0,0,0,true,true
1286,4,39,4482,1,5282,1,5337,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,0,true,100,100,100,0,0,0,0,true,true
1287,4,39,3691,1,3602,1,5282,1,5320,1,0,0,0,0,0,0,0,0,0,0,8,1,-1,0,3,0,true,100,100,100,0,0,0,0,false,true
1288,4,41,3911,1,3830,1,5285,1,5510,1,5092,1,5320,1,0,0,0,0,0,0,9,1,-1,0,4,0,true,100,100,100,0,0,0,0,false,true
1289,4,43,5287,1,5314,1,5525,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,0,0,false,50,100,50,0,0,0,0,true,true
1290,4,43,2915,1,5287,1,5064,1,5320,1,0,0,0,0,0,0,0,0,0,0,8,1,-1,0,3,0,true,100,100,100,0,0,0,0,false,true
1291,4,44,4052,1,5284,1,5059,1,5321,1,0,0,0,0,0,0,0,0,0,0,3,5,2,5,0,0,true,100,100,100,0,0,0,0,true,true
1292,4,44,3443,1,5285,2,5328,2,5337,1,0,0,0,0,0,0,0,0,0,0,3,5,2,5,0,0,true,100,100,100,0,0,0,0,true,true
1293,4,46,3471,1,5285,1,5328,1,5337,1,5322,1,0,0,0,0,0,0,0,0,3,6,2,5,0,0,true,100,100,100,0,0,0,0,true,true
1294,4,45,4155,1,5285,1,5505,1,5462,2,0,0,0,0,0,0,0,0,0,0,3,6,2,5,0,0,true,100,100,100,0,0,0,0,true,true
1295,4,47,5286,1,5313,1,5525,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,0,0,false,50,100,50,0,0,0,0,true,true
1296,4,45,4057,1,5285,1,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,5,0,0,true,100,100,100,0,0,0,0,true,true
1297,4,47,3244,1,5286,2,5277,2,5064,1,5328,1,0,0,0,0,0,0,0,0,9,1,-1,0,4,0,true,100,100,100,0,0,0,0,false,true
1298,4,48,4516,1,5285,1,5322,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,6,0,0,true,100,100,100,0,0,0,0,true,true
1299,4,48,2298,1,5285,1,5494,1,5376,1,5094,1,0,0,0,0,0,0,0,0,3,6,2,6,0,0,true,100,100,100,0,0,0,0,true,true
1300,4,45,3694,1,5285,1,5059,1,5094,1,0,0,0,0,0,0,0,0,0,0,3,6,2,5,0,0,true,100,100,100,0,0,0,0,true,true
1301,4,49,3213,1,5285,3,5322,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,6,0,0,true,100,100,100,0,0,0,0,true,true
1302,4,49,4061,1,5285,1,5322,1,5059,1,0,0,0,0,0,0,0,0,0,0,3,6,2,6,0,0,true,100,100,100,0,0,0,0,true,true
1303,4,49,3916,1,5285,2,5322,1,5065,1,0,0,0,0,0,0,0,0,0,0,3,6,2,6,0,0,true,100,100,100,0,0,0,0,true,true
1304,4,55,5290,1,5317,1,5525,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,-1,0,0,0,false,50,100,50,0,275,0,0,false,true
1305,4,55,5288,1,5316,1,5525,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,-1,0,0,0,false,50,100,50,0,275,0,0,false,true
1306,4,70,5289,1,5288,2,5531,9,0,0,0,0,0,0,0,0,0,0,0,0,15,1,-1,0,0,0,false,50,100,50,0,347,0,0,false,true
1307,4,70,5584,1,5289,1,5288,1,5322,1,0,0,0,0,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1308,4,70,5583,1,5289,1,5288,1,5322,1,0,0,0,0,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1309,4,70,5582,1,5289,1,5288,1,5322,1,0,0,0,0,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1310,4,70,5581,1,5289,1,5288,1,5322,1,0,0,0,0,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1311,4,55,2933,1,5288,1,5068,1,5322,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1312,4,55,2930,1,5288,1,5068,1,4900,1,2617,1,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1313,4,55,1740,1,5567,1,5061,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,true,100,100,100,0,0,255,0,false,true
1314,4,55,3922,1,5288,1,5095,1,5322,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1315,4,55,3479,1,5288,1,5328,1,5338,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1316,4,55,3920,1,5288,1,5328,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1317,4,55,4380,1,5288,1,5322,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1318,4,55,3242,1,5288,1,5282,1,5061,2,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1319,4,55,4067,1,5288,1,5061,1,5322,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1320,4,55,3699,1,5288,1,5061,1,5337,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1321,4,55,2924,1,5288,1,5321,1,5186,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,true,100,100,100,0,0,255,0,false,true
1322,4,55,3936,1,5288,2,5329,1,5321,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1323,4,55,3238,1,5288,1,5328,2,5338,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1324,4,55,3710,1,5288,1,5338,1,5322,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1325,4,55,3931,1,5288,1,5338,1,5510,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1326,4,55,3233,1,5288,2,5328,1,5337,1,5338,1,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1327,4,55,3716,1,5288,1,5338,1,5064,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1328,4,55,3937,1,5288,1,5329,1,5338,1,5064,1,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1329,4,55,3239,1,5288,2,5329,2,5328,1,5064,1,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1330,4,55,3708,1,5288,1,5329,1,5338,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1331,4,55,3929,1,5288,1,5322,1,5061,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1332,4,55,3489,1,5288,3,5329,1,5337,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1333,4,55,3714,1,5288,1,5329,1,5338,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1334,4,55,3935,1,5288,1,5329,1,5061,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1335,4,55,3237,1,5288,2,5329,2,5337,1,5338,1,5063,1,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1336,4,55,3711,1,5288,1,5338,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1337,4,55,3932,1,5288,2,5337,1,5510,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1338,4,55,3707,1,5288,1,5322,1,5061,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1339,4,55,3230,1,5288,1,5285,2,5338,1,5061,1,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1340,4,55,3709,1,5288,2,5337,1,5066,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1341,4,55,3930,1,5288,1,5337,1,5066,2,5510,1,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1342,4,55,3934,1,5288,2,5066,1,5510,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1343,4,55,3481,1,5288,2,5322,1,5066,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1344,4,55,3706,1,5288,1,5322,1,5068,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1345,4,55,3927,1,5288,1,5338,1,5510,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1346,4,55,3933,1,5288,2,5321,1,5510,1,0,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1347,4,70,3726,1,5583,1,5290,1,5322,1,5068,1,0,0,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1348,4,70,3500,1,5289,1,5288,1,5329,1,5321,1,0,0,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1349,4,70,3944,1,5584,1,5290,2,5322,1,5068,1,0,0,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1350,4,70,3258,1,5581,1,5290,1,5322,1,5329,1,5068,1,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1351,4,70,3259,1,5104,1,5289,1,5321,1,5329,1,5327,1,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1352,4,70,4388,1,5289,1,5288,1,5321,1,0,0,0,0,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1353,4,70,3499,1,5582,1,5290,1,5322,1,5329,1,0,0,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1354,4,70,2939,1,5289,1,5329,1,5336,1,5360,1,0,0,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1355,4,70,2938,1,5289,1,5329,1,5183,1,0,0,0,0,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1356,4,70,3725,1,5289,1,5329,1,5338,1,0,0,0,0,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1357,4,70,4077,1,5289,1,5061,1,5094,1,0,0,0,0,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1358,4,70,4076,1,5289,1,5061,1,5321,1,0,0,0,0,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1359,4,70,3945,1,5289,1,5288,1,5321,1,0,0,0,0,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1360,4,70,4181,1,5289,1,5505,1,5061,1,0,0,0,0,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1361,4,70,4526,1,5289,1,5288,1,5338,2,0,0,0,0,0,0,0,0,0,0,15,1,14,1,0,0,true,100,100,100,0,0,318,0,false,true
1362,5,35,4000,1,3961,1,5325,1,5334,1,5057,1,0,0,0,0,0,0,0,0,10,1,-1,0,5,0,false,100,100,100,0,0,0,0,false,true
1363,5,36,4030,1,5327,3,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,0,false,100,100,100,0,0,0,0,true,true
1364,5,37,3076,1,3009,1,5325,2,5057,1,5334,1,0,0,0,0,0,0,0,0,10,1,-1,0,5,0,false,100,100,100,0,0,0,0,false,true
1365,5,38,3105,1,2998,1,5325,1,5276,2,5334,1,5063,1,0,0,0,0,0,0,8,1,-1,0,3,0,false,100,100,100,0,0,0,0,false,true
1366,5,39,4036,1,5328,3,5337,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,4,0,0,false,100,100,100,0,0,0,0,true,true
1367,5,39,3407,1,5327,1,5336,1,5282,2,0,0,0,0,0,0,0,0,0,0,4,5,2,4,0,0,false,100,100,100,0,0,0,0,true,true
1368,5,39,3411,1,5327,1,5336,1,5282,1,5320,1,5093,1,0,0,0,0,0,0,4,5,2,4,0,0,false,100,100,100,0,0,0,0,true,true
1369,5,39,3146,1,5327,3,5337,1,5277,1,5321,1,0,0,0,0,0,0,0,0,4,5,2,4,0,0,false,100,100,100,0,0,0,0,true,true
1370,5,40,3137,1,3012,1,5326,1,5327,1,5335,1,0,0,0,0,0,0,0,0,10,1,-1,0,5,0,false,100,100,100,0,0,0,0,false,true
1371,5,41,3640,1,5328,2,5337,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,4,0,0,false,100,100,100,0,0,0,0,true,true
1372,5,41,2785,1,2657,1,5326,1,5327,1,5335,1,0,0,0,0,0,0,0,0,10,1,-1,0,5,0,false,100,100,100,0,0,0,0,false,true
1373,5,42,3881,1,5328,2,5337,1,5510,1,0,0,0,0,0,0,0,0,0,0,4,5,2,5,0,0,false,100,100,100,0,0,0,0,true,true
1374,5,43,3406,1,3342,1,5336,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,-1,0,3,0,false,100,100,100,0,0,0,0,false,true
1375,5,44,3182,1,3098,1,5327,1,5326,1,5064,1,5336,1,0,0,0,0,0,0,10,1,-1,0,5,0,false,100,100,100,0,0,0,0,false,true
1376,5,45,2855,1,2702,1,5328,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,-1,0,3,0,false,100,100,100,0,0,0,0,false,true
1377,5,46,2888,1,2759,1,5277,1,5328,1,5320,1,0,0,0,0,0,0,0,0,10,1,-1,0,5,0,false,100,100,100,0,0,0,0,false,true
1378,5,47,3208,1,3108,1,5336,1,5196,1,5282,1,5320,1,0,0,0,0,0,0,10,1,-1,0,5,0,false,100,100,100,0,0,0,0,false,true
1379,5,45,4063,1,5329,3,5337,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,5,0,0,false,100,100,100,0,0,0,0,true,true
1380,5,46,3914,1,5329,2,5337,1,5510,1,0,0,0,0,0,0,0,0,0,0,4,6,2,5,0,0,false,100,100,100,0,0,0,0,true,true
1381,5,47,3469,1,5328,1,5337,1,5285,1,5322,1,5094,1,0,0,0,0,0,0,4,6,2,5,0,0,false,100,100,100,0,0,0,0,true,true
1382,5,48,3696,1,5329,2,5337,2,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,6,0,0,false,100,100,100,0,0,0,0,true,true
1383,5,50,6214,1,5330,1,5338,1,5359,1,0,0,0,0,0,0,0,0,0,0,4,99,-1,0,0,0,false,50,100,100,0,0,0,0,false,false
1384,2,50,6190,1,5061,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,-1,0,0,0,false,50,100,100,0,0,0,0,false,false
1385,5,50,6200,1,5330,1,5338,1,5359,1,0,0,0,0,0,0,0,0,0,0,4,99,-1,0,0,0,false,50,100,100,0,0,0,0,false,false
1386,5,55,5338,1,5350,2,5491,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,-1,0,0,0,true,50,100,50,0,275,0,0,false,true
1387,5,70,5330,1,5338,2,5501,9,0,0,0,0,0,0,0,0,0,0,0,0,16,1,-1,0,0,0,true,50,100,50,0,347,0,0,false,true
1388,5,70,5578,1,5330,1,5338,2,0,0,0,0,0,0,0,0,0,0,0,0,16,1,14,1,0,0,false,100,100,100,0,0,318,0,false,true
1389,5,70,5580,1,5330,1,5338,2,0,0,0,0,0,0,0,0,0,0,0,0,16,1,14,1,0,0,false,100,100,100,0,0,318,0,false,true
1390,5,70,5579,1,5330,1,5338,2,0,0,0,0,0,0,0,0,0,0,0,0,16,1,14,1,0,0,false,100,100,100,0,0,318,0,false,true
1391,5,70,5577,1,5330,1,5338,2,0,0,0,0,0,0,0,0,0,0,0,0,16,1,14,1,0,0,false,100,100,100,0,0,318,0,false,true
1392,5,50,2895,1,5329,2,5337,1,5336,1,5066,1,0,0,0,0,0,0,0,0,4,6,2,6,0,0,false,100,100,100,0,0,0,0,true,true
1393,5,50,3698,1,5329,2,5337,1,5336,1,0,0,0,0,0,0,0,0,0,0,4,6,2,6,0,0,false,100,100,100,0,0,0,0,true,true
1394,5,50,3918,1,5329,2,5337,1,5336,1,5510,1,0,0,0,0,0,0,0,0,4,6,2,6,0,0,false,100,100,100,0,0,0,0,true,true
1395,5,50,3215,1,5329,2,5337,2,5336,1,5066,1,0,0,0,0,0,0,0,0,4,6,2,6,0,0,false,100,100,100,0,0,0,0,true,true
1396,5,50,3475,1,5329,1,5328,1,5337,1,5336,1,5066,1,0,0,0,0,0,0,4,6,2,6,0,0,false,100,100,100,0,0,0,0,true,true
1397,5,55,2925,1,5328,1,5338,2,5359,1,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1398,5,55,2934,1,5328,2,5338,1,5068,1,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1399,5,55,3249,1,5328,2,5338,2,5322,1,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1400,5,55,2920,1,5328,2,5338,1,5414,1,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1401,5,55,2929,1,5328,1,5338,1,5288,1,5064,1,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1402,5,55,2927,1,5068,1,5329,1,5338,1,5327,1,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1403,5,55,3478,1,5328,2,5338,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1404,5,55,3477,1,5328,1,5338,1,5286,1,5322,1,5095,1,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1405,5,55,2913,1,5328,2,5338,1,5359,1,5064,1,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1406,5,55,3240,1,5328,3,5338,2,5066,1,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1407,5,55,3490,1,5329,3,5338,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1408,5,55,3715,1,5329,2,5338,2,5321,1,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1409,5,55,3485,1,5329,2,5068,1,5338,1,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1410,5,55,3491,1,5329,2,5338,1,5288,1,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1411,5,55,3483,1,5329,3,5338,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1412,5,55,3231,1,5329,3,5282,3,5338,2,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1413,5,55,3486,1,5328,1,5338,1,5068,1,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1414,5,55,3234,1,5328,2,5338,1,5068,1,5288,1,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1415,5,55,3482,1,5329,4,5338,1,5061,1,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1416,5,55,3484,1,5329,3,5338,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1417,5,55,3232,1,5329,2,5338,1,5066,2,5183,1,5186,1,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1418,5,55,3488,1,5329,3,5328,1,5338,1,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1419,5,55,3713,1,5329,1,5328,1,5338,1,5321,1,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1420,5,55,3236,1,5329,2,5328,2,5338,1,5061,1,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1421,5,55,3229,1,5329,3,5328,2,5338,2,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1422,5,55,3487,1,5329,2,5288,1,5068,1,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1423,5,55,3712,1,5329,2,5338,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
1424,5,55,3235,1,5329,2,5328,2,5338,1,5068,2,0,0,0,0,0,0,0,0,10,3,8,2,0,0,false,100,100,100,0,0,255,0,false,true
