Index,0 [UINT] [0xC],1 [UBYTE] [0x10],2 [BBOOL] [0x12],3 [BBOOL] [0x12],4 [BBOOL] [0x12],5 [UBYTE] [0x11],6 [FLOAT] [0x4],7 [BBOOL] [0x12],8 [FLOAT] [0x8],9 [STRING] [0x0]
2952,0,2,false,false,false,3,3.0,false,1.0,"可怕的魔物来了库啵！"
2953,0,2,false,false,false,2,3.0,false,1.0,"库啵……库啵……"
2954,0,2,false,false,false,2,3.0,false,1.0,"库……啵……"
2955,0,2,false,false,false,2,3.0,false,1.0,"库啵库啵……"
2956,0,2,false,false,false,3,5.0,false,1.0,"莫古和大家的……友情……"
2957,0,2,false,false,false,2,3.0,false,1.0,"冒险者，拜托你库啵。"
2958,0,2,false,false,false,2,3.0,false,1.0,"莫古希……就拜托你了库啵……"
2959,0,2,false,false,false,2,3.0,false,1.0,"好丢脸库啵……"
2960,0,2,false,false,false,2,3.0,false,1.0,"竟敢侮辱血族……不可原谅……"
2961,0,2,false,false,false,5,1.0,false,3.0,"听好了，我们的目的地是惋惜之晶遗迹。"
2962,0,2,false,false,false,5,1.0,false,3.0,"我的眷属们啊……<br>在觉醒的时刻来临之前，尽量争取时间！"
2963,0,2,false,false,false,5,1.0,false,3.0,"等等，别跑！"
2964,0,2,false,false,false,5,1.0,false,3.0,"阁下，听从您的指示。"
2965,0,2,false,false,false,5,1.0,false,3.0,"这些家伙就交给我们来解决吧。"
2966,0,2,false,false,false,5,1.0,false,3.0,"马上就收拾掉他们，您看好。"
2967,0,2,false,false,false,5,1.0,false,3.0,"别怪我！"
2968,0,2,false,false,false,5,1.0,false,3.0,"来碍事吗！"
2969,0,2,false,false,false,5,1.0,false,3.0,"该死的叛徒……已经忘了人类的所作所为吗！"
2970,0,2,false,false,false,5,1.0,false,3.0,"我不记得曾背弃过自己的信念。<br>我只信奉赫拉斯瓦尔格大人！"
2971,0,2,false,false,false,5,1.0,false,3.0,"这样下去……对付不了那些家伙。"
2972,0,2,false,false,false,5,1.0,false,3.0,"兄弟们！我们必须尽快结束战斗！"
2973,0,2,false,false,false,5,1.0,false,3.0,"暗鳞黑龙大人……请原谅我。"
2974,0,2,false,false,false,5,1.0,false,3.0,"我的力量……还不够……"
2975,0,2,false,false,false,2,3.0,false,1.0,"要是我的力量再强大一些……"
2976,0,2,false,false,false,2,3.0,false,1.0,"我让大家丢脸了……"
2977,0,2,false,false,false,2,3.0,false,1.0,"今天是个好日子啊……"
2978,0,2,false,false,false,2,3.0,false,1.0,"库啵啵……好无聊库啵……"
2979,0,2,false,false,false,2,3.0,false,1.0,"嗯……什么？"
2980,0,2,false,false,false,2,3.0,false,1.0,"那就一起走吧库啵！"
2981,0,2,false,false,false,2,3.0,false,1.0,"库啵啵……好漂亮库啵！"
2982,0,2,false,false,false,2,3.0,false,1.0,"哇，好美的花库啵！"
2983,0,2,false,false,false,2,3.0,false,1.0,"想稍微歇一会儿库啵……"
2984,0,2,false,false,false,2,3.0,false,1.0,"风景真美库啵！"
2985,0,2,false,false,false,2,3.0,false,1.0,"莫古再努把力库啵！"
2986,0,2,false,false,false,2,3.0,false,1.0,"库啵啵……出现了库啵！"
2987,0,2,false,false,false,2,3.0,false,1.0,"又来库啵？！<br>受不了了库啵……"
2988,0,2,false,false,false,2,3.0,false,1.0,"才、才不怕呢库啵……"
2989,0,2,false,false,false,2,3.0,false,1.0,"呜呜呜呜……<br>不害怕、一点都不害怕库啵！"
2990,0,2,false,false,false,2,3.0,false,1.0,"有人能来帮帮我吗！"
2991,0,2,false,false,false,2,3.0,false,1.0,"这里！<br>拜托了，快点！"
2992,0,2,false,false,false,2,3.0,false,1.0,"太好了，应该能赶上。"
2993,0,2,false,false,false,2,3.0,false,1.0,"拜托你，救救叔叔吧。"
2994,0,2,false,false,false,2,3.0,false,1.0,"怎么会这样……叔叔……"
2995,0,2,false,false,false,2,3.0,false,1.0,"咕嗷！"
2996,0,2,false,false,false,2,3.0,false,1.0,"不会放过你们！"
2997,0,2,false,false,false,2,3.0,false,1.0,"想死就放马过来！"
2998,0,2,false,false,false,2,3.0,false,1.0,"叔叔，你没事太好了！"
2999,0,2,false,false,false,2,3.0,false,1.0,"是你去请求支援的吗？"
3000,0,2,false,false,false,2,3.0,false,1.0,"我不会忘记你的恩情……<br>有缘再见！"
3001,0,2,false,false,false,3,5.0,false,1.0,"我先回去调整态势了！<br>等休整完毕后，还请再多多关照！"
3002,0,2,false,false,false,2,3.0,false,1.0,"碍事的家伙！"
3003,0,2,false,false,false,2,3.0,false,1.0,"够了！"
3004,0,2,false,false,false,2,3.0,false,1.0,"消失吧！"
3005,0,2,false,false,false,2,3.0,false,1.0,"谢谢你库啵！<br>莫古已经没关系了库啵！"
3006,0,2,false,false,false,2,3.0,false,1.0,"拜托你……救救叔叔吧！"
3007,0,2,false,false,false,2,3.0,false,1.0,"见识一下我们真正的力量吧！"
3008,0,2,false,false,false,2,3.0,false,1.0,"畏惧我们的龙之力吧！"
3009,0,2,false,false,false,5,1.0,false,3.0,"哈啊、哈啊……到这里应该没事了……"
3010,0,2,false,false,false,2,3.0,false,1.0,"咕哎！"
3011,0,2,false,false,false,2,3.0,false,1.0,"咕哎、咕哎。"
3012,0,2,false,false,false,2,3.0,false,1.0,"咕哎！"
3013,0,2,false,false,false,5,1.0,false,3.0,"很遗憾……不会让你过去的。"
3014,0,2,false,false,false,5,1.0,false,3.0,"我早就已经看穿你们这些叛徒的行动了。"
3015,0,2,false,false,false,5,1.0,false,3.0,"我要把你碎尸万段。<br>别以为自己能逃掉！"
3016,0,2,false,false,false,5,1.0,false,3.0,"可恶……是埋伏在这里了吗？"
3017,0,2,false,false,false,5,1.0,false,3.0,"离宫殿就差一点点了……"
3018,0,2,false,false,false,5,1.0,false,3.0,"反抗是没用的，没用！"
3019,0,2,false,false,false,5,1.0,false,3.0,"哈哈哈……成为我手下的饵食吧！"
3020,0,2,false,false,false,5,1.0,false,3.0,"不行……<br>这样下去会被干掉的……"
3021,0,2,false,false,false,5,1.0,false,3.0,"我听到奇怪的声音，<br>跑过来一看却发现……"
3022,0,2,false,false,false,5,1.0,false,3.0,"年轻的同胞啊，你没事吧？"
3023,0,2,false,false,false,5,1.0,false,3.0,"维德佛尔尼尔大人！<br>是，我很好！"
3024,0,2,false,false,false,5,1.0,false,3.0,"嗯……棘手的敌人出现了啊。<br>但是，只要在这里打倒它的话……"
3025,0,2,false,false,false,5,1.0,false,3.0,"没事的，击垮它！"
3026,0,2,false,false,false,5,1.0,false,3.0,"战况有些不妙啊……"
3027,0,2,false,false,false,5,1.0,false,3.0,"撤退吧！"
3028,0,2,false,false,false,5,1.0,false,3.0,"干得好，年轻的同胞。"
3029,0,2,false,false,false,5,1.0,false,3.0,"维德佛尔尼尔大人，多亏了您我们才得救了。"
3030,0,2,false,false,false,5,1.0,false,3.0,"不知道那些家伙今后什么时候还会来袭。"
3031,0,2,false,false,false,5,1.0,false,3.0,"与我一同回天极白垩宫吧。"
3032,0,2,false,false,false,5,1.0,false,3.0,"是，非常感谢您！"
3033,0,2,false,false,false,5,1.0,false,3.0,"哼……叛徒们的末路吗。<br>真是凄惨啊！"
3034,0,2,false,false,false,5,1.0,false,3.0,"目的已经达成……撤退吧！"
3035,0,2,false,false,false,5,1.0,false,3.0,"咦，如此轻易就撤退了？"
3036,0,2,false,false,false,5,1.0,false,3.0,"这次战斗不过是在跟你们打个招呼罢了。<br>目的仅仅是向你们这些叛徒宣战。"
3037,0,2,false,false,false,5,1.0,false,3.0,"其实你变成什么样子我们都无所谓。<br>只是为了警示他人才教训了你。"
3038,0,2,false,false,false,5,1.0,false,3.0,"真是辛苦了。<br>哈哈哈哈哈！"
3039,0,2,false,false,false,5,1.0,false,3.0,"敌人的真正目的是天极白垩宫？<br>必须赶快去通知大家！"
3040,0,2,false,false,false,2,3.0,false,1.0,"冒险者啊……对不住了……"
3041,0,2,false,false,false,2,3.0,false,1.0,"希望没被那些家伙发现……"
3042,0,2,false,false,false,2,3.0,false,1.0,"糟了……被发现了？"
3043,0,2,false,false,false,2,3.0,false,1.0,"准备好，要过来了！"
3044,0,2,false,false,false,2,3.0,false,1.0,"什么？！<br>竟然会有这么多！"
3045,0,2,false,false,false,2,3.0,false,1.0,"对不起……<br>我还不想死……"
3046,0,2,false,false,false,2,3.0,false,1.0,"之后就拜托你了……"
3047,0,2,false,false,false,2,3.0,false,1.0,"这不是逃跑，<br>是在保存战斗力！"
3048,0,2,false,false,false,2,3.0,false,1.0,"勇敢的冒险者啊！<br>打得真漂亮！"
3049,0,2,false,false,false,2,3.0,false,1.0,"我们下次再见，冒险者！"
3050,0,2,false,false,false,5,1.0,false,3.0,"这样下去可不妙啊……"
3051,0,2,false,false,false,5,1.0,false,3.0,"趁现在，快逃！"
3052,0,2,false,false,false,5,1.0,false,3.0,"是！"
3053,0,2,false,false,false,5,1.0,false,3.0,"哼……真是无趣。"
3054,0,2,false,false,false,5,1.0,false,3.0,"没事就好……"
3055,0,2,false,false,false,5,1.0,false,3.0,"快！<br>快去天极白垩宫！"
3056,0,2,false,false,false,5,1.0,false,3.0,"明白！"
3057,0,2,false,false,false,5,1.0,false,3.0,"谁来救救莫古库啵！"
3058,0,2,false,false,false,5,1.0,false,3.0,"要逃的话就趁现在库啵！"
3059,0,2,false,false,false,2,3.0,false,1.0,"一决胜负吧！"
3060,0,2,false,false,false,2,3.0,false,1.0,"上吧！"
3061,0,2,false,false,false,5,1.0,false,3.0,"可恶，伤亡太惨重了……到极限了吗。"
3062,0,2,false,false,false,5,1.0,false,3.0,"我很喜欢杀戮没错，但我还不想被杀。"
3063,0,2,false,false,false,5,1.0,false,3.0,"不错，我很是享受。<br>这场战斗真爽快！"
3064,0,2,false,false,false,5,1.0,false,3.0,"嘿嘿嘿……让我们下次再互相厮杀吧。<br>别了！"
3065,0,2,false,false,false,2,3.0,false,1.0,"得救了！"
3066,0,2,false,false,false,5,1.0,false,3.0,"得救了库啵！"
3067,0,2,false,false,false,5,1.0,false,3.0,"小东西，还想逃？！"
3068,0,2,false,false,false,5,1.0,false,3.0,"无力的弱者啊，乖乖受死吧！"
3069,0,2,false,false,false,5,1.0,false,3.0,"莫古还不想死库啵！"
3070,0,2,false,false,false,5,1.0,false,3.0,"混进了奇怪的家伙啊。"
3071,0,2,false,false,false,5,1.0,false,3.0,"把这家伙当做猎物玩一会也不错……"
3072,0,2,false,false,false,5,1.0,false,3.0,"嘿嘿嘿……把你们全杀了不就好了！"
3073,0,2,false,false,false,5,1.0,false,3.0,"接下来就玩弄你吧！"
3074,0,2,false,false,false,5,1.0,false,3.0,"你这家伙……还挺厉害。"
3075,0,2,false,false,false,5,1.0,false,3.0,"最近的玩具都太不经玩了……"
3076,0,2,false,false,false,5,1.0,false,3.0,"我好久都没这么开心了。"
3077,0,2,false,false,false,5,1.0,false,3.0,"请让我更开心些吧……"
3078,0,2,false,false,false,5,1.0,false,3.0,"这反应……明明只是个玩具……"
3079,0,2,false,false,false,5,1.0,false,3.0,"若能拼个你死我活……才是最棒的……"
3080,0,2,false,false,false,5,1.0,false,3.0,"嘿嘿嘿……欲罢不能！"
3081,0,2,false,false,false,5,1.0,false,3.0,"怎么了，就这点能耐吗？！"
3082,0,2,false,false,false,5,1.0,false,3.0,"这家伙，看上去很享受厮杀库啵？！"
3083,0,2,false,false,false,5,1.0,false,3.0,"玩具？<br>库啵，莫古才不是布娃娃库啵！"
3084,0,2,false,false,false,5,1.0,false,3.0,"这家伙太可怕了库啵！"
3085,0,2,false,false,false,5,1.0,false,3.0,"小东西，你要逃到哪里去！"
3086,0,2,false,false,false,5,1.0,false,3.0,"天极白垩宫……终于到达敌人的老巢了。"
3087,0,2,false,false,false,5,1.0,false,3.0,"出来吧，我的仆人！"
3088,0,2,false,false,false,2,3.0,false,1.0,"都在预料之中！"
3089,0,2,false,false,false,2,3.0,false,1.0,"集中、释放！"
3090,0,2,false,false,false,2,3.0,false,1.0,"别来阻碍我！"
3091,0,2,false,false,false,2,3.0,false,1.0,"这种程度我也能做到！"
3092,0,2,false,false,false,2,3.0,false,1.0,"以莱韦耶勒尔之名！"
3093,0,2,false,false,false,2,3.0,false,1.0,"沙利亚克神保佑！"
3094,0,2,false,false,false,2,3.0,false,1.0,"看来只好用这个了！"
3095,0,2,false,false,false,2,3.0,false,1.0,"开玩笑吧……"
3096,0,2,false,false,false,2,3.0,false,1.0,"你这混蛋，看招！"
3097,0,2,false,false,false,2,3.0,false,1.0,"这招怎么样？"
3098,0,2,false,false,false,2,3.0,false,1.0,"该死的异教徒！"
3099,0,2,false,false,false,2,3.0,false,1.0,"女神啊，请保佑我！"
3100,0,2,false,false,false,2,3.0,false,1.0,"看我的绝技！"
3101,0,2,false,false,false,2,3.0,false,1.0,"去死吧！"
3102,0,2,false,false,false,2,3.0,false,1.0,"我才不会输！"
3103,0,2,false,false,false,2,3.0,false,1.0,"把你砍碎！"
3104,0,2,false,false,false,2,3.0,false,1.0,"我已忍无可忍！"
3105,0,2,false,false,false,2,3.0,false,1.0,"哈哈哈哈哈！"
3106,0,2,false,false,false,2,3.0,false,1.0,"闹剧到此为止！"
3107,0,2,false,false,false,2,3.0,false,1.0,"去死吧！"
3108,0,2,false,false,false,2,3.0,false,1.0,"我浑身充满了力量！"
3109,0,2,false,false,false,5,1.0,false,3.0,"有人来捣乱了？"
3110,0,2,false,false,false,5,1.0,false,3.0,"怎么可能……竟然输给了人类……"
3111,0,2,false,false,false,5,1.0,false,3.0,"正合我意……<br>就先血祭了这些家伙吧。"
3112,0,2,false,false,false,5,1.0,false,3.0,"哼……接下来轮到这些家伙了。"
3113,0,2,false,false,false,5,1.0,false,3.0,"又输了……真是废物。"
3114,0,2,false,false,false,5,1.0,false,3.0,"那这个又如何呢？"
3115,0,2,false,false,false,5,1.0,false,3.0,"你们没事吧？！"
3116,0,2,false,false,false,5,1.0,false,3.0,"维德佛尔尼尔吗……嘁。"
3117,0,2,false,false,false,5,1.0,false,3.0,"差不多也该跟你一决胜负了。"
3118,0,2,false,false,false,5,1.0,false,3.0,"我的仆人啊，收拾掉那些杂兵。"
3119,0,2,false,false,false,5,1.0,false,3.0,"都被干掉了吗……"
3120,0,2,false,false,false,5,1.0,false,3.0,"还以为这帮家伙能有点骨气呢……"
3121,0,2,false,false,false,5,1.0,false,3.0,"接下来该你们出场了！"
3122,0,2,false,false,false,5,1.0,false,3.0,"究竟要吃多少苦头才甘心！"
3123,0,2,false,false,false,5,1.0,false,3.0,"一群丢人现眼的家伙。"
3124,0,2,false,false,false,5,1.0,false,3.0,"没办法……只能用绝招了吗？"
3125,0,2,false,false,false,5,1.0,false,3.0,"出来吧，我忠实的仆人们！"
3126,0,2,false,false,false,2,3.0,false,1.0,"不、不值一提……"
3127,0,2,false,false,false,2,3.0,false,1.0,"好机会！"
3128,0,2,false,false,false,2,3.0,false,1.0,"你浑身都是破绽！"
3129,0,2,false,false,false,2,3.0,false,1.0,"交给我了！"
3130,0,2,false,false,false,2,3.0,false,1.0,"结印成术！"
3131,0,2,false,false,false,2,3.0,false,1.0,"一闪！"
3132,0,2,false,false,false,2,3.0,false,1.0,"这是我祖传的秘术！"
3133,0,2,false,false,false,5,1.0,false,3.0,"嚯，竟然击退了那个大家伙……"
3134,0,2,false,false,false,5,1.0,false,3.0,"人类之中也有侠义之士啊。"
3135,0,2,false,false,false,5,1.0,false,3.0,"竟然……失败了？"
3136,0,2,false,false,false,5,1.0,false,3.0,"……全军覆灭？<br>没想到竟能反抗我至此！"
3137,0,2,false,false,false,5,1.0,false,3.0,"战斗还没有结束……这次还是先撤退吧。"
3138,0,2,false,false,false,5,1.0,false,3.0,"听好了……下次再会就是你们的死期！"
3139,0,2,false,false,false,5,1.0,false,3.0,"要逃跑吗？！"
3140,0,2,false,false,false,5,1.0,false,3.0,"逃得这么快啊，真意外！"
3141,0,2,false,false,false,5,1.0,false,3.0,"下次一定要分出胜负。"
3142,0,2,false,false,false,2,3.0,false,1.0,"还没有结束！"
3143,0,2,false,false,false,2,3.0,false,1.0,"这个怎么样？"
3144,0,2,false,false,false,2,3.0,false,1.0,"看招！"
3145,0,2,false,false,false,2,3.0,false,1.0,"死吧！"
3146,0,2,false,false,false,2,3.0,false,1.0,"为了解放阿拉米格！"
3147,0,2,false,false,false,2,3.0,false,1.0,"我要把你碎尸万段！"
3148,0,2,false,false,false,2,3.0,false,1.0,"你完蛋了！"
3149,0,2,false,false,false,2,3.0,false,1.0,"收获，满满的，<br>这下，要发大财！"
3150,0,2,false,false,false,5,1.0,false,3.0,"嗯……这咆哮是！"
3151,0,2,false,false,false,5,1.0,false,3.0,"是暗鳞黑龙大人在呼唤……"
3152,0,2,false,false,false,5,1.0,false,3.0,"你们捡了条命啊。"
3153,0,2,false,false,false,5,1.0,false,3.0,"这次没办法奖励你了啊。<br>下次见面时再赐予你以死为名的褒赏！"
3154,0,2,false,false,false,5,1.0,false,3.0,"等一下！"
3155,0,2,false,false,false,5,1.0,false,3.0,"下次绝对不会手下留情了！"
3156,0,2,false,false,false,5,1.0,false,3.0,"你们能够打倒这些家伙吗？"
3157,0,2,false,false,false,2,3.0,false,1.0,"先从你开始！"
3158,0,2,false,false,false,2,3.0,false,1.0,"非常感谢！<br>后方支援就交给我吧！"
3159,0,2,false,false,false,5,1.0,false,3.0,"你已经无路可逃了！"
3160,0,2,false,false,false,5,1.0,false,3.0,"你的手下们已经被我们解决了！"
3161,0,2,false,false,false,5,1.0,false,3.0,"不会再让你为所欲为了！"
3162,0,2,false,false,false,5,1.0,false,3.0,"无路可逃？"
3163,0,2,false,false,false,5,1.0,false,3.0,"总算是把你们引诱到了我的地盘。"
3164,0,2,false,false,false,5,1.0,false,3.0,"无路可逃的是你们才对。"
3165,0,2,false,false,false,5,1.0,false,3.0,"觉悟吧，维德佛尔尼尔！"
3166,0,2,false,false,false,5,1.0,false,3.0,"我承认……<br>你的力量的确不容小觑。"
3167,0,2,false,false,false,5,1.0,false,3.0,"特意把我们诱至此地，不会就这点实力吧？"
3168,0,2,false,false,false,5,1.0,false,3.0,"你说的没错，当然不是……"
3169,0,2,false,false,false,5,1.0,false,3.0,"拭目以待吧！"
3170,0,2,false,false,false,5,1.0,false,3.0,"尼德霍格大人……请赐予我力量！"
3171,0,2,false,false,false,5,1.0,false,3.0,"这是……怎么回事？"
3172,0,2,false,false,false,5,1.0,false,3.0,"水晶的力量……汇聚到了那家伙身上？！"
3173,0,2,false,false,false,5,1.0,false,3.0,"噢……身体里充满了力量！"
3174,0,2,false,false,false,5,1.0,false,3.0,"现在的我，轻而易举就能杀了你……"
3175,0,2,false,false,false,5,1.0,false,3.0,"为什么……为什么失败了！"
3176,0,2,false,false,false,5,1.0,false,3.0,"力量……请赐予我力量！"
3177,0,2,false,false,false,5,1.0,false,3.0,"够了！<br>你无法驾驭力量，只会导致自我毁灭。"
3178,0,2,false,false,false,5,1.0,false,3.0,"只要能干掉你们这些叛徒就够了……"
3179,0,2,false,false,false,5,1.0,false,3.0,"为此我死了也无所谓！"
3180,0,2,false,false,false,5,1.0,false,3.0,"请赐予我力量！"
3181,0,2,false,false,false,5,1.0,false,3.0,"呵呵呵……哈哈哈哈哈！"
3182,0,2,false,false,false,5,1.0,false,3.0,"这样就不会输了！"
3183,0,2,false,false,false,5,1.0,false,3.0,"可恶……根本不听我的话！"
3184,0,2,false,false,false,5,1.0,false,3.0,"不好对付啊……千万不能放松警惕！"
3185,0,2,false,false,false,5,1.0,false,3.0,"来吧……让我们继续吧。"
3186,0,2,false,false,false,5,1.0,false,3.0,"为什么……明明得到了这么多力量……"
3187,0,2,false,false,false,5,1.0,false,3.0,"为什么……无法打倒它们……"
3188,0,2,false,false,false,5,1.0,false,3.0,"既然如此……我需要更多力量……"
3189,0,2,false,false,false,5,1.0,false,3.0,"更多……更多力量……"
3190,0,2,false,false,false,5,1.0,false,3.0,"所有力量……都聚集到我身上吧！"
3191,0,2,false,false,false,5,1.0,false,3.0,"要是超过了自己的极限可是会死的！"
3192,0,2,false,false,false,5,1.0,false,3.0,"嘿嘿嘿……已经吸收了所有力量……"
3193,0,2,false,false,false,5,1.0,false,3.0,"已经突破了自己的极限吗……"
3194,0,2,false,false,false,5,1.0,false,3.0,"为什么要做到这种地步……"
3195,0,2,false,false,false,5,1.0,false,3.0,"来吧……去死吧。"
3196,0,2,false,false,false,5,1.0,false,3.0,"把你的翅膀……鳞片……全部撕得粉碎！"
3197,0,2,false,false,false,5,1.0,false,3.0,"烧死你……直到你灰飞烟灭！"
3198,0,2,false,false,false,5,1.0,false,3.0,"沉溺于力量而失去了自我吗……"
3199,0,2,false,false,false,5,1.0,false,3.0,"被破坏的冲动吞噬，丧失了龙的尊严……"
3200,0,2,false,false,false,5,1.0,false,3.0,"就让我来引导你吧！"
3201,0,2,false,false,false,5,1.0,false,3.0,"我……失败了？"
3202,0,2,false,false,false,5,1.0,false,3.0,"怎么可能输给叛徒……"
3203,0,2,false,false,false,5,1.0,false,3.0,"咕嗷……为什么……为什么？！"
3204,0,2,false,false,false,5,1.0,false,3.0,"这就是沉迷力量的下场……"
3205,0,2,false,false,false,5,1.0,false,3.0,"虽然心情依然沉重……但总算是恢复平静了。"
3206,0,2,false,false,false,5,1.0,false,3.0,"那么我就回天极白垩宫了。"
3207,0,2,false,false,false,5,1.0,false,3.0,"强大的人类啊，我们日后再见！"
3208,0,2,false,false,false,2,5.0,false,1.0,"这是？！<br>我的精金爪们！"
3209,0,2,false,false,false,2,5.0,false,1.0,"混蛋！<br>我要用我的爱机碾碎你们！"
3210,0,2,false,false,false,2,3.0,false,1.0,"不可原谅！"
3211,0,2,false,false,false,2,3.0,false,1.0,"替那些机械报仇！"
3212,0,2,false,false,false,2,3.0,false,1.0,"你知道我花了多少工夫吗！"
3213,0,2,false,false,false,5,1.0,false,3.0,"呜……这力量不容小视！"
3214,0,2,false,false,false,5,1.0,false,3.0,"这跟刚才的可不一样！"
3215,0,2,false,false,false,5,1.0,false,3.0,"只有拼死战斗才能守护……"
3216,0,2,false,false,false,5,1.0,false,3.0,"所以绝对不能后退！"
3217,0,2,false,false,false,5,1.0,false,3.0,"为了守护重要的东西！"
3218,0,2,false,false,false,5,1.0,false,3.0,"怎么会……全力攻击竟然都不起作用……"
3219,0,2,false,false,false,5,1.0,false,3.0,"这样下去……会输的……"
3220,0,2,false,false,false,5,1.0,false,3.0,"怎么可能输给抛弃了荣誉的家伙！"
3221,0,2,false,false,false,5,1.0,false,3.0,"必须……必须想想办法！"
3222,0,2,false,false,false,5,1.0,false,3.0,"至少要报一箭之仇！"
3223,0,2,false,false,false,5,1.0,false,3.0,"还是没能阻止……那狂暴的力量……"
3224,0,2,false,false,false,5,1.0,false,3.0,"好不甘心……"
3225,0,2,false,false,false,5,1.0,false,3.0,"赫拉斯瓦尔格大人……对不起……"
3226,0,2,false,false,false,5,1.0,false,3.0,"嘿嘿嘿……哈哈哈哈哈！"
3227,0,2,false,false,false,5,1.0,false,3.0,"呜嗷……终于……终于干掉了叛徒！"
3228,0,2,false,false,false,5,1.0,false,3.0,"全都给我杀光！"
3229,0,2,false,false,false,5,1.0,false,3.0,"哈哈……颤抖着等死吧！"
3230,0,2,false,false,false,3,5.0,false,1.0,"我要把贵重的食物钓上来！"
3231,0,2,false,false,false,2,3.0,false,1.0,"嗯，有脚步声？"
3232,0,2,false,false,false,2,3.0,false,1.0,"糟了，是熊！"
3233,0,2,false,false,false,3,5.0,false,1.0,"要钓鱼只能趁现在。<br>抱歉，帮我把它赶走吧！"
3234,0,2,false,false,false,3,5.0,false,1.0,"鲑鱼逃掉了……"
3235,0,2,false,false,false,2,3.0,false,1.0,"这样就能安心钓鱼了。"
3236,0,2,false,false,false,2,3.0,false,1.0,"请不要让它们打扰我。"
3237,0,2,false,false,false,2,3.0,false,1.0,"还有鲑鱼吗？"
3238,0,2,false,false,false,2,3.0,false,1.0,"绝对要钓上来。"
3239,0,2,false,false,false,5,1.0,false,3.0,"呜……比想象中的还要厉害。"
3240,0,2,false,false,false,5,1.0,false,3.0,"没办法了……撤退吧。"
3241,0,2,false,false,false,5,1.0,false,3.0,"想跑？"
3242,0,2,false,false,false,5,1.0,false,3.0,"不过是一群叛徒！"
3243,0,2,false,false,false,5,1.0,false,3.0,"下次绝不会手下留情。"
3244,0,2,false,false,false,5,1.0,false,3.0,"还没有结束！"
3245,0,2,false,false,false,5,1.0,false,3.0,"这种程度是无法打倒我的！"
3246,0,2,false,false,false,5,1.0,false,3.0,"在干掉你们之前我不会倒下！"
3247,0,2,false,false,false,3,3.0,false,1.0,"魔物来袭了！"
3248,0,2,false,false,false,3,3.0,false,1.0,"又是风筝猫吗！"
3249,0,2,false,false,false,3,3.0,false,1.0,"死守粮食！"
3250,0,2,false,false,false,2,3.0,false,1.0,"别想抢走吃的！"
3251,0,2,false,false,false,2,3.0,false,1.0,"真难缠啊……"
3252,0,2,false,false,false,2,3.0,false,1.0,"总算是守住了……"
3253,0,2,false,false,false,2,3.0,false,1.0,"我们的粮食啊……"
3254,0,2,false,false,false,3,3.0,false,1.0,"感觉会钓上大鱼！"
3255,0,2,false,false,false,3,3.0,false,1.0,"呜哇，是棘蛭！"
3256,0,2,false,false,false,3,3.0,false,1.0,"要完蛋了？"
3257,0,2,false,false,false,2,3.0,false,1.0,"谁、谁来救救我！"
3258,0,2,false,false,false,2,3.0,false,1.0,"感谢你出手相助！"
3259,0,2,false,false,false,2,3.0,false,1.0,"还以为要死了呢……"
3260,0,0,false,false,false,0,0.0,false,0.0,""
3261,0,0,false,false,false,0,0.0,false,0.0,""
3262,0,2,false,false,false,3,3.0,false,1.0,"被发现了吗？！"
3263,0,2,false,false,false,3,3.0,false,1.0,"还是说作战情报泄露了？"
3264,0,2,false,false,false,3,3.0,false,1.0,"赶快躲起来，快！"
3265,0,2,false,false,false,2,3.0,false,1.0,"快出来！人类！<br>你们有如寒风一般不受欢迎！"
3266,0,2,false,false,false,2,3.0,false,1.0,"我知道你们就躲在那里。<br>太明显了，就好似午间的阳光一般！"
3267,0,2,false,false,false,2,3.0,false,1.0,"你们逃不掉了！<br>就像笼中之鸟，尽在我们掌握！"
3268,0,2,false,false,false,2,3.0,false,1.0,"赶紧滚出去！<br>像渔场的礁石一般碍事的家伙！"
3269,0,2,false,false,false,2,3.0,false,1.0,"杀了他！<br>就像杀掉落入陷阱的飞猫一般！"
3270,0,2,false,false,false,2,3.0,false,1.0,"竟然厉害到如此境界……<br>就像潜龙一般，这敌人值得尊敬。"
3271,0,2,false,false,false,2,3.0,false,1.0,"今天就先撤退吧。<br>时运就像阳光一样，会再次降临。"
3272,0,2,false,false,false,2,3.0,false,1.0,"下次可不会就这么算了。<br>违抗我们可是愚蠢到逆天的行为。"
3273,0,2,false,false,false,2,3.0,false,1.0,"为了凯那瓦努大人……<br>给我化作云海的浮藻吧！"
3274,0,2,false,false,false,2,3.0,false,1.0,"竟然玷污了纯白之云，<br>可恶的无礼之人！"
3275,0,2,false,false,false,2,3.0,false,1.0,"没有信仰的家伙们。<br>我要替云神大人降下制裁！"
3276,0,2,false,false,false,2,3.0,false,1.0,"竟然敢违抗我们，<br>和挑战云神大人的云海鱼一样愚蠢。"
3277,0,2,false,false,false,2,3.0,false,1.0,"斯科维德啊！碾碎那些家伙！<br>就像碾碎地上的虫子一般！"
3278,0,2,false,false,false,2,3.0,false,1.0,"如果不用上全力，<br>可是会后悔到阳光消失那天的。"
3279,0,2,false,false,false,2,3.0,false,1.0,"想要打倒我……<br>比击沉浮岛还要难……"
3280,0,2,false,false,false,2,3.0,false,1.0,"云上的蠢货，竟与我结下深仇……<br>尝尝绝望的滋味吧！"
