Index,0 [USHORT] [0x4],1 [USHORT] [0x6],2 [UBYTE] [0x8],3 [BBOOL] [0x9],4 [STRING] [0x0]
3159,0,0,0,false,""
3160,60,9,0,false,"部队转籍失败。"
3161,60,9,0,false,"部队转籍所需金币不足。"
3162,60,9,0,false,"部队信息更新失败。"
3163,60,9,0,false,"没有“<ref:FCAuthority>”的权限。"
3164,60,9,0,false,"部队队徽更改失败。"
3165,60,9,0,false,"没有“<ref:FCAuthority>”的权限。"
3166,0,0,0,false,""
3167,57,1,0,false,"撤销了向“<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>”部队提交的入队申请。"
3168,69,32,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>撤销了发来的入队申请。"
3169,69,1,0,false,"部队消息：<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>撤销了发来的入队申请。"
3170,69,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>加入了“<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>”部队。"
3171,69,1,0,false,"部队消息：<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>加入了“<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>”部队。"
3172,57,1,0,false,"向“<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>”部队提交的入队申请获得了批准。"
3173,69,32,0,false,"拒绝了<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>发来的入队申请。"
3174,69,1,0,false,"部队消息：拒绝了<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>发来的入队申请。"
3175,57,1,0,false,"向“<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>”部队提交的入队申请被拒绝了。"
3176,60,8,0,false,"无法批准申请，部队的成员数量已达到上限。"
3177,60,8,0,false,"无法批准申请，部队仍未正式成立。"
3178,57,1,0,false,"入队申请被拒绝，“<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>”部队已经解散了。"
3179,60,8,0,false,"无法发送部队招待，<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>已向其他部队提交入队申请。"
3180,60,8,0,false,"目前无法使用目标的功能，请稍后再试。"
3181,57,1,0,false,"向部队提交的入队申请被拒绝了。"
3182,57,1,0,false,"向部队提交的入队申请被批准了。"
3183,60,8,0,false,"无法处理入队申请。"
3184,60,8,0,false,"留言中含有无法使用的字符。"
3185,60,8,0,false,"已经发送过入队申请了。"
3186,60,8,0,false,"无法提交入队申请，目标部队收到的申请数量已达到上限。"
3187,60,8,0,false,"已经加入到部队中了。"
3188,60,8,0,false,"目标部队当前关闭了申请。"
3189,60,8,0,false,"处理入队申请失败。"
3190,60,8,0,false,"无法撤销入队申请，原本就没有发送过申请。"
3191,60,8,0,false,"处理入队申请失败。"
3192,60,8,0,false,"批准入队申请失败。"
3193,60,8,0,false,"无法批准入队申请，对方已接受其他部队招待。"
3194,60,8,0,false,"无法发送部队招待，对方已向其他部队提交了入队申请。"
3195,57,32,0,false,"由于<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>长期缺席，自己被任命为“<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>”。"
3196,69,1,0,false,"部队消息：由于<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>长期缺席，自己被任命为“<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>”。"
3197,57,32,0,false,"由于<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>长期缺席，“<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>”权限已转给其他人。"
3198,69,1,0,false,"部队消息：由于<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>长期缺席，“<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>”权限已转给其他人。"
3199,60,8,0,false,"无法解散部队，有非部队成员提交了入队申请。"
3200,0,0,0,false,""
3201,57,33,0,false,"荆棘森之主呼唤出了同伴。"
3202,57,33,0,false,"荆棘森之主发动了“怒发冲冠”。"
3203,57,33,0,false,"<forename surname>打通了“第七脉轮”！"
3204,57,33,0,false,"激烈的战斗令“原初的勇猛”具现化了……"
3205,57,33,0,false,"心与心的碰撞令“原初的勇猛”与“原初的愤怒”双双具现化了……"
3206,57,33,0,false,"阿尔德里克掉落了龙眼念锁。"
3207,57,33,0,false,"“龙之力”缠绕住了<forename surname>……"
3208,57,33,0,false,"获得了“龙眼念锁”！"
3209,57,33,0,false,"双足飞龙飞走了……"
3210,57,33,0,false,"大元灵的愤怒稍微有些平息了下来……"
3211,57,33,0,false,"大元灵的愤怒进一步平息了……"
3212,57,33,0,false,"“超越之力”令<forename surname>突破了自身的极限！"
3213,57,33,0,false,"<forename surname>的体力正在恢复！"
3214,57,33,0,false,"解开了帕帕力莫的绳子！"
3215,57,33,0,false,"解开了于里昂热的绳子！"
3216,57,33,0,false,"魔导先锋周围的魔导结界解除了……"
3217,57,33,0,false,"距离爆炸还有15秒……"
3218,57,33,0,false,"距离爆炸还有10秒……"
3219,57,33,0,false,"距离爆炸还有5秒……"
3220,57,33,0,false,"“龙咒”缠绕住了埃斯蒂尼安……"
3221,57,33,0,false,"埃斯蒂尼安的“龙之力”失控了……"
3222,57,33,0,false,"伊弗利特之灵召唤出了“红莲之楔”！"
3223,57,33,0,false,"获得了“克·莉霞的魔导书”！"
3224,57,33,0,false,"冬贝利流浪者发动了“大家的怨恨”！"
3225,57,33,0,false,"魔法阵对<forename surname>附加了“受伤减轻”的效果！"
3226,57,33,0,false,"魔导装甲超频了！"
3227,57,33,0,false,"特里斯坦吸收了贝利亚斯之灵的力量！"
3228,57,33,0,false,"双足飞龙的“勇气”令海德拉获得了“伤害提高”的效果！"
3229,58,16,0,false,"现在不是说闲话的时候！"
3230,57,33,0,false,"友好关系提升为“<ref:BeastReputationRank>”。"
3231,57,33,0,false,"与“<ref:BeastTribe>”的友好度提升了<value>点。"
3232,60,33,0,false,"与“<ref:BeastTribe>”的友好度已经到达了上限。"
3233,57,17,0,false,"与保护目标走散了……"
3234,57,17,0,false,"由于劳累而掉落了<ref:EObj>……"
3235,60,8,0,false,"目标处于视野之外。"
3236,60,8,0,false,"目标的位置过高。"
3237,60,8,0,false,"目标的位置过低。"
3238,60,8,0,false,"战斗已经开始。"
3239,60,8,0,false,"现在无法开始战斗。"
3240,58,17,0,false,"察觉到了敌人的气息！"
3241,60,8,0,false,"打倒出现的敌人之后才能进行下一步动作。"
3242,58,17,0,false,"现在无法查看地图。"
3243,57,33,0,false,"“邮递员”职业升到了<value>级？！"
3244,57,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>交纳了<ref:Item>×<value>，获得了<value>点贡献值。"
3245,57,33,0,false,"动作中断，供应委托列表已更新。"
3246,57,33,0,false,"距黑之棺爆炸还有90秒……"
3247,57,33,0,false,"距黑之棺爆炸还有60秒……"
3248,57,33,0,false,"距黑之棺爆炸还有30秒……"
3249,57,33,0,false,"距黑之棺爆炸还有20秒……"
3250,57,33,0,false,"距黑之棺爆炸还有10秒……"
3251,57,33,0,false,"距黑之棺爆炸还有5秒……"
3252,57,33,0,false,"异端者的足迹继续向北边延伸……"
3253,57,33,0,false,"异端者的足迹继续向北边延伸……"
3254,57,33,0,false,"雷电龙头出现了！"
3255,57,33,0,false,"寒冰龙头出现了！"
3256,57,33,0,false,"炎天座的奥秘“均衡”与命运交叉了！"
3257,57,33,0,false,"水天座的奥秘“水瓶”与命运交叉了！"
3258,57,33,0,false,"风天座的奥秘“箭矢”与命运交叉了！"
3259,57,33,0,false,"土天座的奥秘“主干”与命运交叉了！"
3260,57,33,0,false,"雷天座的奥秘“巨塔”与命运交叉了！"
3261,57,33,0,false,"冰天座的奥秘“长枪”与命运交叉了！"
3262,57,33,0,false,"东侧对龙加农炮被破坏了……"
3263,57,33,0,false,"西侧对龙加农炮被破坏了……"
3264,57,33,0,false,"东侧对龙加农炮受到了攻击！"
3265,57,33,0,false,"东侧对龙加农炮快被破坏了！"
3266,57,33,0,false,"西侧对龙加农炮受到了攻击！"
3267,57,33,0,false,"西侧对龙加农炮快被破坏了！"
3268,57,33,0,false,"南侧对龙加农炮受到了攻击！"
3269,57,33,0,false,"南侧对龙加农炮快被破坏了！"
3270,57,33,0,false,"<forename surname>的太阴第七脉轮就快打开了……"
3271,57,33,0,false,"<forename surname>的气在不断攀升！"
3272,57,33,0,false,"<forename surname>的体力降到了50%以下，<br>痛楚令新的影子诞生了……"
3273,57,33,0,false,"南侧对龙加农炮被破坏了……"
3274,57,33,0,false,"提达尔格兰什正在遭到攻击！"
3275,57,33,0,false,"提达尔格兰什快撑不住了……"
3276,57,33,0,false,"暗黑之力充满了全身……"
3277,57,33,0,false,"快要被黑暗之力吞噬了……"
3278,57,33,0,false,"溢出的黑暗之力攻了过来！"
3279,57,33,0,false,"负面感情再次实体化了！"
3280,57,33,0,false,"静心感受，能看到巴哈姆特的以太了！"
3281,57,33,0,false,"在战斗中对巴哈姆特的龙炎进行了想象！"
3282,57,33,0,false,"静心感受，能看到巴哈姆特的以太了！"
3283,57,33,0,false,"在战斗中对巴哈姆特的龙翼进行了想象！"
3284,57,33,0,false,"静心感受，能看到巴哈姆特的以太了！"
3285,57,33,0,false,"在战斗中对巴哈姆特的龙爪进行了想象！"
3286,57,33,0,false,"在战斗中对巴哈姆特的龙鳞进行了想象！"
3287,57,33,0,false,"在战斗中对巴哈姆特的龙牙进行了想象！"
3288,57,33,0,false,"在战斗中对巴哈姆特的龙吼进行了想象！"
3289,57,33,0,false,"成功令巴哈姆特之力附体了！"
3290,57,33,0,false,"得到了风天座奥秘的祝福！"
3291,57,33,0,false,"得到了水天座奥秘的祝福！"
3292,57,33,0,false,"得到了“魔导装置的认证密钥”！"
3293,57,33,0,false,"能感觉到大妖异的以太，<br>它曾经来过这里……"
3294,57,33,0,false,"能感觉到大妖异的以太，<br>它之前来过这里……"
3295,57,33,0,false,"能感觉到大妖异的以太，<br>它刚刚来过这里……"
3296,57,33,0,false,"感觉到了不同的气息，<br>大妖异的眷属攻过来了！"
3297,57,33,0,false,"心与心的碰撞令“原初的愤怒”具现化了……"
3298,0,0,0,false,""
3299,0,0,0,false,""
3300,60,8,0,false,"无法进行该操作，没有加入任何部队。"
3301,60,8,0,false,"无法取消，没有加入任何部队。"
3302,60,8,0,false,"没有“<ref:FCAuthority>”的权限。"
3303,60,8,0,false,"没有“<ref:FCAuthority>”的权限。"
3304,60,8,0,false,"没有“<ref:FCAuthority>”的权限。"
3305,60,8,0,false,"没有“<ref:FCAuthority>”的权限。"
3306,60,8,0,false,"没有“<ref:FCAuthority>”的权限。"
3307,60,8,0,false,"操作已取消，没有“<ref:FCAuthority>”的权限。"
3308,60,8,0,false,"无法进行该操作，没有撤除的权限。"
3309,60,8,0,false,"无法进行该操作，当前权限为“<ref:FCAuthority>”。"
3310,60,8,0,false,"操作已取消，当前权限为“<ref:FCAuthority>”。"
3311,60,8,0,false,"没有“<ref:FCAuthority>”的权限。"
3312,60,8,0,false,"无法完成交易，这块土地已经签约了。"
3313,60,8,0,false,"无法完成交易，无法购买更多土地。"
3314,60,8,0,false,"无法完成交易，所持金币不足。"
3315,60,8,0,false,"无法放弃土地，必须先回收家具庭具，并拆除房屋。"
3316,60,8,0,false,"无法建设，房屋类型与土地不符。"
3317,60,8,0,false,"无法建设，房屋尺寸与土地不符。"
3318,60,8,0,false,"无法建设，土地上已有房屋建设完成。"
3319,60,8,0,false,"无法拆除房屋，必须先回收家具庭具。"
3320,60,8,0,false,"无法拆除房屋，背包已满。"
3321,60,8,0,false,"无法进行该操作，土地上没有建设房屋。"
3322,60,8,0,false,"操作已取消，土地上的房屋已被拆除。"
3323,60,8,0,false,"无法进行该操作，其他玩家正在进行布置。"
3324,60,8,0,false,"无法布置到这个位置。"
3325,60,8,0,false,"无法布置更多设备。"
3326,60,8,0,false,"无法回收，背包已满。"
3327,60,8,0,false,"无法进行该操作，其他玩家正在使用中。"
3328,60,8,0,false,"操作已取消，其他玩家正在使用中。"
3329,60,8,0,false,"操作已取消，其他玩家已经回收了该物品。"
3330,60,8,0,false,"无法书写留言，留言本已满。"
3331,60,8,0,false,"无法进行该操作，必须先进入到所有地范围内。"
3332,60,8,0,false,"该场所无法进行该操作。"
3333,60,8,0,false,"无法进行该操作，其他玩家正在进行回收。"
3334,60,8,0,false,"没有“<ref:FCAuthority>”的权限。"
3335,60,8,0,false,"修改房屋名称失败。"
3336,60,8,0,false,"修改问候语失败。"
3337,60,8,0,false,"更改访客权限设置失败。"
3338,60,8,0,false,"房屋操作处理失败。"
3339,60,8,0,false,"无法进行该操作，房屋中还有其他玩家。"
3340,57,33,0,false,"房屋功能已被锁定。"
3341,57,33,0,false,"房屋功能已经解除锁定。"
3342,69,33,0,false,"房屋功能已被锁定。"
3343,69,33,0,false,"房屋功能已经解除锁定。"
3344,60,8,0,false,"无法进行该操作，房屋功能正处于锁定状态。"
3345,60,8,0,false,"没有“<ref:FCAuthority>”的权限。"
3346,60,8,0,false,"无法进入，该住房属于其他玩家。"
3347,60,8,0,false,"无法进入，这块土地上还没有建设房屋。"
3348,60,8,0,false,"无法布置更多这种家具。"
3349,60,8,0,false,"无法布置更多这种庭具。"
3350,57,33,0,false,"购买了<ref:PlaceName>第<value>区<value>号土地。"
3351,57,33,0,false,"放弃了<ref:PlaceName>第<value>区<value>号土地。"
3352,69,32,0,false,"<ref:PlaceName>第<value>区<value>号土地已被自动放弃。"
3353,69,32,0,false,"将“<ref:HousingPreset>”建设到了<ref:PlaceName>第<value>区<value>号土地上。"
3354,57,33,0,false,"拆除了“<value>”。"
3355,60,8,0,false,"无法进行装饰，该配件类型与当前房屋不搭配。"
3356,60,8,0,false,"无法进行装饰，该配件尺寸与当前房屋不搭配。"
3357,60,8,0,false,"该物品无法设置到室内。"
3358,60,8,0,false,"该物品无法设置到室外。"
3359,60,8,0,false,"操作已取消，没有“<ref:FCAuthority>”的权限。"
3360,69,1,0,false,"部队消息：购买了<ref:PlaceName>第<value>区<value>号土地。"
3361,69,1,0,false,"部队消息：放弃了<ref:PlaceName>第<value>区<value>号土地。"
3362,69,1,0,false,"部队消息：<ref:PlaceName>第<value>区<value>号土地已被自动放弃。"
3363,69,1,0,false,"部队消息：将“<ref:HousingPreset>”建设到了<ref:PlaceName>第<value>区<value>号土地上。"
3364,69,1,0,false,"部队消息：拆除了“<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>”。"
3365,69,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>购买了<ref:PlaceName>第<value>区<value>号土地。"
3366,69,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>放弃了<ref:PlaceName>第<value>区<value>号土地。"
3367,69,32,0,false,"<ref:PlaceName>第<value>区<value>号土地已被自动放弃。"
3368,69,32,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>将“<ref:HousingPreset>”建设到了<ref:PlaceName>第<value>区<value>号土地上。"
3369,69,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>拆除了“<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>”。"
3370,69,1,0,false,"部队消息：<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>购买了<ref:PlaceName>第<value>区<value>号土地。"
3371,69,1,0,false,"部队消息：<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>放弃了<ref:PlaceName>第<value>区<value>号土地。"
3372,69,1,0,false,"部队消息：<ref:PlaceName>第<value>区<value>号土地已被自动放弃。"
3373,69,33,0,false,"部队消息：<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>将“<ref:HousingPreset>”建设到了<ref:PlaceName>第<value>区<value>号土地上。"
3374,69,1,0,false,"部队消息：<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>拆除了“<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>”。"
3375,60,8,0,false,"输入的名称中存在无法使用的字词。"
3376,60,8,0,false,"无法进入，室内空间已满。"
3377,60,8,0,false,"无法选中目标，没在视野范围内。"
3378,60,8,0,false,"一次操作无法同时移动11个以上的家具。"
3379,57,33,0,false,"<ref:PlaceName>第<value>区"
3380,57,33,0,false,"房屋名称已改为“<value>”。"
3381,57,33,0,false,"问候语修改成功。"
3382,57,33,0,false,"“<value>”的外部装潢已完成。"
3383,57,33,0,false,"“<value>”的内部装潢已完成。"
3384,57,33,0,false,"家具布置变更成功。"
3385,57,33,0,false,"庭具布置变更成功。"
3386,57,33,0,false,"删除留言成功。"
3387,57,33,0,false,"书写留言成功。"
3388,57,33,0,false,"访客权限设置更改成功。"
3389,60,8,0,false,"无法移动，现在已处于所选地区。"
3390,60,8,0,false,"当前没有持有<ref:HousingItemCategory>。"
3391,60,8,0,false,"无法回收，上面放置有其他物品。"
3392,60,8,0,false,"无法进行该操作，没有相应的“土地所有权”。"
3393,60,8,0,false,"无法进行该操作，必须先进入到土地范围内。"
3394,60,8,0,false,"无法进入房屋建筑用地。"
3395,57,32,0,false,"网格移动调整功能已开启。"
3396,57,32,0,false,"网格移动调整功能已关闭。"
3397,57,32,0,false,"坐在桌台上的功能已开启。"
3398,57,32,0,false,"坐在桌台上的功能已关闭。"
3399,60,8,0,false,"无法进行该操作，房屋外观变更范围内有玩家存在。"
3400,0,0,0,false,""
3401,60,9,0,false,"室友设置失败，<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>已与<value>人房屋共享。"
3402,60,9,0,false,"没有“寄养陆行鸟”权限。"
3403,60,9,0,false,"没有“内外装潢、家具、庭具的追加、收回、布置、染色”权限。"
3404,60,9,0,false,"没有“内外装潢、家具、庭具的追加、收回、布置、染色”权限，操作取消。"
3405,60,9,0,false,"没有“播种”权限。"
3406,60,9,0,false,"没有“收获”权限。"
3407,60,9,0,false,"没有“处理”权限。"
3408,57,33,0,false,"被<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>设为了室友。"
3409,57,33,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>的房屋权限设定变更了。"
3410,57,33,0,false,"与<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>解除了房屋共享。"
3411,60,9,0,false,"好友关系解除，无法将<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>设定为室友。"
3412,60,9,0,false,"没有房屋共享中的房屋。"
3413,57,33,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>的权限设定变更了。"
3414,57,33,0,false,"将<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>设定成了室友。"
3415,60,9,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>正被寄养在室友房屋的陆行鸟房中。"
3416,69,33,0,false,"由于长期无人使用，<br>“部队的土地和房屋”被自动拆除，<br>一部分资产正由“住宅区管理人”代为保管。"
3417,57,33,0,false,"由于长期无人使用，<br>“个人的土地和房屋”被自动拆除，<br>一部分资产正由“住宅区管理人”代为保管。"
3418,60,9,0,false,"没有权限，无法回收资产。"
3419,57,33,0,false,"进入了房屋或个人房间，<br>房屋“自动拆除准备”状态解除了。"
3420,60,9,0,false,"购买新的“部队土地”前，<br>需要先回收“住宅区管理人”保管的资产。"
3421,60,9,0,false,"购买新的“个人土地”前，<br>需要先回收“住宅区管理人”保管的资产。"
3422,60,9,0,false,"房屋共享解除失败，鸟房中寄养着陆行鸟。"
3423,69,33,0,false,"超过资产回收期限，<br>“住宅区管理人”保管的“部队房屋”资产消失了。"
3424,57,33,0,false,"超过资产回收期限，<br>“住宅区管理人”保管的“个人房屋”资产消失了。"
3425,57,33,0,false,"超过资产回收期限，<br>“住宅区管理人”保管的“个人房间”资产消失了。"
3426,60,9,0,false,"角色已删除，室友设定失败。"
3427,57,33,0,false,"由于被部队除名或“土地和房屋”被自动拆除，<br>“个人房间”已被撤除，<br>一部分资产正由“住宅区管理人”代为保管。"
3428,57,33,0,false,"由于被部队除名或“土地和房屋”被自动拆除，<br>“个人房间”已被撤除。"
3429,60,8,0,false,"该管弦乐琴的乐谱已被收录。"
3430,57,33,0,false,"将«<ref:Item>»收录进了管弦乐琴乐谱集之中。"
3431,60,8,0,false,"没有“播放或停止播放管弦乐琴”的权限。"
3432,60,8,0,false,"无法操作，请稍后再试。"
3433,57,33,0,false,"播放了«<ref:Orchestrion>»。"
3434,57,33,0,false,"<?0xa>播放了«<ref:Orchestrion>»。"
3435,57,33,0,false,"停止了«<ref:Orchestrion>»的播放。"
3436,57,33,0,false,"<?0xa>停止了«<ref:Orchestrion>»的播放。"
3437,60,8,0,false,"无法执行，乐曲没有收录在管弦乐琴乐谱集之中。"
3438,60,8,0,false,"没有“播放或停止播放管弦乐琴”的权限。"
3439,57,33,0,false,"开始了«<ref:Orchestrion>»的试听。"
3440,60,9,0,false,"无法执行，正处于防沉迷状态。"
3441,60,9,0,false,"没有种子。"
3442,60,9,0,false,"没有土壤。"
3443,60,9,0,false,"无法播种，土壤里已经种有作物了。"
3444,60,9,0,false,"没有“<ref:FCAuthority>”的权限。"
3445,60,9,0,false,"没有肥料。"
3446,60,9,0,false,"已经施加了足够的肥料了。"
3447,60,9,0,false,"没有“<ref:FCAuthority>”的权限。"
3448,57,33,0,false,"向花盆中播了种。"
3449,57,33,0,false,"给作物施加了肥料。"
3450,57,33,0,false,"作物正在健康成长。"
3451,57,33,0,false,"将<ref:Item>插在了花瓶里。"
3452,57,33,0,false,"处理掉了作物，重新整理了花盆。"
3453,60,9,0,false,"没有“<ref:FCAuthority>”的权限。"
3454,60,9,0,false,"无法进行该操作，花瓶中没有花。"
3455,57,33,0,false,"将花从花瓶中移除了。"
3456,60,9,0,false,"种植着作物，无法撤除。"
3457,0,1,0,false,""
3458,57,33,0,false,"向作物做出了最后的道别，重新整理了花盆。"
3459,0,0,0,false,""
3460,0,0,0,false,""
3500,0,0,0,false,""
3501,59,33,0,false,"在<value>感知到了<value>级的<ref:GatheringPointName>！"
3502,59,33,0,false,"无法继续感知<ref:GatheringPointName>……"
3503,67,1,0,false,"更加接近了！"
3504,67,1,0,false,"成功触及到了隐藏资源！"
3505,67,1,0,false,"成功触及到了隐藏资源，可是什么都没有找到……"
3506,67,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>成功触及到了所有的隐藏资源！"
3507,67,1,0,false,"<ref:GatheringPointName>从眼前消失了……"
3508,67,1,0,false,"<ref:GatheringPointName>已经枯竭了……"
3509,67,1,0,false,"所有道具都处于已知状态。"
3510,67,17,0,false,"以小钓大的机会！"
3511,67,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>收竿停止了钓鱼。"
3512,67,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>成功钓上了<ref:Item>（<value>.<value>星寸）。"
3513,67,17,0,false,"将“<ref:PlaceName>”的鱼洞记录到了钓鱼笔记中！"
3514,67,17,0,false,"<ref:Addon>的钓鱼记录更新了！"
3515,67,17,0,false,"鱼带着<ref:Item>逃走了……"
3516,67,17,0,false,"这里的鱼现在警惕性很高，看来还是换个地点比较好。"
3517,60,129,0,false,"您正处于防沉迷状态，无法开始采集作业。"
3518,59,33,0,false,"没有感知到未知的矿脉或石场。"
3519,59,33,0,false,"没有感知到未知的良材或草场。"
3520,60,8,0,false,"现在无法更换钓饵。"
3521,60,8,0,false,"等级不足，无法使用该钓饵。"
3522,57,1,0,false,"将<ref:Item>挂到了钓钩上。"
3523,60,8,0,false,"现在没有钓饵。"
3524,60,8,0,false,"无法进行采集，<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>无法持有更多的“<ref:Item>”。"
3525,67,17,0,false,"无法持有更多的<ref:Item>，<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>将刚钓上的东西放生了。"
3526,67,17,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>现在无法采集<ref:Item>。"
3527,67,17,0,false,"获得力不足，无法钓起上钩的鱼。"
3528,67,17,0,false,"将上钩的<ref:Item>放回到了钓场中。"
3529,59,33,0,false,"没有<ref:Item>可以放生。"
3530,67,17,0,false,"<ref:FishingSpot>"
3531,67,17,0,false,"<ref:FishingSpot>"
3532,67,17,0,false,"感知到了隐秘采集地点！"
3533,67,17,0,false,"无法发现隐藏道具。"
3534,67,17,0,false,"此采集地点没有隐藏道具。"
3535,67,17,0,false,"隐藏道具已出现。"
3536,67,17,0,false,"现在无法在此采集地点发现隐藏道具。"
3537,67,17,0,false,"<ref:Item>的获得个数上升了<value>！"
3538,62,33,0,false,"<ERROR Parsing: ���4�#获得了 �张(
�Item�。�������4������C由于您正处于防沉迷状态，所以暂无法获得收益。�V获得了 �张(
�Item�。您正处于防沉迷状态，收益已被减半。�C由于您正处于防沉迷状态，所以暂无法获得收益。>"
3539,60,9,0,false,"数量已达到上限，无法获取更多的<ref:Item>。"
3540,60,9,0,false,"数量已达到本周上限，无法获取更多的<ref:Item>。"
3541,67,17,0,false,"当前渔场没有可以发动“<ref:Action>”进行垂钓的鱼类。"
3542,67,17,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>发动“<ref:Action>”，没能发现隐藏的鱼。"
3543,67,17,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>发动“<ref:Action>”，发现了隐藏的鱼！"
3544,57,33,0,false,"将<ref:GatheringSubCategory>记录到了采集笔记上。"
3545,57,33,0,false,"将<ref:GatheringSubCategory>记录到了鱼类图鉴上。"
3546,60,9,0,false,"已用过<ref:Item>，无法再次使用。"
3547,60,9,0,false,"需要通过甄别技能将稀有度提高到1以上才能采集收藏品。"
3548,67,17,0,false,"收藏品采集技能的消耗采集力降低<value>点！"
3549,67,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>发动“<ref:Action>”<br>   稀有度上升<value>点。<br>   负荷增加<value>点。"
3550,60,9,0,false,"此道具不可作为收藏品进行采集。"
3551,0,0,0,false,""
3552,67,17,0,false,"负荷超过了极限，获得率受到了限制。"
3553,57,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>对<ref:Item>进行了精选！"
3554,57,1,0,false,"   获得了<ref:Item>。"
3555,57,1,0,false,"   获得了<ref:Item>×<value>。"
3556,60,129,0,false,"您正处于防沉迷状态，无法使用精选。"
3557,60,129,0,false,"您正处于防沉迷状态，无法进行交纳。"
3558,60,8,0,false,"以小钓大的机会时无法发动此技能。"
3559,0,0,0,false,""
3560,0,0,0,false,""
3561,0,0,0,false,""
3562,0,0,0,false,""
3563,0,0,0,false,""
3564,0,0,0,false,""
3565,0,0,0,false,""
3566,0,0,0,false,""
3567,0,0,0,false,""
3568,0,0,0,false,""
3569,0,0,0,false,""
3570,0,0,0,false,""
3571,0,0,0,false,""
3572,0,0,0,false,""
3573,0,0,0,false,""
3574,0,0,0,false,""
3575,0,0,0,false,""
3576,0,0,0,false,""
3577,0,0,0,false,""
3578,0,0,0,false,""
3579,0,0,0,false,""
3580,0,0,0,false,""
3581,0,0,0,false,""
3582,0,0,0,false,""
3583,0,0,0,false,""
3584,0,0,0,false,""
3585,0,0,0,false,""
3586,0,0,0,false,""
3587,0,0,0,false,""
3588,0,0,0,false,""
3589,0,0,0,false,""
3590,0,0,0,false,""
3591,0,0,0,false,""
3592,0,0,0,false,""
3593,0,0,0,false,""
3594,0,0,0,false,""
3595,0,0,0,false,""
3596,0,0,0,false,""
3597,0,0,0,false,""
3598,0,0,0,false,""
3599,0,0,0,false,""
3600,0,0,0,false,""
3601,57,32,0,false,"沉眠在体内的力量觉醒了！"
3602,57,32,0,false,"沉眠在体内的力量觉醒了！"
3603,57,32,0,false,"与强敌的死斗唤起了古代战士的记忆……<br>沉眠在体内的力量觉醒了！"
