Index,0 [UBYTE] [0x36],1 [STRING] [0x0],2 [STRING] [0x4],3 [UBYTE] [0x37],4 [USHORT] [0x30],5 [UINT] [0x8],6 [USHORT] [0x32],7 [UBYTE] [0x38],8 [UBYTE] [0x39],9 [INT] [0xC],10 [INT] [0x10],11 [INT] [0x14],12 [INT] [0x18],13 [INT] [0x1C],14 [INT] [0x20],15 [INT] [0x24],16 [INT] [0x28],17 [INT] [0x2C],18 [USHORT] [0x34],19 [UBYTE] [0x3A]
912,11,"雇员大探险1","雇员探险成功5次。",5,0,0,1069,1,1,268,5,0,0,0,0,0,0,0,41,1
913,11,"雇员大探险2","雇员探险成功50次。",5,0,0,1069,1,1,268,50,0,0,0,0,0,0,0,42,1
914,11,"雇员大探险3","雇员探险成功100次。",10,0,0,1069,1,1,268,100,0,0,0,0,0,0,0,43,1
915,11,"探险精英","雇员探险成功500次。",20,0,0,1069,1,1,268,500,0,0,0,0,0,0,0,44,1
916,34,"愿者上钩1","钓上钓场之王。",5,0,0,1102,1,1,267,1,0,0,0,0,0,0,0,70,1
917,34,"愿者上钩2","钓上16种钓场之王。",10,0,0,1102,1,1,267,16,0,0,0,0,0,0,0,71,1
918,34,"愿者上钩3","钓上37种钓场之王。",20,0,0,1102,1,1,267,37,0,0,0,0,0,0,0,72,1
919,1,"骑士出征1","使用骑士挑战高难度8人任务共计50次。",5,151,0,2505,1,1,277,50,0,0,0,0,0,0,0,70,1
920,1,"骑士出征2","使用骑士挑战高难度8人任务共计100次。",10,153,0,2505,1,1,277,100,0,0,0,0,0,0,0,71,1
921,1,"顽强骑士","使用骑士挑战高难度8人任务共计200次。",20,0,7848,2505,1,1,277,200,0,0,0,0,0,0,0,72,1
922,1,"战士出征1","使用战士挑战高难度8人任务共计50次。",5,152,0,2551,1,1,278,50,0,0,0,0,0,0,0,73,1
923,1,"战士出征2","使用战士挑战高难度8人任务共计100次。",10,154,0,2551,1,1,278,100,0,0,0,0,0,0,0,74,1
924,1,"勇猛战士","使用战士挑战高难度8人任务共计200次。",20,0,7849,2551,1,1,278,200,0,0,0,0,0,0,0,75,1
925,19,"黄道之光","获得任意一把“上古武器·魂灵”。",10,0,0,2723,1,1,279,1,0,0,0,0,0,0,0,15,1
926,19,"群星之光","获得任意一把“上古武器·新星”。",10,0,0,2723,1,1,280,1,0,0,0,0,0,0,0,16,1
927,23,"天赐魔晶石","合成时产生了高一等级的魔晶石。",10,0,0,25911,1,1,281,1,0,0,0,0,0,0,0,40,1
928,11,"初出茅庐的探索者","完成探索笔记中的项目1-20。",5,0,0,1019,1,1,284,20,0,0,0,0,0,0,0,61,1
929,11,"见多识广的探索者","完成探索笔记中的项目1-80。",10,0,6201,1019,1,1,284,80,0,0,0,0,0,0,0,62,1
930,6,"置身法外1","初次在法外战区中参战。",5,0,0,259,1,17,1,0,0,0,0,0,0,0,0,1,1
931,6,"置身法外2","在法外战区中累计参战30次。",5,0,0,259,1,17,30,0,0,0,0,0,0,0,0,2,1
932,6,"置身法外3","在法外战区中累计参战50次。",5,0,0,259,1,17,50,0,0,0,0,0,0,0,0,3,1
933,6,"置身法外4","在法外战区中累计参战100次。",5,0,0,259,1,17,100,0,0,0,0,0,0,0,0,4,1
934,6,"置身法外5","在法外战区中累计参战300次。",10,155,0,259,1,17,300,0,0,0,0,0,0,0,0,5,1
935,6,"身经千战","在法外战区中累计参战1000次。",20,0,0,259,1,17,1000,0,0,0,0,0,0,0,0,6,1
936,6,"海之都的凯旋1","在加入黑涡团的状态下，参加法外战区的战斗并取得初次胜利。",5,0,0,62951,1,18,1,1,0,0,0,0,0,0,0,7,1
937,6,"海之都的凯旋2","在加入黑涡团的状态下，参加法外战区的战斗并取得30次胜利。",5,0,0,62951,1,18,1,30,0,0,0,0,0,0,0,8,1
938,6,"海之都的凯旋3","在加入黑涡团的状态下，参加法外战区的战斗并取得50次胜利。",5,0,0,62951,1,18,1,50,0,0,0,0,0,0,0,9,1
939,6,"海之都的凯旋4","在加入黑涡团的状态下，参加法外战区的战斗并取得100次胜利。",5,0,8209,62951,1,18,1,100,0,0,0,0,0,0,0,10,1
940,6,"海之都的凯旋5","在加入黑涡团的状态下，参加法外战区的战斗并取得300次胜利。",10,156,0,62951,1,18,1,300,0,0,0,0,0,0,0,11,1
941,6,"紫龙骨勋章","在加入黑涡团的状态下，参加法外战区的战斗并取得1000次胜利。",20,0,0,62951,1,18,1,1000,0,0,0,0,0,0,0,12,1
942,6,"森之都的凯旋1","在加入双蛇党的状态下，参加法外战区的战斗并取得初次胜利。",5,0,0,62952,1,18,2,1,0,0,0,0,0,0,0,13,1
943,6,"森之都的凯旋2","在加入双蛇党的状态下，参加法外战区的战斗并取得30次胜利。",5,0,0,62952,1,18,2,30,0,0,0,0,0,0,0,14,1
944,6,"森之都的凯旋3","在加入双蛇党的状态下，参加法外战区的战斗并取得50次胜利。",5,0,0,62952,1,18,2,50,0,0,0,0,0,0,0,15,1
945,6,"森之都的凯旋4","在加入双蛇党的状态下，参加法外战区的战斗并取得100次胜利。",5,0,8210,62952,1,18,2,100,0,0,0,0,0,0,0,16,1
946,6,"森之都的凯旋5","在加入双蛇党的状态下，参加法外战区的战斗并取得300次胜利。",10,158,0,62952,1,18,2,300,0,0,0,0,0,0,0,17,1
947,6,"黑檀叶勋章","在加入双蛇党的状态下，参加法外战区的战斗并取得1000次胜利。",20,0,0,62952,1,18,2,1000,0,0,0,0,0,0,0,18,1
948,6,"沙之都的凯旋1","在加入恒辉队的状态下，参加法外战区的战斗并取得初次胜利。",5,0,0,62953,1,18,3,1,0,0,0,0,0,0,0,19,1
949,6,"沙之都的凯旋2","在加入恒辉队的状态下，参加法外战区的战斗并取得30次胜利。",5,0,0,62953,1,18,3,30,0,0,0,0,0,0,0,20,1
950,6,"沙之都的凯旋3","在加入恒辉队的状态下，参加法外战区的战斗并取得50次胜利。",5,0,0,62953,1,18,3,50,0,0,0,0,0,0,0,21,1
951,6,"沙之都的凯旋4","在加入恒辉队的状态下，参加法外战区的战斗并取得100次胜利。",5,0,8211,62953,1,18,3,100,0,0,0,0,0,0,0,22,1
952,6,"沙之都的凯旋5","在加入恒辉队的状态下，参加法外战区的战斗并取得300次胜利。",10,157,0,62953,1,18,3,300,0,0,0,0,0,0,0,23,1
953,6,"黄金天平章","在加入恒辉队的状态下，参加法外战区的战斗并取得1000次胜利。",20,0,0,62953,1,18,3,1000,0,0,0,0,0,0,0,24,1
954,6,"空中争霸1","击毁1架截击无人机。",5,0,0,468,1,1,285,1,0,0,0,0,0,0,0,25,1
955,6,"空中争霸2","击毁30架截击无人机。",5,0,0,468,1,1,285,30,0,0,0,0,0,0,0,26,1
956,6,"空中争霸3","击毁50架截击无人机。",5,0,0,468,1,1,285,50,0,0,0,0,0,0,0,27,1
957,6,"空中争霸4","击毁100架截击无人机。",5,159,0,468,1,1,285,100,0,0,0,0,0,0,0,28,1
958,6,"空中霸王","击毁300架截击无人机。",10,0,0,468,1,1,285,300,0,0,0,0,0,0,0,29,1
959,6,"系统故障1","破坏1台截击系统。",5,0,0,459,1,1,286,1,0,0,0,0,0,0,0,30,1
960,6,"系统故障2","破坏5台截击系统。",5,0,0,459,1,1,286,5,0,0,0,0,0,0,0,31,1
961,6,"系统故障3","破坏10台截击系统。",5,0,0,459,1,1,286,10,0,0,0,0,0,0,0,32,1
962,6,"系统故障4","破坏20台截击系统。",5,160,0,459,1,1,286,20,0,0,0,0,0,0,0,33,1
963,6,"致命故障","破坏50台截击系统。",10,0,0,459,1,1,286,50,0,0,0,0,0,0,0,34,1
964,9,"密林狩猎新星","成功讨伐在黑衣森林出现的4种B级恶名精英。",5,0,0,2725,1,5,4,296,297,298,299,0,0,0,0,1,1
965,9,"黄沙狩猎新星","成功讨伐在萨纳兰出现的5种B级恶名精英。",5,0,0,2725,1,5,5,300,301,302,303,304,0,0,0,2,1
966,9,"碧海狩猎新星","成功讨伐在拉诺西亚出现的6种B级恶名精英。",5,0,0,2725,1,5,6,305,306,307,308,309,310,0,0,3,1
967,9,"雪山狩猎新星","成功讨伐在库尔札斯中央高地和摩杜纳出现的2种B级恶名精英。",5,0,0,2725,1,5,2,311,312,0,0,0,0,0,0,4,1
968,9,"令人期待的狩猎新星","完成“密林狩猎新星”、“黄沙狩猎新星”、“碧海狩猎新星”、“雪山狩猎新星”4种成就。",10,161,0,2725,2,2,964,965,966,967,0,0,0,0,0,5,1
969,9,"密林狩猎行家","成功讨伐在黑衣森林出现的4种A级恶名精英。",5,0,0,2725,1,5,4,313,314,315,316,0,0,0,0,6,1
970,9,"黄沙狩猎行家","成功讨伐在萨纳兰出现的5种A级恶名精英。",5,0,0,2725,1,5,5,317,318,319,320,321,0,0,0,7,1
971,9,"碧海狩猎行家","成功讨伐在拉诺西亚出现的6种A级恶名精英。",5,0,0,2725,1,5,6,322,323,324,325,326,327,0,0,8,1
972,9,"雪山狩猎行家","成功讨伐在库尔札斯中央高地和摩杜纳出现的2种A级恶名精英。",5,0,0,2725,1,5,2,328,329,0,0,0,0,0,0,9,1
973,9,"技巧熟练的狩猎行家","完成“密林狩猎行家”、“黄沙狩猎行家”、“碧海狩猎行家”、“雪山狩猎行家”4种成就。",10,162,0,2725,2,2,969,970,971,972,0,0,0,0,0,10,1
974,9,"密林狩猎大师","成功讨伐在黑衣森林出现的4种S级恶名精英。",5,0,0,2725,1,5,4,330,331,332,333,0,0,0,0,11,1
975,9,"黄沙狩猎大师","成功讨伐在萨纳兰出现的5种S级恶名精英。",5,0,0,2725,1,5,5,334,335,336,337,338,0,0,0,12,1
976,9,"碧海狩猎大师","成功讨伐在拉诺西亚出现的6种S级恶名精英。",5,0,0,2725,1,5,6,339,340,341,342,343,344,0,0,13,1
977,9,"雪山狩猎大师","成功讨伐在库尔札斯中央高地和摩杜纳出现的2种S级恶名精英。",5,0,0,2725,1,5,2,345,346,0,0,0,0,0,0,14,1
978,9,"声名远播的狩猎大师","完成“密林狩猎大师”、“黄沙狩猎大师”、“碧海狩猎大师”、“雪山狩猎大师”4种成就。",10,163,0,2725,2,2,974,975,976,977,0,0,0,0,0,15,1
979,9,"B级精英杀手1","成功讨伐10只B级恶名精英。",5,0,0,2722,1,1,290,10,0,0,0,0,0,0,0,22,1
980,9,"B级精英杀手2","成功讨伐50只B级恶名精英。",5,0,0,2722,1,1,290,50,0,0,0,0,0,0,0,23,1
981,9,"B级精英杀手3","成功讨伐300只B级恶名精英。",5,164,0,2722,1,1,290,300,0,0,0,0,0,0,0,24,1
982,9,"英名远播的B级精英杀手","成功讨伐1000只B级恶名精英。",10,0,0,2722,1,1,290,1000,0,0,0,0,0,0,0,25,1
983,9,"A级精英杀手1","成功讨伐5只A级恶名精英。",5,0,0,364,1,1,291,5,0,0,0,0,0,0,0,41,1
984,9,"A级精英杀手2","成功讨伐30只A级恶名精英。",5,0,0,364,1,1,291,30,0,0,0,0,0,0,0,42,1
985,9,"A级精英杀手3","成功讨伐200只A级恶名精英。",5,165,0,364,1,1,291,200,0,0,0,0,0,0,0,43,1
986,9,"英名远播的A级精英杀手","成功讨伐500只A级恶名精英。",10,0,0,364,1,1,291,500,0,0,0,0,0,0,0,44,1
987,9,"S级精英杀手1","成功讨伐3只S级恶名精英。",5,0,0,562,1,1,292,3,0,0,0,0,0,0,0,61,1
988,9,"S级精英杀手2","成功讨伐20只S级恶名精英。",5,0,0,562,1,1,292,20,0,0,0,0,0,0,0,62,1
989,9,"S级精英杀手3","成功讨伐200只S级恶名精英。",5,166,0,562,1,1,292,200,0,0,0,0,0,0,0,63,1
990,9,"英名远播的S级精英杀手","成功讨伐500只S级恶名精英。",10,0,0,562,1,1,292,500,0,0,0,0,0,0,0,64,1
991,40,"再次踏遍塔姆·塔拉墓园","成功探索塔姆·塔拉墓园（惨剧灵殿）的所有地区。",10,0,0,1001,1,8,165,0,0,0,0,0,0,0,0,14,1
992,42,"再次踏遍石卫塔","成功探索石卫塔（激战城塞）的所有地区。",10,0,0,1001,1,8,157,0,0,0,0,0,0,0,0,0,1
993,39,"踏遍破舰岛","成功探索破舰岛的所有地区。",10,0,0,1001,1,8,168,0,0,0,0,0,0,0,0,16,1
994,3,"狞雷的弑神者","在拉姆歼殛战中战胜拉姆。",10,0,0,317,1,14,20023,0,0,0,0,0,0,0,0,6,1
995,4,"称霸希尔科斯塔","成功挑战希尔科斯塔。",10,0,0,2724,1,14,30011,0,0,0,0,0,0,0,0,0,1
996,43,"踏遍希尔科斯塔","成功探索希尔科斯塔的所有地区。",10,0,0,1001,1,8,158,0,0,0,0,0,0,0,0,0,1
997,4,"歼灭大王花","在巴哈姆特零式大迷宫入侵之章1中战胜大王花。",10,167,0,2530,1,14,30012,0,0,0,0,0,0,0,0,0,1
998,4,"歼灭美瑠姬奴","在巴哈姆特零式大迷宫入侵之章2中战胜美瑠姬奴。",10,168,0,2530,1,14,30013,0,0,0,0,0,0,0,0,0,1
999,4,"歼灭降世化身","在巴哈姆特零式大迷宫入侵之章3中战胜降世化身。",10,169,0,2530,1,14,30014,0,0,0,0,0,0,0,0,0,1
1000,4,"歼灭白银的凶鸟","在巴哈姆特零式大迷宫入侵之章4中战胜奈尔·神·达纳斯。",10,170,0,2530,1,14,30015,0,0,0,0,0,0,0,0,0,1
1001,35,"艾欧泽亚的守护者","完成任务“艾欧泽亚的守护者”。",20,174,0,26002,1,6,66996,0,0,0,0,0,0,0,0,32,1
1002,38,"热血沸腾的红莲节","完成任务“红莲节与委员长那不得不说的故事”。",10,0,0,27001,1,6,67079,0,0,0,0,0,0,0,0,8,1
1003,38,"重生之花","完成任务“庆祝重生”。",10,0,0,26107,1,6,67082,0,0,0,0,0,0,0,0,9,1
1004,35,"新人邮递员","完成任务“神出鬼没的邮递员”。",10,175,0,26002,1,6,67017,0,0,0,0,0,0,0,0,262,1
1005,35,"解谜超人","完成任务“瓦因博德的谜题”。",10,0,0,26002,1,6,66973,0,0,0,0,0,0,0,0,264,1
1006,21,"分解技工1","成功分解道具50次。",5,0,0,26269,1,1,294,50,0,0,0,0,0,0,0,0,1
1007,21,"分解技工2","成功分解道具200次。",5,0,0,26269,1,1,294,200,0,0,0,0,0,0,0,0,1
1008,21,"分解技工3","成功分解道具500次。",5,0,0,26269,1,1,294,500,0,0,0,0,0,0,0,0,1
1009,21,"分解技工4","成功分解道具1000次。",5,0,0,26269,1,1,294,1000,0,0,0,0,0,0,0,0,1
1010,21,"分解技工5","成功分解道具2000次。",10,0,0,26269,1,1,294,2000,0,0,0,0,0,0,0,0,1
1011,21,"大卸八块","成功分解道具5000次。",10,171,0,26269,1,1,294,5000,0,0,0,0,0,0,0,0,1
1012,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,34,"愿者上钩4","钓上56种钓场之王。",20,0,0,1102,1,1,267,56,0,0,0,0,0,0,0,73,1
1016,34,"愿者上钩5","钓上71种钓场之王。",20,0,0,1102,1,1,267,71,0,0,0,0,0,0,0,74,1
1017,34,"愿者上钩6","钓上81种钓场之王。",20,0,0,1102,1,1,267,81,0,0,0,0,0,0,0,75,1
1018,34,"愿者上钩7","钓上87种钓场之王。",20,0,0,1102,1,1,267,87,0,0,0,0,0,0,0,76,1
1019,10,"秘宝猎人","累计20次成功解读鞣革制的隐藏地图并开启宝箱。",20,173,0,25935,1,1,293,20,0,0,0,0,0,0,0,9,1
1020,11,"陆行鸟训练师","对其他玩家的陆行鸟进行30次训练。",5,0,8571,4003,1,1,287,30,0,0,0,0,0,0,0,81,1
1021,38,"今夕何夕","完成任务“危在旦夕”。",10,0,0,28591,1,6,67080,0,0,0,0,0,0,0,0,10,1
1022,37,"长风空力团1","与鸟人族的“长风空力团”之间的关系程度到达1级“中立”。",5,0,0,62957,1,15,5,1,0,0,0,0,0,0,0,0,1
1023,37,"长风空力团2","与鸟人族的“长风空力团”之间的关系程度到达3级“友好”。",5,0,0,62957,1,15,5,3,0,0,0,0,0,0,0,0,1
1024,37,"长风空力团3","与鸟人族的“长风空力团”之间的关系程度到达5级“尊敬”。",10,0,0,62957,1,15,5,5,0,0,0,0,0,0,0,0,1
1025,37,"长风同志","与鸟人族的“长风空力团”之间的关系程度到达7级“誓约”。",20,176,0,62957,1,15,5,7,0,0,0,0,0,0,0,0,1
1026,37,"六族联盟","完成任务“友谊地久天长”。",20,177,0,1863,1,6,67009,0,0,0,0,0,0,0,0,0,1
1027,38,"大陆马戏大游行","完成任务“带来欢笑的幸运魔咒”。",10,0,0,40712,1,6,65774,0,0,0,0,0,0,0,0,11,1
1028,19,"镇魂之光","获得任意一把“上古武器·镇魂”。",10,0,0,2723,1,1,347,1,0,0,0,0,0,0,0,17,1
1029,35,"寒冰的幻想","完成任务“寒冰的幻想”。",20,183,0,26002,1,6,65625,0,0,0,0,0,0,0,0,33,1
1030,35,"大迷宫的真源","完成任务“真源永存于心”。",20,178,0,26002,1,6,65580,0,0,0,0,0,0,0,0,223,1
1031,35,"挥竿降龙","完成任务“爆钓艾欧泽亚”。",30,179,0,26002,1,6,65782,0,0,0,0,0,0,0,0,261,1
1032,34,"愿者上钩8","钓上94种钓场之王。",20,0,0,1102,1,1,267,94,0,0,0,0,0,0,0,77,1
1033,34,"愿者上钩9","钓上100种钓场之王。",20,180,0,1102,1,1,267,100,0,0,0,0,0,0,0,78,1
1034,34,"愿者上钩10","钓上106种钓场之王。",20,0,8717,1102,1,1,267,106,0,0,0,0,0,0,0,79,1
1035,17,"令人难忘1","累计获得1500次最优队员推荐。",0,0,9317,2802,1,1,244,1500,0,0,0,0,0,0,0,0,1
1036,17,"令人难忘2","累计获得3000次最优队员推荐。",0,0,9353,2802,1,1,244,3000,0,0,0,0,0,0,0,0,1
1037,41,"再次踏遍喀恩埋没圣堂","成功探索喀恩埋没圣堂（苏醒遗迹）的所有地区。",10,0,0,1001,1,8,182,0,0,0,0,0,0,0,0,0,1
1038,39,"再次踏遍沙斯塔夏溶洞","成功探索沙斯塔夏溶洞（逆转要害）的所有地区。",10,0,0,1001,1,8,169,0,0,0,0,0,0,0,0,17,1
1039,42,"踏遍披雪大冰壁","成功探索披雪大冰壁的所有地区。",10,0,0,1001,1,8,174,0,0,0,0,0,0,0,0,0,1
1040,4,"称霸最终大迷宫1","成功挑战巴哈姆特大迷宫真源之章。",5,0,9352,2712,1,1,348,1,0,0,0,0,0,0,0,0,1
1041,4,"称霸最终大迷宫2","累计成功挑战巴哈姆特大迷宫真源之章5次。",10,0,0,2712,1,1,348,5,0,0,0,0,0,0,0,0,1
1042,4,"称霸最终大迷宫3","累计成功挑战巴哈姆特大迷宫真源之章10次。",20,0,0,2712,1,1,348,10,0,0,0,0,0,0,0,0,1
1043,41,"勇闯最终大迷宫1","挑战巴哈姆特大迷宫真源之章，并成功探索第一阶段所有地区。",10,0,0,1001,1,8,175,0,0,0,0,0,0,0,0,0,1
1044,41,"勇闯最终大迷宫2","挑战巴哈姆特大迷宫真源之章，并成功探索第二阶段所有地区。",10,0,0,1001,1,8,176,0,0,0,0,0,0,0,0,0,1
1045,3,"严冰的弑神者","在希瓦歼殛战中战胜希瓦。",10,0,0,317,1,14,20025,0,0,0,0,0,0,0,0,7,1
1046,12,"双剑中的领悟1","将双剑师升到10级。",5,0,0,33801,1,3,29,10,0,0,0,0,0,0,0,101,1
1047,12,"双剑中的领悟2","将双剑师升到20级。",5,0,0,33801,1,3,29,20,0,0,0,0,0,0,0,102,1
1048,12,"双剑中的领悟3","将双剑师升到30级。",5,0,0,33801,1,3,29,30,0,0,0,0,0,0,0,103,1
1049,12,"双剑中的领悟4","将双剑师升到40级。",5,0,0,33801,1,3,29,40,0,0,0,0,0,0,0,104,1
1050,12,"双剑中的领悟5","将双剑师升到50级。",5,0,0,33801,1,3,29,50,0,0,0,0,0,0,0,105,1
1051,1,"专研双剑笔记","完成双剑师讨伐笔记中的所有内容。",20,0,9381,62829,1,7,11,0,0,0,0,0,0,0,0,14,1
1052,35,"东方之忍者","完成任务“师与徒”。",5,0,0,26037,2,6,65770,0,0,0,0,0,0,0,0,421,1
1053,19,"吉光之忍者","完成任务“复苏的上古武器”，获得吉光。",10,182,0,33855,2,6,67115,0,0,0,0,0,0,0,0,9,1
1054,19,"重生的黄道武器","获得任意一把“黄道武器”。",10,0,0,2723,1,1,349,1,0,0,0,0,0,0,0,18,1
1055,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,38,"圣人的追随者","完成任务“你的微笑有如满天星光”。",10,0,0,40720,1,6,65890,0,0,0,0,0,0,0,0,12,1
1057,38,"爱意洋洋","完成任务“喜洋洋的降神节”。",10,0,0,28541,1,6,65823,0,0,0,0,0,0,0,0,13,1
1058,35,"黄道武器再铸者","完成任务“大器晚成”。",10,0,0,2723,1,6,65897,0,0,0,0,0,0,0,0,641,1
1059,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,35,"拨云见日","完成任务“希望之光”。",20,184,0,26002,1,6,66031,0,0,0,0,0,0,0,0,642,1
1061,35,"命运之友","完成任务“随风而逝的结局”。",20,185,0,26002,1,6,66038,0,0,0,0,0,0,0,0,643,1
1062,38,"爱恋的领路人","完成任务“恋人节永远绽放”。",10,186,0,49089,1,6,66083,0,0,0,0,0,0,0,0,14,1
1063,19,"天上麒麟","获得麒麟魔笛。",20,187,0,26039,1,6,65968,0,0,0,0,0,0,0,0,20,1
1064,3,"斩铁剑·返","在奥丁歼灭战中战胜奥丁。",10,188,0,317,1,14,20027,0,0,0,0,0,0,0,0,8,1
1065,3,"皇都铁卫","在皇都伊修加德保卫战中战胜维刹普巨龙。",10,0,0,317,1,14,20028,0,0,0,0,0,0,0,0,11,1
1066,3,"剑之豪者","在无限城的死斗中战胜吉尔伽美什与恩奇都。",10,0,0,317,1,14,20030,0,0,0,0,0,0,0,0,9,1
1067,3,"尊严王的末日","在那布里亚勒斯讨伐战中战胜那布里亚勒斯。",10,0,0,317,1,14,20029,0,0,0,0,0,0,0,0,10,1
1068,4,"称霸暗之世界","成功挑战暗之世界。",20,0,0,2724,1,14,30020,0,0,0,0,0,0,0,0,0,1
1069,43,"踏遍暗之世界","成功探索暗之世界的所有地区。",10,0,0,1001,1,8,184,0,0,0,0,0,0,0,0,0,1
1070,40,"再次踏遍无限城古堡","成功探索无限城古堡（邪念妖地）的所有地区。",10,0,0,1001,1,8,189,0,0,0,0,0,0,0,0,15,1
1071,39,"再次踏遍放浪神古神殿","成功探索放浪神古神殿（武装圣域）的所有地区。",10,0,0,1001,1,8,188,0,0,0,0,0,0,0,0,18,1
1072,43,"踏遍密约之塔","成功探索密约之塔的所有地区。",10,0,0,1001,1,8,201,0,0,0,0,0,0,0,0,0,1
1073,6,"战果辉煌1","在纷争前线中击倒1名敌兵。",5,0,0,2555,1,1,362,1,0,0,0,0,0,0,0,35,1
1074,6,"战果辉煌2","在纷争前线中击倒100名敌兵。",5,0,0,2555,1,1,362,100,0,0,0,0,0,0,0,36,1
1075,6,"战果辉煌3","在纷争前线中击倒500名敌兵。",5,0,0,2555,1,1,362,500,0,0,0,0,0,0,0,37,1
1076,6,"战果辉煌4","在纷争前线中击倒1000名敌兵。",10,189,0,2555,1,1,362,1000,0,0,0,0,0,0,0,38,1
1077,6,"战场的支配者","在纷争前线中击倒5000名敌兵。",20,190,0,2555,1,1,362,5000,0,0,0,0,0,0,0,39,1
1078,19,"能工巧匠的追求","获得任意一把能工巧匠的华光主手工具。",10,191,0,35015,1,1,367,1,0,0,0,0,0,0,0,21,1
1079,19,"大地使者的追求","获得任意一把大地使者的华光主手工具。",10,192,0,38016,1,1,368,1,0,0,0,0,0,0,0,22,1
1080,35,"黄道勇士复活","完成任务“黄道无双”。",20,0,0,26002,1,9,66097,67823,0,0,0,0,0,0,0,644,1
1081,19,"本我觉醒","获得任意一把“黄道武器·本我”。",20,193,0,2723,1,1,350,1,0,0,0,0,0,0,0,19,1
1082,38,"传统人偶重现世间","完成任务“女儿节的父女亲情”。",10,194,0,48411,1,6,66037,0,0,0,0,0,0,0,0,15,1
1083,18,"黄金之梦1","通过游乐场设施获得1000枚金碟币。<br>不包括从金碟币兑换员和卡片兑换员兑换到的数量，也不包括使用金碟卡及完成挑战笔记获得的数量。",5,195,0,26001,1,1,356,1000,0,0,0,0,0,0,0,1,1
1084,18,"黄金之梦2","通过游乐场设施获得10000枚金碟币。<br>不包括从金碟币兑换员和卡片兑换员兑换到的数量，也不包括使用金碟卡及完成挑战笔记获得的数量。",5,0,0,26001,1,1,356,10000,0,0,0,0,0,0,0,2,1
1085,18,"黄金之梦3","通过游乐场设施获得100000枚金碟币。<br>不包括从金碟币兑换员和卡片兑换员兑换到的数量，也不包括使用金碟卡及完成挑战笔记获得的数量。",5,0,0,26001,1,1,356,100000,0,0,0,0,0,0,0,3,1
1086,18,"黄金之梦4","通过游乐场设施获得1000000枚金碟币。<br>不包括从金碟币兑换员和卡片兑换员兑换到的数量，也不包括使用金碟卡及完成挑战笔记获得的数量。",10,0,0,26001,1,1,356,1000000,0,0,0,0,0,0,0,4,1
1087,18,"黄金之梦5","通过游乐场设施获得10000000枚金碟币。<br>不包括从金碟币兑换员和卡片兑换员兑换到的数量，也不包括使用金碟卡及完成挑战笔记获得的数量。",10,0,0,26001,1,1,356,10000000,0,0,0,0,0,0,0,5,1
1088,18,"纸醉金迷","完成“鸟到成功”、“人定胜天”、“算无遗策”、“命运临门3”、“神闪避3”、“仙风道骨”、“奇光异彩”7种成就。",20,196,0,2678,2,2,1099,1110,1114,1117,1120,1124,1128,0,0,6,1
1089,18,"雏鸟展翅","通过配种获得新陆行鸟。",5,197,0,27645,1,1,359,1,0,0,0,0,0,0,0,10,1
1090,18,"血气方刚","获得一只9级或更高级血统的新陆行鸟",5,0,10065,27645,1,1,360,1,0,0,0,0,0,0,0,11,1
1091,18,"练鸟师","培养出一只285羽力以上的竞赛陆行鸟。",5,198,0,27647,1,1,361,1,0,0,0,0,0,0,0,12,1
1092,18,"陆行鸟骑手1","参加陆行鸟竞赛。",5,199,0,27641,1,1,357,1,0,0,0,0,0,0,0,20,1
1093,18,"陆行鸟骑手2","累计参加100次陆行鸟竞赛。",5,0,0,27641,1,1,357,100,0,0,0,0,0,0,0,21,1
1094,18,"陆行鸟骑手3","累计参加300次陆行鸟竞赛。",5,200,0,27641,1,1,357,300,0,0,0,0,0,0,0,22,1
1095,18,"陆行鸟骑手4","累计参加3000次陆行鸟竞赛。",10,201,0,27641,1,1,357,3000,0,0,0,0,0,0,0,23,1
1096,18,"一鸟当先1","在陆行鸟竞赛中取得胜利。",5,0,0,27646,1,1,358,1,0,0,0,0,0,0,0,30,1
1097,18,"一鸟当先2","在陆行鸟竞赛中累计取得10次胜利。",5,0,0,27646,1,1,358,10,0,0,0,0,0,0,0,31,1
1098,18,"一鸟当先3","在陆行鸟竞赛中累计取得50次胜利。",5,0,0,27646,1,1,358,50,0,0,0,0,0,0,0,32,1
1099,18,"鸟到成功","在陆行鸟竞赛中累计取得500次胜利。",10,202,0,27646,1,1,358,500,0,0,0,0,0,0,0,33,1
1100,18,"九宫卡手1","获得九宫幻卡。",5,0,0,27661,1,1,352,1,0,0,0,0,0,0,0,40,1
1101,18,"九宫卡手2","获得30种九宫幻卡。",5,203,0,27661,1,1,352,30,0,0,0,0,0,0,0,41,1
1102,18,"九宫卡手3","获得60种九宫幻卡。",10,204,0,27661,1,1,352,60,0,0,0,0,0,0,0,42,1
1103,18,"街头决斗者1","与非玩家角色进行九宫幻卡对局并取得胜利。",5,0,0,881,1,1,353,1,0,0,0,0,0,0,0,50,1
