Index,0 [USHORT] [0x8],1 [UBYTE] [0x12],2 [UBYTE] [0x13],3 [UBYTE] [0x14],4 [FLOAT] [0x0],5 [USHORT] [0xA],6 [USHORT] [0xC],7 [USHORT] [0xE],8 [USHORT] [0x10],9 [UBYTE] [0x15],10 [INT] [0x4],11 [UBYTE] [0x16],12 [BBOOL] [0x17],13 [BBOOL] [0x17]
848,0,4,0,0,1.2,283,0,0,0,0,0,0,true,true
849,0,4,0,0,1.2,10,0,342,0,0,0,0,true,true
850,0,4,0,0,1.5,198,0,0,0,0,0,0,true,true
851,0,4,0,0,1.0,138,0,0,0,0,0,0,true,true
852,0,4,0,0,1.5,374,0,0,0,0,0,0,true,true
853,0,4,0,0,1.5,282,0,0,0,0,0,0,true,true
854,0,4,0,0,1.5,297,0,0,0,0,0,0,true,true
855,0,4,0,0,2.0,279,0,0,0,0,0,0,true,true
856,0,0,0,0,1.0,0,303,644,0,0,0,0,true,true
857,0,0,0,0,1.0,138,0,0,0,0,0,0,true,true
858,0,0,0,0,1.0,14,0,360,0,0,0,0,true,true
859,0,0,0,0,1.0,6,0,319,0,0,0,0,true,true
860,0,0,0,0,1.0,0,300,644,0,0,0,0,true,true
861,0,4,0,0,1.0,297,0,0,0,0,0,0,true,true
862,0,4,0,0,1.6,148,0,0,0,0,0,0,true,true
863,0,4,0,0,1.0,0,54,391,0,0,0,0,true,true
864,0,4,0,0,1.0,384,0,0,0,0,0,0,true,true
865,0,4,0,0,1.0,0,237,641,0,0,0,0,true,true
866,0,4,0,0,1.0,0,238,642,0,0,0,0,true,true
867,0,4,0,0,1.5,286,0,0,0,0,0,0,true,true
868,0,0,0,0,1.0,0,241,41,0,0,0,0,false,true
869,0,0,0,0,1.0,0,276,42,0,0,0,0,false,true
870,0,0,0,0,1.0,0,277,42,0,0,0,0,false,true
871,0,0,0,0,1.0,0,249,42,0,0,0,0,false,true
872,0,4,0,0,1.0,0,242,542,0,0,0,0,true,true
873,0,0,0,0,1.0,490,0,0,0,2,0,0,true,false
874,0,0,0,0,1.0,0,160,499,0,0,0,0,true,true
875,0,0,0,0,1.0,0,110,489,0,0,0,0,true,true
876,0,0,0,0,1.0,7,0,321,0,0,590258,0,true,true
877,0,4,0,0,3.0,82,0,0,0,0,0,0,true,true
878,0,0,0,0,1.0,0,130,97,0,0,0,0,true,true
879,30177,4,0,0,1.0,0,165,507,0,0,0,0,true,true
880,30177,4,0,0,1.0,0,165,507,0,0,0,0,true,true
881,30177,4,0,0,1.0,0,165,507,0,0,0,0,true,true
882,0,4,0,1,1.0,0,161,500,0,12,0,0,true,true
883,0,0,0,0,1.0,0,163,505,7601,0,0,0,false,true
884,0,4,0,2,4.5,91,0,656,3259,0,0,0,true,true
885,0,4,0,0,0.5,363,0,0,0,0,0,0,true,true
886,0,4,0,0,0.5,104,0,0,0,0,0,0,true,true
887,0,0,0,0,1.0,0,178,85,0,0,0,0,false,true
888,0,0,0,0,1.0,0,171,599,0,0,0,0,false,true
889,0,0,0,0,1.0,0,163,505,7601,0,0,0,false,true
890,0,4,0,0,1.5,89,0,656,0,0,0,0,true,true
891,0,4,0,0,1.0,0,189,178,0,0,0,0,true,true
892,0,4,0,0,0.9,0,190,540,0,0,0,0,true,true
893,0,4,0,0,1.0,0,261,541,0,0,0,0,true,true
894,0,0,0,0,1.0,0,179,85,0,0,0,0,false,true
895,0,0,0,0,1.0,0,180,85,0,0,0,0,false,true
896,0,4,0,0,0.9,0,192,545,0,0,0,0,true,true
897,0,4,0,0,1.0,0,193,544,0,0,0,0,true,true
898,0,4,0,0,1.2,363,0,0,0,0,0,0,true,true
899,0,4,0,0,1.0,216,0,0,0,0,0,0,true,true
900,30172,4,0,0,1.0,0,144,484,0,0,0,0,true,true
901,0,4,0,0,1.0,480,0,0,0,3,0,0,true,true
902,0,4,0,0,1.5,198,0,0,0,0,0,0,true,true
903,0,4,0,0,1.0,198,0,0,0,0,0,0,true,true
904,0,0,0,0,0.9,0,162,504,7612,0,0,0,false,true
905,0,4,0,0,2.0,264,0,0,0,0,0,0,true,true
906,0,4,0,0,1.0,0,186,388,0,0,0,0,true,true
907,0,4,0,0,1.0,0,184,389,0,0,0,0,true,true
908,0,4,0,0,1.0,0,185,387,0,0,0,0,true,true
909,0,0,0,0,1.0,0,172,70,0,0,0,0,false,true
910,0,0,0,0,1.0,0,173,70,0,0,0,0,false,true
911,0,0,0,0,1.0,0,174,70,0,0,0,0,false,true
912,0,0,0,0,1.0,0,175,70,0,0,0,0,false,true
913,0,0,0,0,0.9,0,162,504,7612,0,0,0,false,true
914,0,4,0,0,0.9,0,187,520,0,0,0,0,true,true
915,0,4,0,0,1.0,0,188,521,0,0,0,0,true,true
916,0,4,0,0,1.0,363,0,0,0,0,0,0,true,true
917,0,4,0,0,1.0,216,0,0,0,0,0,0,true,true
918,30172,4,0,0,1.0,0,144,484,0,0,0,0,true,true
919,0,4,0,0,4.5,90,0,656,3259,0,0,0,false,true
920,0,0,0,0,1.0,0,44,472,7613,0,0,0,false,true
921,0,0,0,0,1.0,0,45,473,7602,0,0,0,false,true
922,0,0,0,0,1.0,0,202,96,0,0,0,0,false,true
923,0,0,0,0,1.1,0,118,494,0,0,0,0,false,true
924,0,6,2,0,1.5,4,0,575,0,0,851990,0,true,true
925,0,6,2,0,1.2,4,0,307,0,0,0,0,true,true
926,0,6,2,0,1.2,4,0,308,0,0,0,0,true,true
927,0,6,2,0,1.2,4,0,309,0,0,0,0,true,true
928,0,4,0,0,1.2,363,0,0,0,0,0,0,true,true
929,0,4,0,0,1.0,216,0,0,0,0,0,0,true,true
930,30172,4,0,0,1.0,0,144,484,0,0,0,0,true,true
931,0,4,0,0,1.5,89,0,656,0,0,0,0,true,true
932,0,0,0,0,1.0,8,0,600,0,0,0,0,false,true
933,0,4,0,0,1.0,363,0,0,0,0,0,0,true,true
934,30065,4,0,0,1.0,0,279,579,0,0,0,0,true,true
935,0,4,0,0,1.0,0,237,580,0,0,0,0,true,true
936,0,4,0,0,1.0,10,0,345,0,0,0,0,true,true
937,0,4,0,0,1.0,10,0,342,0,0,0,0,true,true
938,0,0,0,0,1.0,0,280,582,0,0,0,0,false,true
939,0,0,0,0,1.0,0,281,532,0,0,0,0,false,true
940,0,4,0,0,0.9,0,231,581,0,0,0,0,true,true
941,0,4,0,0,1.0,10,0,344,0,0,0,0,true,true
942,0,4,0,0,1.0,79,0,0,0,0,0,0,true,true
943,0,4,0,2,1.1,147,0,0,0,0,0,0,true,true
944,0,4,0,0,2.0,107,0,0,0,0,0,0,true,true
945,0,4,0,0,2.0,100,0,0,0,0,0,0,true,true
946,0,4,0,0,2.0,107,0,0,0,0,0,0,true,true
947,0,5,0,0,2.0,101,0,0,0,0,0,0,true,true
948,0,4,0,6,3.0,292,0,0,0,0,0,0,true,true
949,0,4,0,6,2.0,292,0,0,0,0,0,0,true,true
950,0,4,0,6,1.0,292,0,0,0,0,0,0,true,true
951,0,4,0,6,0.5,292,0,0,0,0,0,0,true,true
952,0,0,0,0,1.0,1,0,444,0,0,0,0,true,true
953,0,0,0,0,1.0,0,264,555,0,0,0,0,false,true
954,0,4,0,0,1.0,0,265,570,0,0,0,0,true,true
955,0,4,0,0,1.0,0,266,398,0,0,0,0,true,true
956,0,4,0,0,1.0,0,249,557,0,0,0,0,true,true
957,0,4,0,0,1.6,148,0,0,0,0,0,0,true,true
958,0,4,0,1,1.0,374,0,0,0,0,0,0,true,true
959,0,4,0,0,0.9,0,217,540,0,0,0,0,true,true
960,0,4,0,0,1.0,0,196,394,0,0,0,0,true,true
961,30173,4,0,0,1.0,0,197,397,0,0,0,0,true,true
962,30174,4,0,0,1.0,0,198,396,0,0,0,0,true,true
963,0,0,0,0,1.0,0,212,13,0,0,0,0,false,true
964,0,0,0,0,1.0,0,213,534,0,0,0,0,false,true
965,0,0,0,0,1.0,0,214,535,0,0,0,0,false,true
966,0,0,0,0,1.0,0,249,530,0,0,0,0,false,true
967,0,7,1,0,1.2,3,0,583,0,0,0,0,true,true
968,0,7,1,0,1.2,3,0,301,0,0,0,0,true,true
969,0,7,1,0,1.2,3,0,302,0,0,0,0,true,true
970,0,7,1,0,1.2,3,0,300,0,0,0,0,true,true
971,0,4,0,0,1.0,79,0,0,0,0,0,0,true,true
972,0,4,0,0,5.0,79,0,0,0,0,0,0,true,true
973,0,4,0,6,2.0,381,0,0,0,0,0,0,true,true
974,0,4,0,0,1.0,384,0,0,0,0,0,0,true,true
975,0,4,0,6,2.0,180,0,0,0,0,0,0,true,true
976,0,4,0,0,1.0,79,0,0,0,0,0,0,true,true
977,0,4,0,0,5.0,79,0,0,0,0,0,0,true,true
978,0,4,0,0,1.0,381,0,0,0,0,0,0,true,true
979,0,4,0,2,1.6,187,0,0,0,0,0,0,true,true
980,514,4,0,0,2.0,100,0,0,0,0,0,0,true,true
981,0,4,0,0,1.0,0,282,386,0,0,0,0,true,true
982,0,4,0,0,1.0,0,282,387,0,0,0,0,true,true
983,0,4,0,0,1.0,0,282,388,0,0,0,0,true,true
984,0,4,0,0,1.0,0,282,389,0,0,0,0,true,true
985,0,4,0,0,1.0,0,283,386,0,0,0,0,true,true
986,0,4,0,0,1.0,0,284,387,0,0,0,0,true,true
987,0,4,0,0,1.0,0,284,388,0,0,0,0,true,true
988,0,4,0,0,1.0,0,283,389,0,0,0,0,true,true
989,0,4,0,0,1.4,230,0,0,0,0,0,0,true,true
990,0,4,0,6,2.0,179,0,0,0,0,0,0,true,true
991,0,4,0,6,1.2,180,0,0,0,0,0,0,true,true
992,0,0,0,0,1.0,0,201,524,0,0,0,0,false,true
993,0,0,0,0,1.2,0,278,577,0,0,0,0,false,true
994,0,4,0,0,1.2,138,0,0,0,0,0,0,true,true
995,0,4,0,0,1.0,160,0,0,0,0,0,0,true,true
996,0,4,0,0,1.5,159,0,0,0,0,0,0,true,true
997,0,0,0,0,1.0,0,201,524,0,0,0,0,false,true
998,0,4,0,0,1.5,160,0,0,0,0,0,0,true,true
999,0,0,0,0,1.0,0,201,524,0,0,0,0,false,true
1000,0,4,0,0,1.0,0,51,388,0,0,0,0,true,true
1001,0,4,0,0,1.0,0,51,388,0,0,0,0,true,true
1002,0,4,0,0,1.2,0,278,578,0,0,0,0,false,true
1003,0,4,0,0,1.2,0,200,523,0,0,0,0,false,true
1004,0,4,0,0,1.5,17,0,416,0,0,851992,0,true,true
1005,0,0,0,0,1.0,0,217,535,0,0,0,0,true,true
1006,0,4,0,0,1.0,0,51,460,0,0,0,0,true,true
1007,0,4,0,0,1.0,160,0,0,0,0,0,0,true,true
1008,0,0,0,0,1.0,407,0,0,0,0,0,0,true,true
1009,0,0,0,0,1.0,408,0,0,0,0,0,0,true,true
1010,0,4,0,0,1.0,0,0,0,0,0,0,0,true,true
1011,0,0,0,0,1.0,412,0,0,0,0,0,0,true,true
1012,0,0,0,0,1.0,409,0,0,0,0,0,0,true,true
1013,0,0,0,0,0.4,415,0,0,0,0,0,0,true,true
1014,0,0,0,0,0.35,416,0,0,0,0,0,0,true,true
1015,0,0,0,0,0.4,417,0,0,0,0,0,0,true,true
1016,0,4,0,0,2.0,214,0,0,0,0,0,0,true,true
1017,0,0,0,0,1.0,0,203,525,0,0,0,0,false,true
1018,0,0,0,0,1.0,0,204,526,0,0,0,0,false,true
1019,0,0,0,0,1.0,0,205,527,0,0,0,0,false,true
1020,0,4,0,0,1.1,0,36,379,0,0,0,0,true,true
1021,0,4,0,0,1.0,0,38,381,0,0,0,0,true,true
1022,0,4,0,0,1.0,0,41,384,0,0,0,0,true,true
1023,0,4,0,0,1.0,0,134,383,0,0,0,0,true,true
1024,0,0,0,0,1.0,0,206,528,0,0,0,0,false,true
1025,0,0,0,0,1.0,0,207,529,0,0,0,0,false,true
1026,0,0,0,0,1.0,0,208,530,0,0,0,0,false,true
1027,0,4,0,0,1.0,390,0,0,0,2,0,0,true,false
1028,0,4,0,0,1.0,391,0,0,0,2,0,0,true,false
1029,0,0,0,0,1.0,395,0,0,0,2,0,0,false,false
1030,0,0,0,0,1.0,0,209,531,0,0,0,0,false,true
1031,0,0,0,0,1.0,0,210,532,0,0,0,0,false,true
1032,0,0,0,0,1.0,0,211,533,0,0,0,0,false,true
1033,0,4,0,0,1.0,0,49,386,0,0,0,0,true,true
1034,0,4,0,0,1.0,0,50,387,0,0,0,0,true,true
1035,0,4,0,0,1.0,0,51,388,0,0,0,0,true,true
1036,0,4,0,0,1.0,0,52,389,0,0,0,0,true,true
1037,0,4,0,0,2.0,98,0,0,0,0,0,0,true,true
1038,0,4,0,0,1.5,279,0,0,0,0,0,0,true,true
1039,0,4,0,0,1.0,355,0,0,0,0,0,0,true,true
1040,0,4,0,0,4.0,270,0,0,0,0,0,0,true,true
1041,0,4,0,0,1.2,31,0,0,0,0,0,0,true,true
1042,0,4,0,0,1.0,34,0,0,3253,0,0,0,true,true
1043,0,4,0,0,1.0,360,0,0,0,0,0,0,true,true
1044,0,4,0,0,1.0,362,0,0,0,0,0,0,true,true
1045,0,4,0,0,1.0,179,0,0,0,0,0,0,true,true
1046,0,4,0,0,1.0,180,0,0,0,0,0,0,true,true
1047,0,4,0,0,1.0,136,0,0,0,0,0,0,true,true
1048,0,4,0,0,1.2,152,0,0,0,0,0,0,true,true
1049,0,4,0,0,1.0,356,0,0,0,0,0,0,true,true
1050,0,4,0,0,1.0,156,0,0,0,0,0,0,true,true
1051,0,4,0,0,1.5,65,0,0,0,0,0,0,true,true
1052,0,4,0,6,1.5,198,0,0,3287,0,0,0,true,true
1053,0,4,0,6,2.5,201,0,0,3288,0,0,0,true,true
1054,0,4,0,0,1.5,202,0,0,0,0,0,0,true,true
1055,0,4,0,0,1.5,203,0,0,0,0,0,0,true,true
1056,0,4,0,0,1.5,204,0,0,0,0,0,0,true,true
1057,0,4,0,0,1.5,205,0,0,0,0,0,0,true,true
1058,0,4,0,0,1.5,206,0,0,0,0,0,0,true,true
1059,0,4,0,0,1.2,75,0,0,0,0,0,0,true,true
1060,875,5,0,0,1.0,0,217,41,0,0,0,0,true,true
1061,0,4,0,0,2.0,265,0,0,0,0,0,0,true,true
1062,0,4,0,0,2.0,264,0,0,0,0,0,0,true,true
1063,0,4,0,0,2.0,56,0,0,0,0,0,0,true,true
1064,0,4,0,0,2.5,392,0,0,0,0,0,0,true,true
1065,0,4,0,0,1.2,164,0,0,0,0,0,0,true,true
1066,0,4,0,0,0.8,164,0,0,0,0,0,0,true,true
1067,0,4,0,0,1.0,0,49,588,0,0,0,0,true,true
1068,0,4,0,0,1.0,0,282,588,0,0,0,0,true,true
1069,0,4,0,0,1.0,0,283,588,0,0,0,0,true,true
1070,0,4,0,0,2.0,50,0,0,0,0,0,0,true,true
1071,0,4,0,0,2.4,51,0,0,0,0,0,0,true,true
1072,0,4,0,0,1.0,356,0,0,0,0,0,0,true,true
1073,0,4,0,0,1.5,39,0,0,0,0,0,0,true,true
1074,0,4,0,0,1.0,292,0,0,0,0,0,0,true,true
1075,0,4,0,0,1.5,17,0,416,0,0,0,0,true,true
1076,0,0,0,0,1.0,6,0,591,0,0,0,0,true,true
1077,0,0,0,0,1.0,0,181,85,0,0,0,0,true,true
1078,0,4,0,0,1.0,0,194,386,0,0,0,0,true,true
1079,0,4,0,0,1.0,0,195,387,0,0,0,0,true,true
1080,0,4,0,0,1.0,0,195,388,0,0,0,0,true,true
1081,0,4,0,0,1.0,0,194,389,0,0,0,0,true,true
1082,0,0,0,0,1.0,0,258,554,0,0,0,0,true,true
1083,0,0,0,0,1.0,0,255,551,0,0,0,0,true,true
1084,0,0,0,0,1.0,0,256,552,0,0,0,0,true,true
1085,0,0,0,0,1.0,0,257,553,0,0,0,0,true,true
1086,0,8,0,0,1.5,5,0,314,0,0,0,0,true,true
1087,0,4,0,0,1.5,164,0,0,0,0,0,0,true,true
1088,0,4,0,0,1.2,6,0,319,0,0,0,0,true,true
1089,0,4,0,0,1.1,0,13,373,0,0,0,0,true,true
1090,0,4,0,0,1.1,0,299,374,0,0,0,0,true,true
1091,0,4,0,0,1.1,0,15,374,0,0,0,0,true,true
1092,0,4,0,0,1.5,17,0,416,0,0,0,0,true,true
1093,0,4,0,0,2.0,101,0,0,0,0,0,0,true,true
1094,0,4,0,0,1.2,7,0,326,0,0,0,0,true,true
1095,0,7,1,0,1.2,3,0,303,0,0,0,0,true,true
1096,0,4,0,0,1.5,181,0,0,0,0,0,0,true,true
1097,0,4,0,0,1.1,0,67,405,0,0,0,0,true,true
1098,0,4,0,0,1.1,0,299,405,0,0,0,0,true,true
1099,0,4,0,0,1.0,0,67,405,0,0,0,0,true,true
1100,0,4,0,0,1.0,0,67,643,0,0,0,0,true,true
1101,0,4,0,0,2.0,25,0,0,0,0,0,0,true,true
1102,0,4,0,0,1.5,160,0,0,0,0,0,0,true,true
1103,0,4,0,0,1.5,198,0,0,0,0,0,0,true,true
1104,0,4,0,0,1.1,0,22,412,0,0,0,0,true,true
1105,0,4,0,0,1.0,0,2,389,0,0,0,0,true,true
1106,0,4,0,0,1.2,44,0,0,0,0,0,0,true,true
1107,0,4,0,0,1.2,32,0,0,0,0,0,0,true,true
1108,0,4,0,0,1.0,104,0,0,0,0,0,0,true,true
1109,0,4,0,0,1.0,34,0,0,0,0,0,0,true,true
1110,0,4,0,0,1.0,0,124,376,0,0,0,0,true,true
1111,0,4,0,0,1.1,0,155,493,0,0,0,0,true,true
1112,0,4,0,0,1.2,183,0,0,0,0,0,0,true,true
1113,0,4,0,0,1.2,184,0,0,0,0,0,0,true,true
1114,0,4,0,0,1.0,0,217,542,0,0,0,0,true,true
1115,0,4,0,0,1.0,0,214,540,0,0,0,0,true,true
1116,0,0,0,0,1.0,0,238,4,0,0,0,0,true,true
1117,0,0,0,0,1.0,0,222,20,0,0,0,0,true,true
1118,0,0,0,0,1.0,0,250,12,0,0,0,0,true,true
1119,0,4,0,0,1.0,0,49,386,0,0,0,0,true,true
1120,0,4,0,0,1.0,0,2,387,0,0,0,0,true,true
1121,0,4,0,0,2.5,57,0,0,0,0,0,0,true,true
1122,0,4,0,0,1.2,136,0,0,0,0,0,0,true,true
1123,0,4,0,0,1.5,198,0,0,0,0,0,0,true,true
1124,0,0,0,0,1.0,480,0,0,0,0,0,0,true,true
1125,0,0,0,0,1.0,480,0,0,0,0,0,0,true,true
1126,0,4,0,0,1.0,145,0,0,0,0,0,0,true,true
1127,0,4,0,0,1.0,292,0,0,0,0,0,0,true,true
1128,0,4,0,0,1.3,19,0,431,0,0,0,0,true,true
1129,0,4,0,0,1.5,133,0,0,0,0,0,0,true,true
1130,0,4,0,0,1.0,381,0,0,0,0,0,0,true,true
1131,0,0,0,0,1.0,0,213,42,0,0,0,0,true,true
1132,0,0,0,0,1.0,0,215,26,0,0,0,0,true,true
1133,0,0,0,0,1.0,0,217,42,0,0,0,0,true,true
1134,0,0,0,0,1.0,0,219,537,0,0,0,0,true,true
1135,0,0,0,0,1.0,0,221,56,0,0,0,0,true,true
1136,0,0,0,0,1.0,0,223,42,0,0,0,0,true,true
1137,0,0,0,0,1.0,0,225,26,0,0,0,0,true,true
1138,0,0,0,0,1.0,0,227,56,0,0,0,0,true,true
1139,0,0,0,0,1.0,0,249,537,0,0,0,0,true,true
1140,0,0,0,0,1.0,0,251,42,0,0,0,0,true,true
1141,0,0,0,0,1.0,0,245,26,0,0,0,0,true,true
1142,0,0,0,0,1.0,0,247,537,0,0,0,0,true,true
1143,0,0,0,0,1.0,0,231,537,0,0,0,0,true,true
1144,0,0,0,0,1.0,0,235,56,0,0,0,0,true,true
1145,0,0,0,0,1.0,0,241,537,0,0,0,0,true,true
1146,0,0,0,0,1.0,0,243,26,0,0,0,0,true,true
1147,0,0,0,0,1.0,0,237,26,0,0,0,0,true,true
1148,0,0,0,0,1.0,0,239,56,0,0,0,0,true,true
1149,0,0,0,0,1.0,0,149,95,0,0,0,0,true,true
1150,0,0,0,0,1.0,0,214,97,0,0,0,0,true,true
1151,0,0,0,0,1.0,0,221,97,0,0,0,0,true,true
1152,0,0,0,0,1.0,0,237,70,0,0,0,0,true,true
1153,0,0,0,0,1.0,0,213,70,0,0,0,0,true,true
1154,0,0,0,0,1.0,0,237,4,0,0,0,0,true,true
1155,0,0,0,0,1.0,0,231,4,0,0,0,0,true,true
1156,0,0,0,0,1.0,0,251,86,0,0,0,0,true,true
1157,0,0,0,0,1.0,0,217,86,0,0,0,0,true,true
1158,0,0,0,0,1.0,0,219,86,0,0,0,0,true,true
1159,0,0,0,0,1.0,0,241,86,0,0,0,0,true,true
1160,0,0,0,0,1.0,0,249,87,0,0,0,0,true,true
1161,0,0,0,0,1.0,0,245,535,0,0,0,0,true,true
1162,0,0,0,0,1.0,0,217,535,0,0,0,0,true,true
1163,0,0,0,0,1.0,0,219,534,0,0,0,0,true,true
1164,0,0,0,0,1.0,0,213,539,0,0,0,0,true,true
1165,0,0,0,0,1.0,0,216,44,0,0,0,0,true,true
1166,0,0,0,0,1.0,0,218,26,0,0,0,0,true,true
1167,0,0,0,0,1.0,0,220,58,0,0,0,0,true,true
1168,0,0,0,0,1.0,0,222,44,0,0,0,0,true,true
1169,0,0,0,0,1.0,0,224,58,0,0,0,0,true,true
1170,0,0,0,0,1.0,0,226,539,0,0,0,0,true,true
1171,0,0,0,0,1.0,0,228,26,0,0,0,0,true,true
1172,0,0,0,0,1.0,0,250,44,0,0,0,0,true,true
1173,0,0,0,0,1.0,0,252,58,0,0,0,0,true,true
1174,0,0,0,0,1.0,0,246,539,0,0,0,0,true,true
1175,0,0,0,0,1.0,0,248,26,0,0,0,0,true,true
1176,0,0,0,0,1.0,0,232,44,0,0,0,0,true,true
1177,0,0,0,0,1.0,0,236,539,0,0,0,0,true,true
1178,0,0,0,0,1.0,0,242,26,0,0,0,0,true,true
1179,0,0,0,0,1.0,0,244,539,0,0,0,0,true,true
1180,0,0,0,0,1.0,0,238,44,0,0,0,0,true,true
1181,0,0,0,0,1.0,0,240,26,0,0,0,0,true,true
1182,0,0,0,0,1.0,0,213,95,0,0,0,0,true,true
1183,0,0,0,0,1.0,0,215,95,0,0,0,0,true,true
1184,0,0,0,0,1.0,0,222,95,0,0,0,0,true,true
1185,0,0,0,0,1.0,0,224,95,0,0,0,0,true,true
1186,0,0,0,0,1.0,0,236,95,0,0,0,0,true,true
1187,0,0,0,0,1.0,0,214,97,0,0,0,0,true,true
1188,0,0,0,0,1.0,0,130,97,0,0,0,0,true,true
1189,0,0,0,0,1.0,0,236,97,0,0,0,0,true,true
1190,0,0,0,0,1.0,0,238,70,0,0,0,0,true,true
1191,0,0,0,0,1.0,0,240,70,0,0,0,0,true,true
1192,0,0,0,0,1.0,0,213,70,0,0,0,0,true,true
1193,0,0,0,0,1.0,0,216,70,0,0,0,0,true,true
1194,0,0,0,0,1.0,0,232,70,0,0,0,0,true,true
1195,0,0,0,0,1.0,0,238,4,0,0,0,0,true,true
1196,0,0,0,0,1.0,0,240,4,0,0,0,0,true,true
1197,0,0,0,0,1.0,0,232,4,0,0,0,0,true,true
1198,0,0,0,0,1.0,0,250,86,0,0,0,0,true,true
1199,0,0,0,0,1.0,0,252,86,0,0,0,0,true,true
1200,0,0,0,0,1.0,0,218,86,0,0,0,0,true,true
1201,0,0,0,0,1.0,0,220,86,0,0,0,0,true,true
1202,0,0,0,0,1.0,0,241,86,0,0,0,0,true,true
1203,0,0,0,0,1.0,0,244,86,0,0,0,0,true,true
1204,0,0,0,0,1.0,0,250,87,0,0,0,0,true,true
1205,0,0,0,0,1.0,0,252,87,0,0,0,0,true,true
1206,0,0,0,0,1.0,0,250,535,0,0,0,0,true,true
1207,0,0,0,0,1.0,0,252,535,0,0,0,0,true,true
1208,0,0,0,0,1.0,0,218,535,0,0,0,0,true,true
1209,0,0,0,0,1.0,0,220,534,0,0,0,0,true,true
1210,0,0,0,0,1.0,0,213,54,0,0,0,0,true,true
1211,0,0,0,0,1.0,0,215,54,0,0,0,0,true,true
1212,0,0,0,0,1.0,0,213,68,0,0,0,0,true,true
1213,0,0,0,0,1.0,0,215,68,0,0,0,0,true,true
1214,0,0,0,0,1.0,0,213,36,0,0,0,0,true,true
1215,0,0,0,0,1.0,0,215,36,0,0,0,0,true,true
1216,0,0,0,0,1.0,0,213,116,0,0,0,0,true,true
1217,0,0,0,0,1.0,0,215,116,0,0,0,0,true,true
1218,0,0,0,0,1.0,0,213,123,0,0,0,0,true,true
1219,0,0,0,0,1.0,0,215,123,0,0,0,0,true,true
1220,0,0,0,0,1.0,0,213,135,0,0,0,0,true,true
1221,0,0,0,0,1.0,0,215,135,0,0,0,0,true,true
1222,0,4,0,0,1.0,138,0,0,0,0,0,0,true,true
1223,0,4,0,0,3.0,148,0,0,3144,0,0,0,true,true
1224,30146,4,0,0,3.0,160,0,0,3316,0,0,0,true,true
1225,0,4,0,0,5.0,280,0,0,3302,0,0,0,true,true
1226,0,4,0,0,1.0,0,49,550,0,0,0,0,true,true
1227,0,4,0,0,1.0,0,2,549,0,0,0,0,true,true
1228,0,4,0,0,1.0,0,214,548,0,0,0,0,true,true
1229,0,8,0,0,2.0,5,0,313,3320,0,0,0,true,true
1230,0,4,0,0,3.0,160,0,0,3316,0,0,0,true,true
1231,0,4,0,0,2.0,14,0,360,3314,0,0,0,true,true
1232,0,4,0,0,3.0,173,0,0,3280,0,0,0,true,true
1233,0,4,0,0,3.0,148,0,0,3144,0,0,0,true,true
1234,0,4,0,0,5.0,49,0,0,3267,0,0,0,true,true
1235,0,4,0,0,2.0,6,0,319,3319,0,0,0,true,true
1236,0,4,0,0,10.0,79,0,0,3313,0,0,0,true,true
1237,0,4,0,0,3.0,356,0,0,3312,0,0,0,true,true
1238,0,7,1,0,1.2,3,0,303,0,0,852099,0,true,true
1239,0,4,0,0,1.5,63,0,0,0,0,851999,0,true,true
1240,0,4,0,0,1.0,0,213,542,0,0,852092,0,true,true
1241,0,4,0,0,1.0,0,225,543,0,0,852090,0,true,true
1242,0,4,0,0,1.0,0,217,540,0,0,852091,0,true,true
1243,0,4,0,0,1.0,0,261,541,0,0,852084,0,true,true
1244,0,7,1,0,1.2,3,0,302,0,0,852097,0,true,true
1245,0,4,0,0,1.0,0,225,563,0,0,852081,0,true,true
1246,0,4,0,0,1.0,0,269,561,0,0,852082,0,true,true
1247,0,0,0,0,1.0,0,176,70,0,0,0,0,true,true
1248,0,0,0,0,1.0,0,177,70,0,0,0,0,true,true
1249,0,0,0,0,1.0,0,183,70,0,0,0,0,true,true
1250,0,4,0,0,0.9,0,249,540,0,0,0,0,true,true
1251,0,4,0,0,0.9,0,214,542,0,0,0,0,true,true
1252,0,4,0,0,0.9,0,241,178,0,0,0,0,true,true
1253,0,4,0,0,0.9,0,213,543,0,0,0,0,true,true
1254,0,4,0,0,0.9,0,217,541,0,0,0,0,true,true
1255,0,4,0,0,0.9,0,250,544,0,0,0,0,true,true
1256,0,0,0,0,1.0,0,182,85,0,0,0,0,true,true
1257,0,5,0,0,1.5,173,0,0,0,0,0,0,true,true
1258,0,4,0,0,0.5,126,0,0,0,0,0,0,true,true
1259,0,4,0,0,1.0,359,0,0,0,0,0,0,true,true
1260,0,4,0,0,1.0,0,238,547,0,0,0,0,true,true
1261,0,4,0,0,1.0,0,232,547,0,0,0,0,true,true
1262,0,4,0,0,2.0,264,0,0,0,0,0,0,true,true
1263,0,4,0,0,2.0,268,0,0,0,0,0,0,true,true
1264,0,4,0,0,1.0,0,58,395,0,0,0,0,true,true
1265,0,4,0,0,1.2,156,0,0,0,0,0,0,true,true
1266,0,4,0,0,2.0,82,0,0,0,0,0,0,true,true
1267,0,4,0,0,3.0,126,0,0,3273,0,0,0,true,true
1268,0,4,0,0,4.0,142,0,0,3254,0,0,0,true,true
