Index,0 [UBYTE] [0x12],1 [UBYTE] [0x13],2 [UBYTE] [0x14],3 [UBYTE] [0x15],4 [INT] [0x8],5 [SHORT] [0x10],6 [USHORT] [0xC],7 [UBYTE] [0x16],8 [UBYTE] [0x17],9 [UINT] [0x0],10 [UBYTE] [0x18],11 [UBYTE] [0x19],12 [UBYTE] [0x1A],13 [UINT] [0x4],14 [USHORT] [0xE]
30806,0,1,1,0,524288,17,1,0,27,0,0,46,0,0,0
30807,0,0,1,0,0,0,2,0,23,0,0,17,4,0,0
30808,0,1,1,0,0,1,1,0,27,15,25,51,0,-2057175040,0
30809,0,0,1,0,0,0,2,0,23,0,0,17,4,0,0
30810,0,0,1,0,65535,0,65535,0,17,0,0,0,0,0,0
30811,0,1,1,0,0,0,0,0,25,0,0,0,0,0,0
30812,0,0,1,0,0,0,1,0,23,0,0,0,0,0,0
30813,0,0,1,0,0,0,3,0,23,0,0,46,0,65536,0
30814,0,0,0,0,0,0,784,0,1,0,0,0,0,0,0
30815,0,0,0,0,0,0,784,0,1,0,0,0,0,0,0
30816,0,0,0,0,65536,3,3,0,18,0,18,1,0,262144,3194
30817,0,0,0,0,65536,3,3,0,18,0,18,1,0,262144,3195
30818,0,0,1,0,0,0,4,0,23,0,0,46,0,65536,0
30819,0,0,1,0,0,0,4,0,23,0,0,46,0,65536,0
30820,0,0,1,0,96,0,63430,0,28,0,0,0,0,0,0
30821,0,0,1,0,65536,3,3,0,18,0,18,1,0,262144,3168
30822,0,0,0,0,65536,3,3,0,18,0,18,1,0,262144,3169
30823,0,0,0,0,65536,3,3,0,18,0,18,1,0,262144,3177
30824,0,0,0,0,65536,3,3,0,18,0,18,1,0,262144,3178
30825,0,0,0,0,65536,3,3,0,18,0,18,1,0,262144,3179
30826,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0
30827,0,0,0,0,0,0,5,0,18,0,18,1,0,262144,3165
30828,0,0,0,0,0,0,5,0,18,0,18,1,0,262144,3166
30829,0,0,0,0,0,0,5,0,18,0,18,1,0,262144,3167
30830,0,0,1,0,0,0,2,0,23,0,0,46,0,65536,0
30831,0,0,1,0,0,0,2,0,23,0,0,46,0,65536,0
30832,0,0,1,0,65536,3,3,0,18,0,18,1,0,458752,3335
30833,0,0,1,0,97,0,33362,0,28,0,0,0,0,0,0
30834,0,0,1,0,97,0,33363,0,28,0,0,0,0,0,0
30835,0,0,1,0,97,0,33666,0,28,0,0,0,0,0,0
30836,0,0,1,0,97,0,33667,0,28,0,0,0,0,0,0
30837,0,0,1,0,97,0,33668,0,28,0,0,0,0,0,0
30838,0,0,1,0,97,0,33669,0,28,0,0,0,0,0,0
30839,0,0,1,0,3276800,0,2,0,23,0,18,1,0,1966080,0
30840,0,1,1,0,524288,0,1,0,27,0,0,19,0,458752,0
30841,0,1,1,0,524288,0,1,0,27,0,0,19,0,458752,0
30842,0,0,1,0,0,0,1,0,23,0,0,0,0,0,0
30843,0,0,1,0,0,0,4,0,23,0,0,26,0,196608,0
30844,0,1,1,0,0,1,0,0,25,15,25,51,0,-2056650752,0
30845,0,0,0,0,0,0,784,0,1,0,0,0,0,0,0
30846,0,1,1,0,524288,0,1,0,27,0,0,19,0,458752,0
30847,0,1,1,0,0,0,0,0,25,0,0,46,0,0,0
30848,0,1,1,0,0,0,0,0,25,0,0,46,0,0,0
30849,0,0,1,0,0,0,0,2,9,15,25,51,0,-2026962944,0
30850,0,1,1,0,0,1,1,0,27,15,25,51,0,-2026766336,0
30851,0,0,1,0,0,0,4201,0,1,0,0,0,0,0,0
30852,0,0,0,0,0,0,784,0,1,0,0,0,0,0,0
30853,0,0,0,0,0,0,785,0,1,0,0,0,0,0,0
30854,0,0,0,0,0,0,854,0,1,0,0,0,0,0,0
30855,0,1,1,0,6553600,0,1,0,27,0,0,46,0,65536,0
30856,0,1,1,0,0,1,1,0,27,15,25,51,0,-2026700800,0
30857,0,0,1,0,0,0,1032,0,1,0,0,0,0,0,0
30858,0,0,1,0,0,0,4193,0,1,0,0,0,0,0,0
30859,0,0,1,0,65535,0,65506,0,32,0,0,0,0,0,0
30860,0,0,1,0,0,0,849,0,1,0,0,0,0,0,0
30861,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0
30862,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0
30863,0,0,1,0,0,0,611,0,26,0,0,0,0,0,0
30864,0,0,1,0,0,0,0,0,32,0,0,0,0,0,0
30865,0,0,1,0,0,0,4215,0,1,0,0,0,0,0,0
30866,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0
30867,0,0,1,0,-2006908928,0,0,2,9,0,23,3,0,2293775,0
30868,255,226,1,0,65535,0,65491,0,32,0,0,0,0,0,0
30869,0,2,1,0,0,0,0,0,16,0,0,0,0,0,0
30870,0,0,1,0,0,0,0,2,8,15,25,51,0,2055340032,0
30871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30872,0,0,1,0,0,0,0,0,22,0,18,2,0,327680,0
30873,0,0,1,0,0,0,0,2,9,0,23,3,0,2293760,0
30874,0,0,1,0,0,0,0,0,25,0,18,2,0,393216,0
30875,0,10,1,0,0,0,5,0,14,0,18,2,0,983040,0
30876,0,1,1,0,0,1,0,0,25,15,25,51,0,-1977745408,0
30877,0,1,1,0,0,0,0,0,25,0,0,46,0,0,0
30878,0,1,1,0,0,0,0,0,25,0,0,46,0,0,0
30879,0,0,1,0,0,0,0,0,30,0,0,46,0,0,0
30880,0,10,1,0,105,0,36155,0,19,0,0,0,0,0,0
30881,255,236,1,0,0,0,0,0,32,0,0,0,0,0,0
30882,0,10,1,0,105,0,37212,0,19,0,0,0,0,0,0
30883,0,52,1,0,105,0,37431,0,19,0,0,0,0,0,0
30884,0,52,1,0,105,0,37434,0,19,0,0,0,0,0,0
30885,0,0,1,0,262144,0,2,0,23,0,23,5,0,2949120,0
30886,0,0,1,0,0,0,736,0,2,0,0,0,0,0,0
30887,0,0,1,0,0,0,4199,0,1,0,0,0,0,0,0
30888,0,0,1,0,0,0,1035,0,1,0,0,0,0,0,0
30889,0,0,1,0,6553600,0,0,2,9,0,18,1,0,262144,0
30890,0,0,1,0,0,0,1,0,23,0,0,0,0,0,0
30891,0,0,1,0,0,0,45,0,32,0,0,0,0,0,0
30892,0,0,1,0,0,0,0,2,9,0,23,3,0,5898240,0
30893,0,0,1,0,0,0,4,0,23,0,0,46,0,65536,0
30894,0,0,1,0,0,0,2,0,23,65536,0,46,0,65536,0
30895,0,0,1,0,0,0,2,0,23,65536,0,46,0,65536,0
30896,0,0,1,0,0,0,2,0,23,65536,0,46,0,65536,0
30897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30901,0,0,1,0,0,0,4,0,23,0,0,46,0,65536,0
30902,0,0,1,0,0,0,924,0,1,0,0,0,0,0,0
30903,0,0,1,0,0,0,605,0,26,0,0,0,0,0,0
30904,0,0,1,0,0,0,4,0,23,0,0,46,0,65536,0
30905,0,0,1,0,0,0,2,0,23,0,2,1,0,327680,0
30906,0,0,1,0,0,0,2,0,23,0,5,0,0,0,0
30907,0,0,1,0,0,0,985,0,1,0,0,0,0,0,0
30908,0,0,1,0,0,0,8,0,23,0,0,26,0,655360,0
30909,0,0,1,0,1310720,0,2,0,23,0,0,46,0,0,0
30910,0,0,1,0,1310720,0,2,0,23,0,0,46,0,0,0
30911,0,1,1,0,0,1,1,0,27,15,25,51,0,-1897725952,0
30912,0,0,1,0,0,0,271,0,1,0,0,0,0,0,0
30913,0,0,1,0,0,0,691,0,21,0,0,0,0,0,0
30914,0,0,1,0,0,0,0,0,9,0,23,3,0,5898240,0
30915,0,0,1,0,0,0,2,0,23,0,0,46,0,65536,0
30916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30917,3,232,1,0,0,0,500,0,27,0,0,0,0,0,0
30918,0,0,1,0,0,0,4199,0,1,0,0,0,0,0,0
30919,0,0,1,0,0,0,787,0,1,0,0,0,0,0,0
30920,0,0,1,0,0,0,1086,0,1,0,0,0,0,0,0
30921,0,0,1,0,0,0,919,0,1,0,0,0,0,0,0
30922,0,0,1,0,0,0,785,0,1,0,0,0,0,0,0
30923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30926,0,0,1,0,0,0,785,0,1,0,0,0,0,0,0
30927,0,0,1,0,0,0,798,0,1,0,0,0,0,0,0
30928,0,0,1,0,0,0,4199,0,1,0,0,0,0,0,0
30929,0,0,1,0,0,0,808,0,1,0,0,0,0,0,0
30930,0,0,1,0,0,0,4193,0,1,0,0,0,0,0,0
30931,0,0,1,0,0,0,981,0,1,0,0,0,0,0,0
30932,0,0,1,0,0,0,4199,0,1,0,0,0,0,0,0
30933,0,0,1,0,0,0,4200,0,1,0,0,0,0,0,0
30934,0,0,1,0,0,0,4309,0,1,0,0,0,0,0,0
30935,0,0,1,0,0,0,4310,0,1,0,0,0,0,0,0
30936,0,0,1,0,0,0,824,0,1,0,0,0,0,0,0
30937,0,0,1,0,0,0,4201,0,1,0,0,0,0,0,0
30938,0,0,1,0,0,0,808,0,1,0,0,0,0,0,0
30939,0,0,1,0,0,0,845,0,1,0,0,0,0,0,0
30940,0,0,1,0,0,0,0,2,8,0,15,0,0,0,0
30941,0,0,1,0,0,0,2,0,23,0,0,0,0,0,0
30942,0,0,1,0,0,0,787,0,1,0,0,0,0,0,0
30943,0,0,1,0,0,0,0,2,8,0,15,0,0,0,0
30944,0,0,1,0,0,0,4194,0,2,0,0,25,0,65536,0
30945,0,0,1,0,0,0,0,0,30,0,0,46,0,0,0
30946,0,30,1,0,0,0,15,0,14,0,0,0,0,0,0
30947,0,0,1,0,0,0,0,0,30,0,0,46,0,0,0
30948,0,0,1,0,0,0,0,0,30,0,0,46,0,0,0
30949,0,0,1,0,0,0,812,0,1,0,0,0,0,0,0
30950,0,0,1,0,0,0,812,0,1,0,0,0,0,0,0
30951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30952,0,0,1,0,0,0,2,0,23,0,0,0,0,0,0
30953,0,0,1,0,0,0,2,0,23,0,0,0,0,0,0
30954,0,0,1,0,0,0,2,0,23,0,0,0,0,0,0
30955,0,0,1,0,65536,3,3,0,18,0,18,1,0,327680,1
30956,0,0,1,0,0,0,2,0,23,0,5,0,0,0,0
30957,0,0,1,0,0,0,0,0,9,0,20,3,0,5898240,0
30958,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0
30959,0,0,1,0,0,0,845,0,1,0,0,0,0,0,0
30960,0,0,1,0,0,0,111,0,1,0,0,0,0,0,0
30961,0,0,1,0,0,0,695,0,21,0,0,0,0,0,0
30962,0,0,1,0,0,0,709,0,21,0,0,0,0,0,0
30963,0,0,1,0,0,0,697,0,21,0,0,0,0,0,0
30964,0,1,1,0,0,0,1,0,27,0,2,1,0,524288,0
30965,0,0,1,0,5898240,0,0,2,9,0,18,1,0,655360,0
30966,0,15,1,0,0,0,10,0,14,0,0,0,0,0,0
30967,13,172,1,0,0,0,3500,0,27,0,0,0,0,0,0
30968,39,16,1,0,0,0,10000,0,27,0,0,0,0,0,0
30969,0,0,1,0,0,0,713,0,26,0,0,0,0,0,0
30970,0,0,1,0,0,0,80,0,2,0,0,0,0,0,0
30971,17,148,1,0,0,0,4500,0,27,0,0,0,0,0,0
30972,3,232,1,0,0,0,1000,0,27,0,0,0,0,0,0
30973,13,172,1,0,0,0,3500,0,27,0,0,0,0,0,0
30974,0,0,1,0,0,0,720,0,2,0,0,0,0,0,0
30975,0,0,1,0,0,0,3,0,18,0,0,0,0,0,3416
30976,0,0,1,0,0,0,0,2,9,0,20,3,0,5898240,0
30977,0,0,1,0,0,0,0,2,9,0,20,3,0,5898240,0
30978,0,0,1,0,0,0,0,2,9,0,20,3,0,11796480,0
30979,0,0,1,0,0,0,3752,0,2,0,0,0,0,0,0
30980,0,0,1,0,0,0,720,0,2,0,0,0,0,0,0
30981,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30983,19,136,1,0,0,0,5000,0,27,0,0,0,0,0,0
30984,3,232,1,0,0,0,1000,0,27,0,0,0,0,0,0
30985,0,0,1,0,0,0,702,0,2,0,0,0,0,0,0
30986,0,0,1,0,106,0,59254,0,37,0,0,0,0,0,0
30987,0,0,1,0,0,0,81,0,1,0,0,0,0,0,0
30988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30989,0,0,1,0,0,0,741,0,2,0,0,0,0,0,0
30990,0,0,1,0,106,0,60741,0,37,0,0,0,0,0,0
30991,0,0,1,0,106,0,60741,0,37,0,0,0,0,0,0
30992,0,0,1,0,0,0,0,2,8,0,18,0,0,0,0
30993,0,0,1,0,106,0,60741,0,37,0,0,0,0,0,0
30994,1,244,1,0,0,0,500,0,27,0,0,0,0,0,0
30995,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30996,0,0,1,0,0,0,0,2,9,15,25,51,0,1322713088,0
30997,0,0,1,0,0,0,2,0,18,0,0,0,0,0,3423
30998,7,208,1,0,0,0,2000,0,27,0,0,0,0,0,0
30999,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0
31000,27,88,1,0,0,0,7000,0,27,0,0,0,0,0,0
31001,25,100,1,0,0,0,6500,0,27,0,0,0,0,0,0
31002,0,0,1,0,0,0,687,0,26,0,0,0,0,0,0
31003,0,0,1,0,0,0,3,0,18,0,0,0,0,0,3447
31004,0,0,1,0,0,0,731,0,2,0,0,0,0,0,0
31005,0,0,1,0,0,0,764,0,26,0,0,0,0,0,0
31006,0,0,1,0,0,0,3752,0,2,0,0,0,0,0,0
31007,0,0,1,0,106,0,63356,0,37,0,0,0,0,0,0
31008,0,0,1,0,0,0,741,0,2,0,0,0,0,0,0
31009,0,0,1,0,0,0,3,0,18,0,0,0,0,0,3449
31010,0,0,1,0,0,0,2,0,18,0,0,0,0,0,3453
31011,6,214,1,0,0,0,1750,0,27,0,0,0,0,0,0
31012,3,232,1,0,0,0,1000,0,27,0,0,0,0,0,0
31013,9,196,1,0,0,0,2500,0,27,0,0,0,0,0,0
31014,17,148,1,0,0,0,4500,0,27,0,0,0,0,0,0
31015,0,0,1,0,0,0,717,0,26,0,0,0,0,0,0
31016,11,184,1,0,0,0,3000,0,27,0,0,0,0,0,0
31017,25,100,1,0,0,0,6500,0,27,0,0,0,0,0,0
31018,0,0,1,0,0,0,45,0,32,0,0,0,0,0,0
31019,0,250,1,0,0,0,250,0,27,0,0,0,0,0,0
31020,3,232,1,0,0,0,1000,0,27,0,0,0,0,0,0
31021,5,220,1,0,0,0,1500,0,27,0,0,0,0,0,0
31022,0,0,1,0,0,0,739,0,26,0,0,0,0,0,0
31023,3,232,1,0,0,0,1000,0,27,0,0,0,0,0,0
31024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31025,0,0,1,0,0,0,0,2,8,0,18,1,0,1310720,0
31026,0,0,1,0,0,0,3752,0,2,0,0,0,0,0,0
31027,0,0,1,0,0,0,3752,0,2,0,0,0,0,0,0
31028,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31029,0,0,1,0,0,0,741,0,2,0,0,0,0,0,0
31030,0,0,1,0,0,0,741,0,2,0,0,0,0,0,0
31031,0,0,1,0,0,0,2,0,23,1,18,53,0,165347328,0
31032,0,0,1,0,65535,0,65535,0,17,0,0,0,0,0,0
31033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31034,0,0,1,0,0,0,739,0,26,0,0,0,0,0,0
31035,12,178,1,0,0,0,3250,0,27,0,0,0,0,0,0
31036,0,0,1,0,0,0,729,0,2,0,0,0,0,0,0
31037,0,0,1,0,0,0,82,0,26,0,0,0,0,0,0
31038,0,0,1,0,0,0,808,0,1,0,0,0,0,0,0
31039,0,0,1,0,0,0,808,0,1,0,0,0,0,0,0
31040,0,0,1,0,0,0,0,2,8,0,18,0,0,0,0
31041,0,1,1,0,0,0,0,0,17,0,0,0,0,0,0
31042,0,0,1,0,0,0,2,0,18,0,0,0,0,0,3417
31043,11,184,1,0,0,0,3000,0,27,0,0,0,0,0,0
31044,0,0,1,0,1310720,0,984,0,2,0,1,12,0,0,0
31045,0,0,1,0,0,0,0,2,9,0,18,1,0,655360,0
31046,255,254,1,0,0,0,2,0,17,0,0,0,0,0,0
31047,0,0,1,0,0,0,828,0,1,0,0,0,0,0,0
31048,0,0,1,0,0,0,2,0,23,0,0,26,0,655360,0
31049,0,0,1,0,0,0,741,0,2,0,0,22,5,65536,0
31050,0,0,1,0,0,0,3,0,18,0,18,1,0,327680,1
31051,0,1,1,0,1310720,21,1,0,27,1,0,53,0,163774464,0
31052,0,0,1,0,106,0,59254,0,37,0,0,0,0,0,0
31053,0,0,1,0,106,0,59254,0,37,0,0,0,0,0,0
31054,0,0,1,0,106,0,59254,0,37,0,0,0,0,0,0
31055,0,0,1,0,106,0,59254,0,37,0,0,0,0,0,0
31056,2,238,1,0,0,0,750,0,27,0,0,0,0,0,0
31057,0,10,1,0,0,0,0,0,32,0,0,0,0,0,0
31058,0,0,1,0,0,0,783,0,1,0,0,0,0,0,0
31059,255,226,1,0,0,0,0,0,32,0,0,0,0,0,0
31060,0,1,1,0,0,0,0,0,17,0,0,0,0,0,0
31061,0,0,1,0,0,0,34,0,1,0,0,0,0,0,0
31062,0,0,1,0,0,0,34,0,1,0,0,0,0,0,0
31063,1,244,1,0,0,0,500,0,27,0,0,0,0,0,0
31064,0,0,1,0,106,0,63356,0,37,0,0,0,0,0,0
31065,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0
31066,0,0,1,0,655360,0,4,0,23,1,18,53,0,167247872,0
31067,0,30,1,0,0,0,0,0,32,0,0,0,0,0,0
31068,0,0,1,0,0,0,808,0,1,0,0,0,0,0,0
31069,0,0,1,0,655360,0,4,0,23,1,18,53,0,167247872,0
31070,0,0,1,0,655360,0,4,0,23,1,18,53,0,167247872,0
31071,0,0,1,0,0,0,0,2,9,0,23,3,0,2293760,0
31072,0,0,1,0,0,0,0,2,9,0,23,3,0,2293760,0
31073,0,0,1,0,0,0,612,0,26,0,0,0,0,0,0
31074,0,0,1,0,0,0,1,0,17,0,18,2,0,458752,0
31075,0,0,1,0,0,0,1,0,17,0,18,2,0,458752,0
31076,0,1,1,0,0,0,0,0,17,0,0,0,0,0,0
31077,0,10,1,0,105,0,4733,0,31,0,0,0,0,0,0
31078,0,0,1,0,107,0,10668,0,28,0,0,0,0,0,0
31079,0,0,1,0,0,0,734,0,21,0,0,0,0,0,0
31080,0,6,1,0,106,0,64029,0,19,0,0,0,0,0,0
31081,0,0,1,0,0,0,785,0,1,0,0,0,0,0,0
31082,0,0,1,0,0,0,4195,0,1,0,0,0,0,0,0
31083,0,1,1,0,65536,3,1,0,27,0,18,1,0,983040,0
31084,255,226,1,0,0,0,0,0,32,0,0,0,0,0,0
31085,0,0,1,0,0,0,0,2,9,0,23,3,0,2293760,0
31086,0,30,1,0,0,0,0,0,32,0,0,0,0,0,0
31087,0,0,1,0,0,0,0,2,9,0,23,3,0,2293760,0
31088,0,0,1,0,0,0,1,0,7,15,18,36,0,-1868496896,0
31089,0,10,1,0,107,0,8713,0,19,0,0,0,0,0,0
31090,0,0,0,0,0,0,756,0,2,0,0,0,0,0,0
31091,0,0,1,0,65535,0,65535,0,17,0,0,0,0,0,0
31092,0,70,1,0,107,0,8705,0,19,0,0,0,0,0,0
31093,0,10,1,0,107,0,8710,0,19,0,0,0,0,0,0
31094,0,70,1,0,107,0,8712,0,19,0,0,0,0,0,0
31095,0,0,1,0,524288,0,2,0,23,15,25,51,0,-1668481024,0
31096,0,0,1,0,65536,3,3,0,18,0,18,1,0,458752,3672
31097,0,0,1,0,65536,3,3,0,18,0,18,1,0,458752,3675
31098,0,0,1,0,2621440,0,2,0,23,0,1,12,0,0,0
31099,0,0,1,0,0,0,0,2,9,15,25,51,0,1322713088,0
31100,0,0,1,0,0,0,4246,0,1,0,0,0,0,0,0
31101,0,0,1,0,0,0,4204,0,1,0,0,0,0,0,0
31102,0,0,1,0,0,0,3780,0,1,0,0,0,0,0,0
31103,0,0,1,0,0,0,914,0,1,0,0,0,0,0,0
31104,255,255,1,0,0,0,0,0,17,0,0,0,0,0,0
31105,0,0,1,0,0,0,4316,0,1,0,0,0,0,0,0
31106,0,0,1,0,0,0,831,0,1,0,0,0,0,0,0
31107,0,0,1,0,0,0,4276,0,1,0,0,0,0,0,0
31108,0,0,1,0,0,0,4200,0,1,0,0,0,0,0,0
31109,0,4,1,0,0,0,3,0,14,0,1,12,0,0,0
31110,0,0,1,0,-1918435328,0,0,2,9,0,23,3,0,2293775,0
31111,0,0,1,0,0,0,4,0,23,1,18,53,0,165543936,0
31112,0,0,1,0,0,0,4,0,23,1,18,53,0,165543936,0
31113,0,0,1,0,0,0,4235,0,2,0,0,0,0,0,0
31114,0,0,1,0,0,0,1055,0,1,0,0,0,0,0,0
31115,0,0,1,0,0,0,239,0,23,15,1,51,0,-1619066880,0
31116,0,4,1,0,106,0,64033,0,19,0,0,0,0,0,0
31117,0,8,1,0,0,0,5,0,14,0,0,0,0,0,0
31118,0,1,1,0,0,0,1,0,17,0,0,0,0,0,0
31119,0,0,1,0,0,0,2,0,23,15,0,36,0,-1904082944,0
31120,0,0,1,0,0,0,2,0,23,15,0,36,0,-1820000256,0
31121,0,0,1,0,0,0,2,0,23,15,0,36,0,-1817706496,0
31122,0,0,1,0,0,0,2,0,23,15,0,36,0,-1819017216,0
31123,0,0,1,0,0,0,2,0,23,15,0,36,0,-1771569152,0
31124,0,0,1,0,65536,3,3,0,18,0,18,1,0,458752,3634
31125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31126,11,184,1,0,0,0,2000,0,27,0,0,0,0,0,0
31127,11,184,1,0,0,0,2000,0,27,0,0,0,0,0,0
31128,0,0,1,0,0,0,2,0,23,15,0,36,0,-1817444352,0
31129,0,0,1,0,0,0,2,0,23,15,0,36,0,-1817313280,0
31130,0,0,1,0,0,0,2,0,23,15,0,36,0,-1815871488,0
31131,0,0,1,0,0,0,2,0,23,15,0,36,0,-1768226816,0
31132,0,0,1,0,0,0,2,0,23,15,0,36,0,-1814691840,0
31133,0,0,1,0,0,0,2,0,23,15,0,36,0,-1769209856,0
31134,0,0,1,0,0,0,2,0,23,15,0,36,0,-1906769920,0
31135,0,0,1,0,0,0,2,0,23,15,0,36,0,-1676083200,0
31136,11,184,1,0,0,0,2000,0,27,0,0,0,0,0,0
31137,0,0,1,0,0,0,2,0,23,15,0,36,0,-1672871936,0
31138,0,0,1,0,0,0,2,0,23,15,0,36,0,-1773993984,0
31139,0,0,1,0,0,0,2,0,23,15,0,36,0,-1926299648,0
31140,0,0,1,0,0,0,2,0,23,15,0,36,0,-1926365184,0
31141,0,0,1,0,0,0,2,0,23,15,0,36,0,-1925120000,0
31142,0,0,1,0,0,0,2,0,23,15,0,36,0,-1924202496,0
31143,0,0,1,0,0,0,2,0,23,15,0,36,0,-1924857856,0
31144,0,0,1,0,0,0,2,0,23,15,0,36,0,-1921449984,0
31145,0,0,1,0,0,0,2,0,23,15,0,36,0,-1913651200,0
31146,0,0,1,0,0,0,2,0,23,15,0,36,0,-1911947264,0
31147,0,0,1,0,0,0,2,0,23,15,0,36,0,-1788608512,0
31148,0,0,1,0,0,0,612,0,26,0,0,0,0,0,0
31149,0,0,1,0,0,0,4,0,23,1,18,53,0,167247872,0
31150,0,0,1,0,107,0,10590,0,28,0,0,0,0,0,0
31151,0,0,1,0,0,0,4,0,23,1,18,53,0,167247872,0
31152,0,0,1,0,0,0,3,0,23,1,18,53,0,167247872,0
31153,0,0,1,0,0,0,3,0,23,1,18,53,0,167247872,0
31154,0,0,1,0,0,0,3,0,23,1,18,53,0,167247872,0
31155,0,0,1,0,0,0,4,0,23,1,18,53,0,167247872,0
31156,0,0,1,0,0,0,3,0,23,1,18,53,0,167247872,0
31157,0,0,1,0,0,0,3,0,23,1,18,53,0,167247872,0
31158,0,0,1,0,0,0,3,0,23,1,18,53,0,167247872,0
31159,0,0,1,0,0,0,3,0,23,1,18,53,0,167247872,0
31160,0,0,1,0,0,0,3,0,23,1,18,53,0,167247872,0
31161,0,0,1,0,0,0,3,0,23,1,18,53,0,167247872,0
31162,0,1,1,0,0,0,0,0,17,0,0,0,0,0,0
31163,0,0,1,0,0,0,2,0,23,15,0,36,0,-1858666496,0
31164,0,0,1,0,0,0,34,0,1,0,0,0,0,0,0
31165,0,0,1,0,65536,3,3,0,18,0,18,1,0,524288,1
31166,0,0,1,0,0,0,0,4,9,0,18,1,0,327680,0
31167,0,0,1,0,0,0,799,0,1,0,0,0,0,0,0
31168,0,0,1,0,0,0,2,0,23,15,0,36,0,-1733689344,0
31169,0,0,1,0,0,0,2,0,23,15,0,36,0,-1658519552,0
31170,0,0,1,0,0,0,905,0,1,0,0,0,0,0,0
31171,0,0,1,0,0,0,2,0,23,15,25,51,0,-1632698368,0
31172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31173,0,0,1,0,0,0,722,0,21,0,0,0,0,0,0
31174,0,0,1,0,0,0,2,0,23,0,0,18,0,458752,0
31175,0,0,1,0,0,0,2,0,23,0,0,26,0,2162688,0
31176,0,0,1,0,0,0,1043,0,1,0,0,0,0,0,0
31177,0,0,1,0,0,0,2,0,23,15,0,36,0,-1603534848,0
31178,0,0,1,0,0,0,2,0,23,0,0,26,0,2293760,0
31179,0,0,1,0,108,0,24776,0,31,0,0,0,0,0,0
31180,0,52,1,0,108,0,24791,0,19,0,0,0,0,0,0
31181,0,0,1,0,7864320,0,0,2,9,0,18,1,0,655360,0
31182,1,44,1,0,0,0,300,0,27,0,18,1,0,655360,0
31183,0,0,1,0,0,0,0,2,9,15,25,51,0,1492516864,0
31184,1,44,1,0,0,0,300,0,27,0,18,1,0,655360,0
31185,0,0,1,0,0,0,0,4,9,0,18,1,0,655360,0
31186,0,12,1,0,0,0,10,0,0,0,18,1,0,655360,0
31187,1,44,1,0,0,0,300,0,27,0,18,1,0,655360,0
31188,0,0,1,0,0,0,783,0,1,0,0,0,0,0,0
31189,0,10,1,0,108,0,24206,0,19,0,0,0,0,0,0
31190,0,8,1,0,108,0,28380,0,19,1,0,53,0,196870144,0
31191,255,226,1,0,0,0,0,0,32,65536,0,0,0,0,0
31192,0,10,1,0,108,0,29787,0,19,0,0,0,0,0,0
31193,0,10,1,0,108,0,29793,0,19,0,0,0,0,0,0
31194,0,0,1,0,0,0,630,0,2,0,0,0,0,0,0
31195,0,0,1,0,196608,0,2,0,23,15,25,51,0,-1604124672,0
31196,0,0,1,0,0,0,569,0,2,0,0,0,0,0,0
31197,0,0,1,0,0,0,700,0,2,0,0,0,0,0,0
31198,0,0,1,0,0,0,4829,2,21,0,18,1,0,196608,0
31199,0,0,1,0,196608,0,2,0,23,15,25,51,0,-1588723712,0
31200,0,0,1,0,0,0,0,2,9,15,25,51,0,-1588789248,0
31201,0,0,1,0,0,0,0,0,9,15,25,51,0,-1600454656,0
31202,0,0,1,0,108,0,25922,0,28,0,0,0,0,0,0
31203,0,0,1,0,0,0,4209,0,1,0,0,0,0,0,0
31204,0,0,1,0,0,0,812,0,1,0,0,0,0,0,0
31205,0,0,1,0,0,0,1,0,25,0,0,0,0,0,0
31206,0,0,1,0,0,0,1,0,25,0,0,0,0,0,0
31207,0,1,1,0,0,0,1,0,17,0,0,0,0,0,0
